t_s,leg,state,phase_elapsed_s,cmd_vx,cmd_vy,cmd_wz,raw_vx,raw_vy,raw_wz,est_x,est_y,est_yaw_deg,event
6.351,0,DRIFT,1.148,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.402,0,DRIFT,1.198,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.451,0,DRIFT,1.248,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.502,0,DRIFT,1.298,0.000,-0.000,1.000,0.152,-0.004,-0.034,1.000,0.000,0.0,
6.552,0,DRIFT,1.348,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.601,0,DRIFT,1.397,0.000,-0.000,1.000,0.004,-0.004,0.034,1.000,0.000,0.0,
6.652,0,DRIFT,1.448,0.000,-0.000,1.000,0.343,0.000,0.068,1.000,0.000,0.0,
6.701,0,DRIFT,1.497,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.751,0,DRIFT,1.547,0.000,-0.000,1.000,0.152,-0.004,-0.034,1.000,0.000,0.0,
6.802,0,DRIFT,1.598,0.000,-0.000,1.000,0.004,-0.004,0.034,1.000,0.000,0.0,
6.851,0,DRIFT,1.647,0.000,-0.000,1.000,0.004,-0.004,0.034,1.000,0.000,0.0,
6.902,0,DRIFT,1.698,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.951,0,DRIFT,1.747,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
7.001,0,DRIFT,1.798,0.000,-0.000,1.000,0.004,-0.004,0.034,1.000,0.000,0.0,
7.051,0,DRIFT,1.848,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
7.101,0,DRIFT,1.897,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
7.152,0,DRIFT,1.948,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
7.201,0,DRIFT,1.997,0.000,-0.000,1.000,-0.039,-0.009,1.298,1.000,0.000,0.0,
7.251,0,DRIFT,2.047,0.000,-0.000,1.000,-0.039,-0.009,1.298,1.000,0.000,0.0,
7.302,0,DRIFT,2.098,0.000,-0.000,1.000,-0.034,-0.014,1.537,1.000,0.000,0.0,
7.351,0,DRIFT,2.147,0.000,-0.000,1.000,-0.014,-0.034,1.469,1.000,0.000,0.0,
7.401,0,DRIFT,2.197,0.000,-0.000,1.000,0.004,-0.004,0.034,1.000,0.000,0.0,
7.452,1,DRIFT,2.248,0.000,0.000,0.000,0.152,-0.004,-0.034,1.000,0.000,90.0,FIN_DRIFT_leg0_dur2.25s
7.454,1,STOP_BEFORE_DRIVE,0.000,0.000,0.000,0.000,0.152,-0.004,-0.034,1.000,0.000,90.0,
7.501,1,STOP_BEFORE_DRIVE,0.048,0.000,0.000,0.000,0.004,-0.004,0.034,1.000,0.000,90.0,
7.552,1,STOP_BEFORE_DRIVE,0.099,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
7.601,1,STOP_BEFORE_DRIVE,0.147,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
7.651,1,STOP_BEFORE_DRIVE,0.198,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
7.701,1,STOP_BEFORE_DRIVE,0.248,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
7.752,1,STOP_BEFORE_DRIVE,0.298,0.000,0.000,0.000,-0.014,-0.034,1.469,1.000,0.000,90.0,
7.802,1,STOP_BEFORE_DRIVE,0.348,0.000,0.000,0.000,-0.044,0.044,0.785,1.000,0.000,90.0,
7.851,1,STOP_BEFORE_DRIVE,0.398,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
7.904,1,STOP_BEFORE_DRIVE,0.450,0.000,0.000,0.000,0.152,-0.004,-0.034,1.000,0.000,90.0,
7.952,1,STOP_BEFORE_DRIVE,0.499,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.002,1,STOP_BEFORE_DRIVE,0.548,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.052,1,STOP_BEFORE_DRIVE,0.598,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.102,1,STOP_BEFORE_DRIVE,0.649,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.151,1,STOP_BEFORE_DRIVE,0.698,0.000,0.000,0.000,-0.039,0.000,1.229,1.000,0.000,90.0,
8.202,1,STOP_BEFORE_DRIVE,0.749,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.251,1,STOP_BEFORE_DRIVE,0.798,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.302,1,STOP_BEFORE_DRIVE,0.848,0.000,0.000,0.000,-0.039,-0.009,1.298,1.000,0.000,90.0,
8.352,1,STOP_BEFORE_DRIVE,0.898,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.402,1,STOP_BEFORE_DRIVE,0.948,0.000,0.000,0.000,-0.039,0.009,1.229,1.000,0.000,90.0,
8.452,1,STOP_BEFORE_DRIVE,0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.502,1,DRIVE,0.000,0.000,0.000,0.000,-0.014,-0.034,1.469,1.000,0.000,90.0,
8.552,1,DRIVE,0.050,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.601,1,DRIVE,0.100,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.651,1,DRIVE,0.150,0.300,0.000,0.000,0.343,0.000,0.068,1.000,0.000,90.0,
8.701,1,DRIVE,0.199,0.300,0.000,0.000,0.343,0.000,0.068,1.000,0.000,90.0,
8.752,1,DRIVE,0.250,0.300,0.000,0.000,0.343,0.000,0.068,1.000,0.000,90.0,
8.801,1,DRIVE,0.299,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.851,1,DRIVE,0.349,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.901,1,DRIVE,0.399,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.951,1,DRIVE,0.449,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.002,1,DRIVE,0.500,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.051,1,DRIVE,0.549,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.101,1,DRIVE,0.599,0.300,0.000,0.000,0.063,0.014,-0.102,1.000,0.000,90.0,
9.151,1,DRIVE,0.649,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.201,1,DRIVE,0.699,0.300,0.000,0.000,0.063,0.014,-0.102,1.000,0.000,90.0,
9.252,1,DRIVE,0.750,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.301,1,DRIVE,0.799,0.300,0.000,0.000,0.220,0.004,0.034,1.000,0.000,90.0,
9.351,1,DRIVE,0.850,0.300,0.000,0.000,0.215,0.029,-0.068,1.000,0.000,90.0,
9.401,1,DRIVE,0.899,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.451,1,DRIVE,0.949,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.503,1,DRIVE,1.002,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.551,1,DRIVE,1.049,0.300,0.000,0.000,0.063,0.014,-0.102,1.000,0.000,90.0,
9.601,1,DRIVE,1.099,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.651,1,DRIVE,1.149,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.701,1,DRIVE,1.199,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.752,1,DRIVE,1.250,0.300,0.000,0.000,0.397,-0.034,-0.034,1.000,0.000,90.0,
9.801,1,DRIVE,1.299,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.851,1,DRIVE,1.350,0.300,0.000,0.000,0.122,0.014,-0.102,1.000,0.000,90.0,
9.902,1,DRIVE,1.400,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.952,1,DRIVE,1.450,0.300,0.000,0.000,0.392,-0.019,-0.068,1.000,0.000,90.0,
10.001,1,DRIVE,1.499,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.051,1,DRIVE,1.549,0.300,0.000,0.000,0.333,0.009,-0.068,1.000,0.000,90.0,
10.102,1,DRIVE,1.600,0.300,0.000,0.000,0.392,-0.019,-0.068,1.000,0.000,90.0,
10.152,1,DRIVE,1.650,0.300,0.000,0.000,0.333,0.009,-0.068,1.000,0.000,90.0,
10.201,1,DRIVE,1.699,0.300,0.000,0.000,0.382,0.000,0.068,1.000,0.000,90.0,
10.252,1,DRIVE,1.750,0.300,0.000,0.000,0.392,-0.019,-0.068,1.000,0.000,90.0,
10.301,1,DRIVE,1.799,0.300,0.000,0.000,0.333,0.009,-0.068,1.000,0.000,90.0,
10.351,1,DRIVE,1.849,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.402,1,DRIVE,1.900,0.300,0.000,0.000,0.392,-0.019,-0.068,1.000,0.000,90.0,
10.451,1,DRIVE,1.949,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.504,1,DRIVE,2.002,0.300,0.000,0.000,0.333,0.009,-0.068,1.000,0.000,90.0,
10.551,1,DRIVE,2.049,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.601,1,DRIVE,2.099,0.300,0.000,0.000,0.294,0.000,-0.068,1.000,0.000,90.0,
10.654,1,DRIVE,2.152,0.300,0.000,0.000,0.304,-0.009,-0.068,1.000,0.000,90.0,
10.701,1,DRIVE,2.200,0.300,0.000,0.000,0.333,0.009,-0.068,1.000,0.000,90.0,
10.753,1,DRIVE,2.251,0.300,0.000,0.000,-0.039,0.000,1.229,1.000,0.000,90.0,
10.802,1,DRIVE,2.300,0.300,0.000,0.000,0.294,0.000,-0.068,1.000,0.000,90.0,
10.851,1,DRIVE,2.350,0.300,0.000,0.000,0.333,0.009,-0.068,1.000,0.000,90.0,
10.901,1,DRIVE,2.399,0.300,0.000,0.000,0.333,0.009,-0.068,1.000,0.000,90.0,
10.951,1,DRIVE,2.449,0.300,0.000,0.000,0.333,0.009,-0.068,1.000,0.000,90.0,
11.002,1,DRIVE,2.501,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
11.052,1,DRIVE,2.551,0.300,0.000,0.000,0.333,0.009,-0.068,1.000,0.000,90.0,
11.101,1,DRIVE,2.599,0.300,0.000,0.000,0.392,-0.019,-0.068,1.000,0.000,90.0,
11.152,1,DRIVE,2.650,0.300,0.000,0.000,0.333,0.009,-0.068,1.000,0.000,90.0,
11.202,1,DRIVE,2.700,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
11.251,1,DRIVE,2.749,0.300,0.000,0.000,-0.039,0.000,1.229,1.000,0.000,90.0,
11.301,1,DRIVE,2.799,0.300,0.000,0.000,0.333,0.009,-0.068,1.000,0.000,90.0,
11.351,1,DRIVE,2.849,0.300,0.000,0.000,-0.039,0.000,1.229,1.000,0.000,90.0,
11.402,1,DRIVE,2.900,0.300,0.000,0.000,-0.039,0.000,1.229,1.000,0.000,90.0,
11.451,1,DRIVE,2.949,0.300,0.000,0.000,0.309,-0.004,-0.034,1.000,0.000,90.0,
11.503,1,DRIVE,3.001,0.300,0.000,0.000,-0.039,0.000,1.229,1.000,0.000,90.0,
11.552,1,DRIVE,3.050,0.300,0.000,0.000,0.294,0.000,-0.068,1.000,0.000,90.0,
11.601,1,DRIVE,3.100,0.300,0.000,0.000,-0.039,0.000,1.229,1.000,0.000,90.0,
11.651,1,DRIVE,3.150,0.300,0.000,0.000,0.309,-0.004,-0.034,1.000,0.000,90.0,
11.701,1,DRIVE,3.199,0.300,0.000,0.000,0.333,0.009,-0.068,1.000,0.000,90.0,
11.751,1,DRIVE,3.250,0.300,0.000,0.000,0.328,-0.024,0.034,1.000,0.000,90.0,
11.801,1,DRIVE,3.299,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
11.852,1,DRIVE,3.351,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,90.0,FIN_DRIVE_leg1
11.853,1,STOP_BEFORE_SPIN,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,90.0,
11.901,1,STOP_BEFORE_SPIN,0.048,0.000,0.000,0.000,0.309,-0.004,-0.034,1.000,1.000,90.0,
11.952,1,STOP_BEFORE_SPIN,0.099,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,90.0,
12.001,1,STOP_BEFORE_SPIN,0.148,0.000,0.000,0.000,0.294,0.009,-0.068,1.000,1.000,90.0,
12.052,1,STOP_BEFORE_SPIN,0.199,0.000,0.000,0.000,0.333,0.009,-0.068,1.000,1.000,90.0,
12.101,1,STOP_BEFORE_SPIN,0.248,0.000,0.000,0.000,0.309,-0.004,-0.034,1.000,1.000,90.0,
