t_s,leg,state,phase_elapsed_s,cmd_vx,cmd_vy,cmd_wz,raw_vx,raw_vy,raw_wz,est_x,est_y,est_yaw_deg,event
1.301,0,DRIVE,1.301,0.300,0.000,0.000,0.240,0.004,-0.102,0.000,0.000,0.0,
1.351,0,DRIVE,1.351,0.300,0.000,0.000,0.171,0.004,-0.102,0.000,0.000,0.0,
1.403,0,DRIVE,1.403,0.300,0.000,0.000,0.240,0.004,-0.102,0.000,0.000,0.0,
1.452,0,DRIVE,1.452,0.300,0.000,0.000,0.240,0.004,-0.102,0.000,0.000,0.0,
1.501,0,DRIVE,1.501,0.300,0.000,0.000,0.171,0.004,-0.102,0.000,0.000,0.0,
1.551,0,DRIVE,1.552,0.300,0.000,0.000,0.240,0.004,-0.102,0.000,0.000,0.0,
1.602,0,DRIVE,1.602,0.300,0.000,0.000,0.240,0.004,-0.102,0.000,0.000,0.0,
1.651,0,DRIVE,1.651,0.300,0.000,0.000,0.171,0.004,-0.102,0.000,0.000,0.0,
1.702,0,DRIVE,1.702,0.300,0.000,0.000,0.171,0.004,-0.102,0.000,0.000,0.0,
1.751,0,DRIVE,1.752,0.300,0.000,0.000,0.053,0.004,-0.034,0.000,0.000,0.0,
1.803,0,DRIVE,1.803,0.300,0.000,0.000,0.053,0.004,-0.034,0.000,0.000,0.0,
1.851,0,DRIVE,1.851,0.300,0.000,0.000,0.053,0.004,-0.034,0.000,0.000,0.0,
1.902,0,DRIVE,1.902,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
1.951,0,DRIVE,1.952,0.300,0.000,0.000,0.397,-0.024,-0.034,0.000,0.000,0.0,
2.003,0,DRIVE,2.004,0.300,0.000,0.000,0.053,0.004,-0.034,0.000,0.000,0.0,
2.052,0,DRIVE,2.052,0.300,0.000,0.000,0.240,0.004,-0.102,0.000,0.000,0.0,
2.101,0,DRIVE,2.101,0.300,0.000,0.000,0.338,-0.004,0.102,0.000,0.000,0.0,
2.152,0,DRIVE,2.152,0.300,0.000,0.000,0.171,0.004,-0.102,0.000,0.000,0.0,
2.202,0,DRIVE,2.203,0.300,0.000,0.000,0.338,-0.004,0.102,0.000,0.000,0.0,
2.251,0,DRIVE,2.252,0.300,0.000,0.000,0.323,0.009,-0.136,0.000,0.000,0.0,
2.302,0,DRIVE,2.302,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
2.352,0,DRIVE,2.352,0.300,0.000,0.000,0.323,0.009,-0.136,0.000,0.000,0.0,
2.403,0,DRIVE,2.403,0.300,0.000,0.000,0.338,-0.004,0.102,0.000,0.000,0.0,
2.452,0,DRIVE,2.452,0.300,0.000,0.000,0.323,0.009,-0.136,0.000,0.000,0.0,
2.501,0,DRIVE,2.501,0.300,0.000,0.000,0.098,0.000,0.000,0.000,0.000,0.0,
2.552,0,DRIVE,2.552,0.300,0.000,0.000,0.098,0.000,0.000,0.000,0.000,0.0,
2.601,0,DRIVE,2.601,0.300,0.000,0.000,0.323,0.009,-0.136,0.000,0.000,0.0,
2.651,0,DRIVE,2.651,0.300,0.000,0.000,0.333,0.009,0.000,0.000,0.000,0.0,
2.701,0,DRIVE,2.701,0.300,0.000,0.000,0.284,0.000,-0.136,0.000,0.000,0.0,
2.751,0,DRIVE,2.751,0.300,0.000,0.000,0.284,0.000,-0.136,0.000,0.000,0.0,
2.801,0,DRIVE,2.802,0.300,0.000,0.000,0.314,-0.019,-0.136,0.000,0.000,0.0,
2.851,0,DRIVE,2.852,0.300,0.000,0.000,0.284,0.000,-0.136,0.000,0.000,0.0,
2.901,0,DRIVE,2.901,0.300,0.000,0.000,0.098,0.000,0.000,0.000,0.000,0.0,
2.952,0,DRIVE,2.952,0.300,0.000,0.000,0.098,0.000,0.000,0.000,0.000,0.0,
3.004,0,DRIVE,3.004,0.300,0.000,0.000,0.343,-0.019,-0.136,0.000,0.000,0.0,
3.051,0,DRIVE,3.052,0.300,0.000,0.000,0.343,-0.019,-0.136,0.000,0.000,0.0,
3.102,0,DRIVE,3.103,0.300,0.000,0.000,0.328,-0.014,-0.102,0.000,0.000,0.0,
3.152,0,DRIVE,3.152,0.300,0.000,0.000,0.284,0.000,-0.136,0.000,0.000,0.0,
3.203,0,DRIVE,3.203,0.300,0.000,0.000,0.328,-0.014,-0.102,0.000,0.000,0.0,
3.253,0,DRIVE,3.253,0.300,0.000,0.000,0.333,0.009,0.000,0.000,0.000,0.0,
3.302,0,DRIVE,3.302,0.300,0.000,0.000,0.343,-0.019,-0.136,0.000,0.000,0.0,
3.354,0,DRIVE,3.355,0.000,0.000,0.000,0.333,0.009,0.000,1.000,0.000,0.0,FIN_DRIVE_leg0
3.355,0,STOP_BEFORE_SPIN,0.000,0.000,0.000,0.000,0.333,0.009,0.000,1.000,0.000,0.0,
3.403,0,STOP_BEFORE_SPIN,0.048,0.000,0.000,0.000,0.284,0.000,-0.136,1.000,0.000,0.0,
3.451,0,STOP_BEFORE_SPIN,0.096,0.000,0.000,0.000,0.333,0.009,0.000,1.000,0.000,0.0,
3.501,0,STOP_BEFORE_SPIN,0.146,0.000,0.000,0.000,0.284,0.000,-0.136,1.000,0.000,0.0,
3.551,0,STOP_BEFORE_SPIN,0.196,0.000,0.000,0.000,0.098,0.000,0.000,1.000,0.000,0.0,
3.601,0,STOP_BEFORE_SPIN,0.246,0.000,0.000,0.000,0.333,0.009,0.000,1.000,0.000,0.0,
3.652,0,STOP_BEFORE_SPIN,0.297,0.000,0.000,0.000,0.299,0.004,-0.034,1.000,0.000,0.0,
3.702,0,STOP_BEFORE_SPIN,0.347,0.000,0.000,0.000,0.230,0.004,-0.102,1.000,0.000,0.0,
3.751,0,STOP_BEFORE_SPIN,0.396,0.000,0.000,0.000,0.230,0.004,-0.102,1.000,0.000,0.0,
3.801,0,STOP_BEFORE_SPIN,0.446,0.000,0.000,0.000,0.230,0.004,-0.102,1.000,0.000,0.0,
3.851,0,STOP_BEFORE_SPIN,0.496,0.000,0.000,0.000,0.343,-0.019,-0.136,1.000,0.000,0.0,
3.902,0,STOP_BEFORE_SPIN,0.547,0.000,0.000,0.000,0.343,-0.019,-0.136,1.000,0.000,0.0,
3.951,0,STOP_BEFORE_SPIN,0.597,0.000,0.000,0.000,0.034,0.004,-0.034,1.000,0.000,0.0,
4.001,0,STOP_BEFORE_SPIN,0.646,0.000,0.000,0.000,0.304,-0.009,0.000,1.000,0.000,0.0,
4.051,0,STOP_BEFORE_SPIN,0.696,0.000,0.000,0.000,0.343,-0.019,-0.136,1.000,0.000,0.0,
4.102,0,STOP_BEFORE_SPIN,0.747,0.000,0.000,0.000,0.034,0.004,-0.034,1.000,0.000,0.0,
4.151,0,STOP_BEFORE_SPIN,0.796,0.000,0.000,0.000,0.333,0.009,0.000,1.000,0.000,0.0,
4.201,0,STOP_BEFORE_SPIN,0.847,0.000,0.000,0.000,0.333,0.009,0.000,1.000,0.000,0.0,
4.251,0,STOP_BEFORE_SPIN,0.896,0.000,0.000,0.000,0.333,0.009,0.000,1.000,0.000,0.0,
4.302,0,STOP_BEFORE_SPIN,0.947,0.000,0.000,0.000,0.333,0.009,0.000,1.000,0.000,0.0,
4.351,0,STOP_BEFORE_SPIN,0.997,0.000,0.000,0.000,0.343,-0.019,-0.136,1.000,0.000,0.0,
4.404,0,STOP_BEFORE_SPIN,1.049,0.000,0.000,0.000,0.343,-0.019,-0.136,1.000,0.000,0.0,INICIO_DRIFT_leg0
4.405,0,DRIFT,0.000,0.000,0.000,0.000,0.343,-0.019,-0.136,1.000,0.000,0.0,
4.452,0,DRIFT,0.048,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
4.502,0,DRIFT,0.097,0.000,-0.000,1.000,0.343,-0.019,-0.136,1.000,0.000,0.0,
4.551,0,DRIFT,0.147,0.000,-0.000,1.000,0.333,0.009,0.000,1.000,0.000,0.0,
4.602,0,DRIFT,0.197,0.000,-0.000,1.000,0.333,0.009,0.000,1.000,0.000,0.0,
4.651,0,DRIFT,0.247,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
4.701,0,DRIFT,0.297,0.000,-0.000,1.000,0.343,-0.019,-0.136,1.000,0.000,0.0,
4.751,0,DRIFT,0.347,0.000,-0.000,1.000,0.343,-0.019,-0.136,1.000,0.000,0.0,
4.801,0,DRIFT,0.397,0.000,-0.000,1.000,0.343,-0.019,-0.136,1.000,0.000,0.0,
4.851,0,DRIFT,0.447,0.000,-0.000,1.000,0.343,-0.019,-0.136,1.000,0.000,0.0,
4.901,0,DRIFT,0.497,0.000,-0.000,1.000,0.333,0.009,0.000,1.000,0.000,0.0,
4.952,0,DRIFT,0.548,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
5.002,0,DRIFT,0.598,0.000,-0.000,1.000,0.343,-0.019,-0.136,1.000,0.000,0.0,
5.051,0,DRIFT,0.647,0.000,-0.000,1.000,0.333,0.009,0.000,1.000,0.000,0.0,
5.101,0,DRIFT,0.697,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
5.151,0,DRIFT,0.747,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
5.201,0,DRIFT,0.797,0.000,-0.000,1.000,0.343,-0.019,-0.136,1.000,0.000,0.0,
5.251,0,DRIFT,0.847,0.000,-0.000,1.000,0.333,0.009,0.000,1.000,0.000,0.0,
5.302,0,DRIFT,0.898,0.000,-0.000,1.000,0.343,-0.019,-0.136,1.000,0.000,0.0,
5.352,0,DRIFT,0.947,0.000,-0.000,1.000,0.343,-0.019,-0.136,1.000,0.000,0.0,
5.402,0,DRIFT,0.997,0.000,-0.000,1.000,0.343,-0.019,-0.136,1.000,0.000,0.0,
5.451,0,DRIFT,1.047,0.000,-0.000,1.000,0.343,-0.019,-0.136,1.000,0.000,0.0,
5.502,0,DRIFT,1.097,0.000,-0.000,1.000,0.004,0.004,0.034,1.000,0.000,0.0,
5.551,0,DRIFT,1.147,0.000,-0.000,1.000,0.343,-0.019,-0.136,1.000,0.000,0.0,
5.602,0,DRIFT,1.198,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
5.651,0,DRIFT,1.247,0.000,-0.000,1.000,0.343,-0.019,-0.136,1.000,0.000,0.0,
5.701,0,DRIFT,1.297,0.000,-0.000,1.000,0.333,0.009,0.000,1.000,0.000,0.0,
5.751,0,DRIFT,1.347,0.000,-0.000,1.000,0.343,-0.019,-0.136,1.000,0.000,0.0,
5.801,0,DRIFT,1.397,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
5.852,0,DRIFT,1.448,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
5.901,0,DRIFT,1.497,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
5.951,0,DRIFT,1.547,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.001,0,DRIFT,1.597,0.000,-0.000,1.000,0.343,-0.019,-0.136,1.000,0.000,0.0,
6.051,0,DRIFT,1.647,0.000,-0.000,1.000,0.333,0.009,0.000,1.000,0.000,0.0,
6.101,0,DRIFT,1.697,0.000,-0.000,1.000,0.333,0.009,0.000,1.000,0.000,0.0,
6.152,0,DRIFT,1.747,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.201,0,DRIFT,1.797,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.251,0,DRIFT,1.847,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.302,0,DRIFT,1.898,0.000,-0.000,1.000,0.333,0.009,0.000,1.000,0.000,0.0,
6.351,0,DRIFT,1.947,0.000,-0.000,1.000,0.333,0.009,0.000,1.000,0.000,0.0,
6.401,0,DRIFT,1.997,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.451,0,DRIFT,2.047,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.501,0,DRIFT,2.097,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.551,0,DRIFT,2.147,0.000,-0.000,1.000,0.333,0.009,0.000,1.000,0.000,0.0,
6.602,0,DRIFT,2.198,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.651,0,DRIFT,2.247,0.000,-0.000,1.000,0.343,-0.019,-0.136,1.000,0.000,0.0,
6.702,0,DRIFT,2.298,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.751,0,DRIFT,2.347,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.801,1,DRIFT,2.397,0.000,0.000,0.000,0.019,0.029,0.888,1.000,0.000,90.0,FIN_DRIFT_leg0_dur2.40s
6.804,1,STOP_BEFORE_DRIVE,0.000,0.000,0.000,0.000,0.019,0.029,0.888,1.000,0.000,90.0,
6.851,1,STOP_BEFORE_DRIVE,0.048,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
6.901,1,STOP_BEFORE_DRIVE,0.098,0.000,0.000,0.000,0.004,0.044,1.195,1.000,0.000,90.0,
6.951,1,STOP_BEFORE_DRIVE,0.148,0.000,0.000,0.000,0.343,-0.019,-0.136,1.000,0.000,90.0,
7.002,1,STOP_BEFORE_DRIVE,0.199,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
7.052,1,STOP_BEFORE_DRIVE,0.249,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
7.101,1,STOP_BEFORE_DRIVE,0.298,0.000,0.000,0.000,0.019,0.029,0.888,1.000,0.000,90.0,
7.152,1,STOP_BEFORE_DRIVE,0.349,0.000,0.000,0.000,-0.004,0.004,0.444,1.000,0.000,90.0,
7.202,1,STOP_BEFORE_DRIVE,0.399,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
7.253,1,STOP_BEFORE_DRIVE,0.449,0.000,0.000,0.000,-0.004,0.004,0.444,1.000,0.000,90.0,
7.301,1,STOP_BEFORE_DRIVE,0.498,0.000,0.000,0.000,0.009,0.009,0.068,1.000,0.000,90.0,
7.351,1,STOP_BEFORE_DRIVE,0.548,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
7.402,1,STOP_BEFORE_DRIVE,0.599,0.000,0.000,0.000,0.343,-0.019,-0.136,1.000,0.000,90.0,
7.451,1,STOP_BEFORE_DRIVE,0.648,0.000,0.000,0.000,0.019,0.029,0.888,1.000,0.000,90.0,
7.503,1,STOP_BEFORE_DRIVE,0.700,0.000,0.000,0.000,0.024,0.014,0.239,1.000,0.000,90.0,
7.552,1,STOP_BEFORE_DRIVE,0.749,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
7.601,1,STOP_BEFORE_DRIVE,0.798,0.000,0.000,0.000,0.019,0.029,0.888,1.000,0.000,90.0,
7.651,1,STOP_BEFORE_DRIVE,0.848,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
7.701,1,STOP_BEFORE_DRIVE,0.898,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
7.751,1,STOP_BEFORE_DRIVE,0.948,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
7.802,1,STOP_BEFORE_DRIVE,0.999,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
7.852,1,DRIVE,0.000,0.000,0.000,0.000,-0.004,0.004,0.444,1.000,0.000,90.0,
7.902,1,DRIVE,0.051,0.300,0.000,0.000,0.019,0.029,0.888,1.000,0.000,90.0,
7.951,1,DRIVE,0.100,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.001,1,DRIVE,0.150,0.300,0.000,0.000,-0.009,0.000,0.341,1.000,0.000,90.0,
8.051,1,DRIVE,0.200,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.102,1,DRIVE,0.250,0.300,0.000,0.000,0.343,-0.019,-0.136,1.000,0.000,90.0,
8.153,1,DRIVE,0.301,0.300,0.000,0.000,-0.009,0.000,0.341,1.000,0.000,90.0,
8.201,1,DRIVE,0.350,0.300,0.000,0.000,-0.004,0.004,0.444,1.000,0.000,90.0,
8.252,1,DRIVE,0.400,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.301,1,DRIVE,0.450,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.352,1,DRIVE,0.501,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.401,1,DRIVE,0.549,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.452,1,DRIVE,0.600,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.501,1,DRIVE,0.650,0.300,0.000,0.000,-0.004,0.004,0.444,1.000,0.000,90.0,
8.551,1,DRIVE,0.700,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.602,1,DRIVE,0.750,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.651,1,DRIVE,0.800,0.300,0.000,0.000,-0.004,0.004,0.444,1.000,0.000,90.0,
8.702,1,DRIVE,0.851,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.752,1,DRIVE,0.900,0.300,0.000,0.000,0.122,-0.004,-0.034,1.000,0.000,90.0,
8.802,1,DRIVE,0.950,0.300,0.000,0.000,-0.004,0.004,0.444,1.000,0.000,90.0,
8.854,1,DRIVE,1.002,0.300,0.000,0.000,0.009,0.009,0.068,1.000,0.000,90.0,
8.901,1,DRIVE,1.049,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.951,1,DRIVE,1.100,0.300,0.000,0.000,-0.004,0.004,0.444,1.000,0.000,90.0,
9.001,1,DRIVE,1.150,0.300,0.000,0.000,-0.004,0.004,0.444,1.000,0.000,90.0,
9.052,1,DRIVE,1.200,0.300,0.000,0.000,-0.004,0.004,0.444,1.000,0.000,90.0,
9.101,1,DRIVE,1.250,0.300,0.000,0.000,-0.004,0.004,0.444,1.000,0.000,90.0,
9.152,1,DRIVE,1.300,0.300,0.000,0.000,-0.004,0.004,0.444,1.000,0.000,90.0,
9.201,1,DRIVE,1.350,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.252,1,DRIVE,1.400,0.300,0.000,0.000,-0.004,0.004,0.444,1.000,0.000,90.0,
9.302,1,DRIVE,1.450,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.351,1,DRIVE,1.500,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.401,1,DRIVE,1.550,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.451,1,DRIVE,1.600,0.300,0.000,0.000,-0.004,0.004,0.444,1.000,0.000,90.0,
9.502,1,DRIVE,1.651,0.300,0.000,0.000,-0.004,0.004,0.444,1.000,0.000,90.0,
9.551,1,DRIVE,1.700,0.300,0.000,0.000,-0.004,0.004,0.444,1.000,0.000,90.0,
9.602,1,DRIVE,1.750,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.652,1,DRIVE,1.800,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.702,1,DRIVE,1.851,0.300,0.000,0.000,0.373,0.009,-0.068,1.000,0.000,90.0,
9.752,1,DRIVE,1.900,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.802,1,DRIVE,1.951,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.854,1,DRIVE,2.003,0.300,0.000,0.000,0.294,0.000,0.136,1.000,0.000,90.0,
9.901,1,DRIVE,2.050,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.953,1,DRIVE,2.101,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.001,1,DRIVE,2.150,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.053,1,DRIVE,2.201,0.300,0.000,0.000,0.294,0.000,0.000,1.000,0.000,90.0,
10.102,1,DRIVE,2.250,0.300,0.000,0.000,-0.004,0.004,0.444,1.000,0.000,90.0,
10.152,1,DRIVE,2.301,0.300,0.000,0.000,0.333,0.000,0.204,1.000,0.000,90.0,
10.201,1,DRIVE,2.350,0.300,0.000,0.000,-0.004,0.004,0.444,1.000,0.000,90.0,
10.252,1,DRIVE,2.401,0.300,0.000,0.000,0.333,0.000,0.204,1.000,0.000,90.0,
10.301,1,DRIVE,2.450,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.351,1,DRIVE,2.500,0.300,0.000,0.000,-0.004,0.004,0.444,1.000,0.000,90.0,
10.401,1,DRIVE,2.550,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.451,1,DRIVE,2.600,0.300,0.000,0.000,0.333,0.000,0.204,1.000,0.000,90.0,
10.501,1,DRIVE,2.650,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.551,1,DRIVE,2.699,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.601,1,DRIVE,2.750,0.300,0.000,0.000,0.333,0.000,0.204,1.000,0.000,90.0,
10.651,1,DRIVE,2.800,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.702,1,DRIVE,2.850,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.751,1,DRIVE,2.900,0.300,0.000,0.000,0.294,0.000,0.000,1.000,0.000,90.0,
10.802,1,DRIVE,2.950,0.300,0.000,0.000,0.284,0.000,0.068,1.000,0.000,90.0,
10.854,1,DRIVE,3.003,0.300,0.000,0.000,-0.004,0.004,0.444,1.000,0.000,90.0,
10.902,1,DRIVE,3.050,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.951,1,DRIVE,3.100,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
11.001,1,DRIVE,3.150,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
11.051,1,DRIVE,3.200,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
11.101,1,DRIVE,3.250,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
11.151,1,DRIVE,3.300,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
11.203,1,DRIVE,3.352,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,90.0,FIN_DRIVE_leg1
11.204,1,STOP_BEFORE_SPIN,0.001,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,90.0,
11.252,1,STOP_BEFORE_SPIN,0.048,0.000,0.000,0.000,0.299,-0.014,-0.034,1.000,1.000,90.0,
11.302,1,STOP_BEFORE_SPIN,0.098,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,90.0,
11.351,1,STOP_BEFORE_SPIN,0.148,0.000,0.000,0.000,0.333,0.000,0.204,1.000,1.000,90.0,
11.402,1,STOP_BEFORE_SPIN,0.198,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,90.0,
11.452,1,STOP_BEFORE_SPIN,0.249,0.000,0.000,0.000,0.333,0.000,0.204,1.000,1.000,90.0,
11.501,1,STOP_BEFORE_SPIN,0.298,0.000,0.000,0.000,0.299,-0.014,-0.034,1.000,1.000,90.0,
11.552,1,STOP_BEFORE_SPIN,0.348,0.000,0.000,0.000,0.333,0.000,0.204,1.000,1.000,90.0,
11.602,1,STOP_BEFORE_SPIN,0.398,0.000,0.000,0.000,0.299,-0.014,-0.034,1.000,1.000,90.0,
11.651,1,STOP_BEFORE_SPIN,0.448,0.000,0.000,0.000,0.063,0.004,-0.034,1.000,1.000,90.0,
11.701,1,STOP_BEFORE_SPIN,0.498,0.000,0.000,0.000,0.284,0.000,0.068,1.000,1.000,90.0,
11.752,1,STOP_BEFORE_SPIN,0.548,0.000,0.000,0.000,-0.004,0.004,0.444,1.000,1.000,90.0,
11.801,1,STOP_BEFORE_SPIN,0.598,0.000,0.000,0.000,0.284,0.000,0.068,1.000,1.000,90.0,
11.852,1,STOP_BEFORE_SPIN,0.648,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,90.0,
11.902,1,STOP_BEFORE_SPIN,0.699,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,90.0,
11.952,1,STOP_BEFORE_SPIN,0.748,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,90.0,
12.002,1,STOP_BEFORE_SPIN,0.799,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,90.0,
12.052,1,STOP_BEFORE_SPIN,0.849,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,90.0,
