t_s,leg,state,phase_elapsed_s,cmd_vx,cmd_vy,cmd_wz,raw_vx,raw_vy,raw_wz,enc_dist_m,imu_yaw_deg,imu_heading_deg,kf_x,kf_y,kf_yaw_deg,opt_x,opt_y,opt_yaw_deg,lateral_err_m,heading_err_deg,event
1.102,0,DRIVE,0.296,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0750,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
1.152,0,DRIVE,0.346,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0900,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
1.202,0,DRIVE,0.396,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1050,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
1.253,0,DRIVE,0.446,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1202,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
1.306,0,DRIVE,0.500,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1354,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
1.353,0,DRIVE,0.546,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1502,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
1.403,0,DRIVE,0.597,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1654,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
1.452,0,DRIVE,0.646,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1800,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
1.503,0,DRIVE,0.697,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1952,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
1.556,0,DRIVE,0.750,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.2104,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
1.602,0,DRIVE,0.796,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.2250,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
1.652,0,DRIVE,0.846,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.2400,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
1.702,0,DRIVE,0.896,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.2550,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
1.752,0,DRIVE,0.946,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.2700,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
1.806,0,DRIVE,0.999,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.2853,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
1.853,0,DRIVE,1.047,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3002,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
1.902,0,DRIVE,1.096,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3150,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
1.953,0,DRIVE,1.147,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3304,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
2.002,0,DRIVE,1.195,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3449,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
2.055,0,DRIVE,1.249,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3600,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
2.102,0,DRIVE,1.296,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3750,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
2.152,0,DRIVE,1.346,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3901,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
2.202,0,DRIVE,1.396,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4050,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
2.252,0,DRIVE,1.446,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4200,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
2.305,0,DRIVE,1.498,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4350,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
2.352,0,DRIVE,1.546,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4500,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
2.402,0,DRIVE,1.596,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4650,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
2.454,0,DRIVE,1.647,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4805,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
2.502,0,DRIVE,1.696,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
2.555,0,DRIVE,1.748,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5100,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
2.602,0,DRIVE,1.796,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5250,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
2.652,0,DRIVE,1.846,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5400,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
2.702,0,DRIVE,1.896,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5550,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
2.753,0,DRIVE,1.947,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5703,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
2.805,0,DRIVE,1.998,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5850,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
2.852,0,DRIVE,2.046,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.6000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
2.902,0,DRIVE,2.096,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.6150,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
2.952,0,DRIVE,2.146,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.6300,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
3.003,0,DRIVE,2.197,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.6454,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
3.055,0,DRIVE,2.248,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.6600,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
3.102,0,DRIVE,2.296,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.6750,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
3.152,0,DRIVE,2.346,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.6900,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
3.202,0,DRIVE,2.396,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.7050,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
3.252,0,DRIVE,2.446,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.7200,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
3.305,0,DRIVE,2.498,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.7350,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
3.353,0,DRIVE,2.547,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.7504,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
3.402,0,DRIVE,2.596,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.7650,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
3.452,0,DRIVE,2.646,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.7800,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
3.502,0,DRIVE,2.696,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.7950,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
3.555,0,DRIVE,2.748,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.8100,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
3.602,0,DRIVE,2.796,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.8250,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
3.652,0,DRIVE,2.846,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.8400,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
3.703,0,DRIVE,2.896,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.8552,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
3.752,0,DRIVE,2.946,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.8700,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
3.805,0,DRIVE,2.998,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.8850,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
3.852,0,DRIVE,3.046,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.9000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
3.902,0,DRIVE,3.096,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.9150,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
3.954,0,DRIVE,3.147,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.9305,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
4.002,0,DRIVE,3.196,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.9450,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
4.055,0,DRIVE,3.248,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.9600,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
4.102,0,DRIVE,3.296,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.9751,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
4.152,0,DRIVE,3.346,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.9900,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
4.205,0,DRIVE,3.399,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,FIN_DRIVE_leg0_KF_1.01m
4.206,0,STOP_BEFORE_SPIN,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
4.253,0,STOP_BEFORE_SPIN,0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
4.302,0,STOP_BEFORE_SPIN,0.097,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
4.353,0,STOP_BEFORE_SPIN,0.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
4.402,0,STOP_BEFORE_SPIN,0.196,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
4.452,0,STOP_BEFORE_SPIN,0.247,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
4.502,0,STOP_BEFORE_SPIN,0.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
4.552,0,STOP_BEFORE_SPIN,0.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
4.602,0,STOP_BEFORE_SPIN,0.397,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
4.652,0,STOP_BEFORE_SPIN,0.447,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
4.702,0,STOP_BEFORE_SPIN,0.497,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
4.753,0,STOP_BEFORE_SPIN,0.547,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
4.802,0,STOP_BEFORE_SPIN,0.597,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
4.852,0,STOP_BEFORE_SPIN,0.647,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
4.902,0,STOP_BEFORE_SPIN,0.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
4.952,0,STOP_BEFORE_SPIN,0.747,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
5.002,0,STOP_BEFORE_SPIN,0.796,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
5.054,0,STOP_BEFORE_SPIN,0.849,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
5.102,0,STOP_BEFORE_SPIN,0.897,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
5.153,0,STOP_BEFORE_SPIN,0.948,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
5.203,0,STOP_BEFORE_SPIN,0.997,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
5.254,0,STOP_BEFORE_SPIN,1.049,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,INICIO_DRIFT_leg0
5.256,0,DRIFT,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
5.302,0,DRIFT,0.047,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
5.352,0,DRIFT,0.097,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,2.86,0.0000,0.0000,0.00,0.0000,0.00,
5.402,0,DRIFT,0.147,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,5.73,0.0000,0.0000,0.00,0.0000,0.00,
5.452,0,DRIFT,0.197,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,8.60,0.0000,0.0000,0.00,0.0000,0.00,
5.502,0,DRIFT,0.247,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,11.45,0.0000,0.0000,0.00,0.0000,0.00,
5.555,0,DRIFT,0.300,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,14.32,0.0000,0.0000,0.00,0.0000,0.00,
5.604,0,DRIFT,0.349,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,17.30,0.0000,0.0000,0.00,0.0000,0.00,
5.652,0,DRIFT,0.397,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,20.05,0.0000,0.0000,0.00,0.0000,0.00,
5.702,0,DRIFT,0.447,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,22.92,0.0000,0.0000,0.00,0.0000,0.00,
5.752,0,DRIFT,0.497,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,25.78,0.0000,0.0000,0.00,0.0000,0.00,
5.806,0,DRIFT,0.551,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,28.70,0.0000,0.0000,0.00,0.0000,0.00,
5.852,0,DRIFT,0.597,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,31.51,0.0000,0.0000,0.00,0.0000,0.00,
5.902,0,DRIFT,0.647,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,34.38,0.0000,0.0000,0.00,0.0000,0.00,
5.952,0,DRIFT,0.697,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,37.24,0.0000,0.0000,0.00,0.0000,0.00,
6.002,0,DRIFT,0.747,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,40.11,0.0000,0.0000,0.00,0.0000,0.00,
6.055,0,DRIFT,0.800,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,42.97,0.0000,0.0000,0.00,0.0000,0.00,
6.103,0,DRIFT,0.849,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,45.91,0.0000,0.0000,0.00,0.0000,0.00,
6.153,0,DRIFT,0.899,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,48.77,0.0000,0.0000,0.00,0.0000,0.00,
6.203,0,DRIFT,0.949,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,51.65,0.0000,0.0000,0.00,0.0000,0.00,
6.253,0,DRIFT,0.998,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,54.50,0.0000,0.0000,0.00,0.0000,0.00,
6.306,0,DRIFT,1.051,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,57.37,0.0000,0.0000,0.00,0.0000,0.00,
6.352,0,DRIFT,1.097,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,60.16,0.0000,0.0000,0.00,0.0000,0.00,
6.402,0,DRIFT,1.147,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,63.03,0.0000,0.0000,0.00,0.0000,0.00,
6.452,0,DRIFT,1.197,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,65.89,0.0000,0.0000,0.00,0.0000,0.00,
6.502,0,DRIFT,1.247,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,68.76,0.0000,0.0000,0.00,0.0000,0.00,
6.555,0,DRIFT,1.300,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,71.62,0.0000,0.0000,0.00,0.0000,0.00,
6.603,0,DRIFT,1.348,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,74.55,0.0000,0.0000,0.00,0.0000,0.00,
6.652,0,DRIFT,1.397,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,77.35,0.0000,0.0000,0.00,0.0000,0.00,
6.702,0,DRIFT,1.447,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,80.22,0.0000,0.0000,0.00,0.0000,0.00,
6.752,0,DRIFT,1.497,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,83.08,0.0000,0.0000,0.00,0.0000,0.00,
6.805,0,DRIFT,1.550,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,85.95,0.0000,0.0000,0.00,0.0000,0.00,
6.852,0,DRIFT,1.597,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,88.81,0.0000,0.0000,0.00,0.0000,0.00,
6.904,0,DRIFT,1.649,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,91.78,0.0000,0.0000,0.00,0.0000,0.00,
6.953,0,DRIFT,1.698,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,94.61,0.0000,0.0000,0.00,0.0000,0.00,
7.002,0,DRIFT,1.747,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,97.41,0.0000,0.0000,0.00,0.0000,0.00,
7.057,0,DRIFT,1.802,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,100.38,0.0000,0.0000,0.00,0.0000,0.00,
7.102,0,DRIFT,1.847,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,103.14,0.0000,0.0000,0.00,0.0000,0.00,
7.152,0,DRIFT,1.897,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,106.00,0.0000,0.0000,0.00,0.0000,0.00,
7.204,0,DRIFT,1.949,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,108.97,0.0000,0.0000,0.00,0.0000,0.00,
7.252,0,DRIFT,1.997,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,1.0052,0.0000,111.73,0.0000,0.0000,0.00,0.0000,0.00,
