t_s,leg,state,phase_elapsed_s,cmd_vx,cmd_vy,cmd_wz,raw_vx,raw_vy,raw_wz,enc_dist_m,imu_yaw_deg,imu_heading_deg,kf_x,kf_y,kf_yaw_deg,opt_x,opt_y,opt_yaw_deg,lateral_err_m,heading_err_deg,event
1.002,0,DRIVE,0.197,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0444,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
1.055,0,DRIVE,0.250,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0598,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
1.102,0,DRIVE,0.297,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0745,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
1.152,0,DRIVE,0.347,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0894,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
1.202,0,DRIVE,0.397,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1045,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
1.252,0,DRIVE,0.447,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1195,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
1.307,0,DRIVE,0.502,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1352,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
1.352,0,DRIVE,0.547,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1495,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
1.402,0,DRIVE,0.597,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1645,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
1.453,0,DRIVE,0.648,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1798,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
1.505,0,DRIVE,0.700,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1954,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
1.555,0,DRIVE,0.751,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.2097,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
1.603,0,DRIVE,0.799,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.2249,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
1.652,0,DRIVE,0.847,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.2395,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
1.702,0,DRIVE,0.897,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.2545,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
1.752,0,DRIVE,0.947,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.2695,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
1.807,0,DRIVE,1.002,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.2850,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
1.854,0,DRIVE,1.049,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3001,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
1.904,0,DRIVE,1.099,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3151,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
1.952,0,DRIVE,1.147,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3295,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
2.002,0,DRIVE,1.197,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3444,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
2.057,0,DRIVE,1.252,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3601,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
2.102,0,DRIVE,1.297,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3745,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
2.152,0,DRIVE,1.348,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3896,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
2.204,0,DRIVE,1.399,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4051,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
2.254,0,DRIVE,1.449,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4201,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
2.305,0,DRIVE,1.500,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4345,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
2.352,0,DRIVE,1.548,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4496,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
2.404,0,DRIVE,1.599,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4650,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
2.452,0,DRIVE,1.647,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4795,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
2.503,0,DRIVE,1.699,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4949,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
2.554,0,DRIVE,1.749,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,FIN_DRIVE_leg0_KF_0.51m
2.555,0,STOP_BEFORE_SPIN,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
2.602,0,STOP_BEFORE_SPIN,0.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
2.654,0,STOP_BEFORE_SPIN,0.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
2.703,0,STOP_BEFORE_SPIN,0.149,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
2.753,0,STOP_BEFORE_SPIN,0.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
2.802,0,STOP_BEFORE_SPIN,0.247,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
2.853,0,STOP_BEFORE_SPIN,0.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
2.902,0,STOP_BEFORE_SPIN,0.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
2.952,0,STOP_BEFORE_SPIN,0.398,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
3.002,0,STOP_BEFORE_SPIN,0.447,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
3.052,0,STOP_BEFORE_SPIN,0.497,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
3.102,0,STOP_BEFORE_SPIN,0.547,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
3.152,0,STOP_BEFORE_SPIN,0.597,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
3.202,0,STOP_BEFORE_SPIN,0.647,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
3.251,0,STOP_BEFORE_SPIN,0.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
3.302,0,STOP_BEFORE_SPIN,0.747,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
3.352,0,STOP_BEFORE_SPIN,0.797,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
3.401,0,STOP_BEFORE_SPIN,0.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
3.452,0,STOP_BEFORE_SPIN,0.898,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
3.501,0,STOP_BEFORE_SPIN,0.947,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
3.553,0,STOP_BEFORE_SPIN,0.998,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
3.603,0,STOP_BEFORE_SPIN,1.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,INICIO_DRIFT_leg0
3.604,0,DRIFT,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
3.653,0,DRIFT,0.050,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.00,
3.702,0,DRIFT,0.099,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,2.79,0.0000,0.0000,0.00,0.0000,0.00,
3.752,0,DRIFT,0.149,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,5.66,0.0000,0.0000,0.00,0.0000,0.00,
3.803,0,DRIFT,0.200,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,8.60,0.0000,0.0000,0.00,0.0000,0.00,
3.852,0,DRIFT,0.249,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,11.40,0.0000,0.0000,0.00,0.0000,0.00,
3.905,0,DRIFT,0.302,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,14.27,0.0000,0.0000,0.00,0.0000,0.00,
3.952,0,DRIFT,0.349,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,17.13,0.0000,0.0000,0.00,0.0000,0.00,
4.003,0,DRIFT,0.400,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,20.05,0.0000,0.0000,0.00,0.0000,0.00,
4.052,0,DRIFT,0.449,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,22.86,0.0000,0.0000,0.00,0.0000,0.00,
4.103,0,DRIFT,0.500,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,25.78,0.0000,0.0000,0.00,0.0000,0.00,
4.154,0,DRIFT,0.551,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,28.58,0.0000,0.0000,0.00,0.0000,0.00,
4.201,0,DRIFT,0.598,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,31.43,0.0000,0.0000,0.00,0.0000,0.00,
4.252,0,DRIFT,0.649,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,34.32,0.0000,0.0000,0.00,0.0000,0.00,
4.301,0,DRIFT,0.698,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,37.16,0.0000,0.0000,0.00,0.0000,0.00,
4.351,0,DRIFT,0.748,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,40.03,0.0000,0.0000,0.00,0.0000,0.00,
4.403,0,DRIFT,0.800,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,42.89,0.0000,0.0000,0.00,0.0000,0.00,
4.452,0,DRIFT,0.849,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,45.77,0.0000,0.0000,0.00,0.0000,0.00,
4.502,0,DRIFT,0.899,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,48.64,0.0000,0.0000,0.00,0.0000,0.00,
4.552,0,DRIFT,0.949,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,51.51,0.0000,0.0000,0.00,0.0000,0.00,
4.602,0,DRIFT,0.999,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,54.39,0.0000,0.0000,0.00,0.0000,0.00,
4.657,0,DRIFT,1.054,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,57.34,0.0000,0.0000,0.00,0.0000,0.00,
4.702,0,DRIFT,1.099,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,60.10,0.0000,0.0000,0.00,0.0000,0.00,
4.752,0,DRIFT,1.149,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,62.97,0.0000,0.0000,0.00,0.0000,0.00,
4.803,0,DRIFT,1.200,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,65.86,0.0000,0.0000,0.00,0.0000,0.00,
4.852,0,DRIFT,1.249,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,68.71,0.0000,0.0000,0.00,0.0000,0.00,
4.905,0,DRIFT,1.302,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,71.59,0.0000,0.0000,0.00,0.0000,0.00,
4.952,0,DRIFT,1.349,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,74.41,0.0000,0.0000,0.00,0.0000,0.00,
5.002,0,DRIFT,1.399,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,77.28,0.0000,0.0000,0.00,0.0000,0.00,
5.053,0,DRIFT,1.450,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,80.20,0.0000,0.0000,0.00,0.0000,0.00,
5.107,0,DRIFT,1.504,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,83.18,0.0000,0.0000,0.00,0.0000,0.00,
5.157,0,DRIFT,1.554,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,85.99,0.0000,0.0000,0.00,0.0000,0.00,
5.203,0,DRIFT,1.600,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,88.78,0.0000,0.0000,0.00,0.0000,0.00,
5.252,0,DRIFT,1.649,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,91.61,0.0000,0.0000,0.00,0.0000,0.00,
5.302,0,DRIFT,1.699,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,94.47,0.0000,0.0000,0.00,0.0000,0.00,
5.352,0,DRIFT,1.749,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,97.34,0.0000,0.0000,0.00,0.0000,0.00,
5.404,0,DRIFT,1.801,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,100.20,0.0000,0.0000,0.00,0.0000,0.00,
5.452,0,DRIFT,1.849,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,103.07,0.0000,0.0000,0.00,0.0000,0.00,
5.502,0,DRIFT,1.899,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,105.94,0.0000,0.0000,0.00,0.0000,0.00,
5.554,0,DRIFT,1.951,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,108.92,0.0000,0.0000,0.00,0.0000,0.00,
5.603,0,DRIFT,2.000,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,111.72,0.0000,0.0000,0.00,0.0000,0.00,
5.654,0,DRIFT,2.051,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,114.52,0.0000,0.0000,0.00,0.0000,0.00,
5.702,0,DRIFT,2.099,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,117.39,0.0000,0.0000,0.00,0.0000,0.00,
5.753,0,DRIFT,2.150,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,120.32,0.0000,0.0000,0.00,0.0000,0.00,
5.801,0,DRIFT,2.198,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,123.11,0.0000,0.0000,0.00,0.0000,0.00,
5.852,0,DRIFT,2.249,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,125.98,0.0000,0.0000,0.00,0.0000,0.00,
5.904,0,DRIFT,2.301,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,128.85,0.0000,0.0000,0.00,0.0000,0.00,
5.953,0,DRIFT,2.350,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,131.78,0.0000,0.0000,0.00,0.0000,0.00,
6.002,0,DRIFT,2.399,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,134.58,0.0000,0.0000,0.00,0.0000,0.00,
6.054,0,DRIFT,2.451,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,137.56,0.0000,0.0000,0.00,0.0000,0.00,
6.106,1,DRIFT,2.503,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,140.43,0.0000,0.0000,0.00,0.0000,0.00,FIN_DRIFT_leg0_TIMEOUT_2.5s_2.50s
6.110,1,STOP_BEFORE_DRIVE,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,140.43,0.0000,0.0000,0.00,0.0000,0.00,
6.153,1,STOP_BEFORE_DRIVE,0.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,140.43,0.0000,0.0000,0.00,0.0000,0.00,
6.204,1,STOP_BEFORE_DRIVE,0.095,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,140.43,0.0000,0.0000,0.00,0.0000,0.00,
6.252,1,STOP_BEFORE_DRIVE,0.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,140.43,0.0000,0.0000,0.00,0.0000,0.00,
6.302,1,STOP_BEFORE_DRIVE,0.193,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,140.43,0.0000,0.0000,0.00,0.0000,0.00,
6.352,1,STOP_BEFORE_DRIVE,0.243,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,140.43,0.0000,0.0000,0.00,0.0000,0.00,
6.402,1,STOP_BEFORE_DRIVE,0.293,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,140.43,0.0000,0.0000,0.00,0.0000,0.00,
6.452,1,STOP_BEFORE_DRIVE,0.343,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,140.43,0.0000,0.0000,0.00,0.0000,0.00,
6.510,1,STOP_BEFORE_DRIVE,0.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,140.43,0.0000,0.0000,0.00,0.0000,0.00,
6.553,1,STOP_BEFORE_DRIVE,0.443,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,140.43,0.0000,0.0000,0.00,0.0000,0.00,
6.602,1,STOP_BEFORE_DRIVE,0.492,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,140.43,0.0000,0.0000,0.00,0.0000,0.00,
6.652,1,STOP_BEFORE_DRIVE,0.543,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,140.43,0.0000,0.0000,0.00,0.0000,0.00,
6.702,1,STOP_BEFORE_DRIVE,0.593,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,140.43,0.0000,0.0000,0.00,0.0000,0.00,
6.752,1,STOP_BEFORE_DRIVE,0.643,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,140.43,0.0000,0.0000,0.00,0.0000,0.00,
6.802,1,STOP_BEFORE_DRIVE,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,140.43,0.0000,0.0000,0.00,0.0000,0.00,
6.852,1,STOP_BEFORE_DRIVE,0.743,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,140.43,0.0000,0.0000,0.00,0.0000,0.00,
6.902,1,STOP_BEFORE_DRIVE,0.793,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,140.43,0.0000,0.0000,0.00,0.0000,0.00,
6.954,1,STOP_BEFORE_DRIVE,0.845,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,140.43,0.0000,0.0000,0.00,0.0000,0.00,
7.002,1,STOP_BEFORE_DRIVE,0.893,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,140.43,0.0000,0.0000,0.00,0.0000,0.00,
7.053,1,STOP_BEFORE_DRIVE,0.944,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,140.43,0.0000,0.0000,0.00,0.0000,0.00,
7.103,1,STOP_BEFORE_DRIVE,0.994,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.0000,140.43,0.0000,0.0000,0.00,0.0000,0.00,
