t_s,leg,state,phase_elapsed_s,cmd_vx,cmd_vy,cmd_wz,raw_vx,raw_vy,raw_wz,enc_dist_m,imu_yaw_deg,imu_heading_deg,kf_x,kf_y,kf_yaw_deg,opt_x,opt_y,opt_yaw_deg,lateral_err_m,heading_err_deg,event
0.902,0,DRIVE,0.099,0.300,-0.039,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0152,-0.0020,0.00,0.0000,0.0000,-0.01,-0.0020,0.00,
0.952,0,DRIVE,0.149,0.300,-0.039,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0303,-0.0040,0.00,0.0000,0.0000,-0.01,-0.0040,0.00,
1.001,0,DRIVE,0.198,0.300,-0.038,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0450,-0.0059,0.00,0.0000,0.0000,-0.01,-0.0059,0.00,
1.054,0,DRIVE,0.251,0.300,-0.038,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0603,-0.0079,0.00,0.0000,0.0000,0.01,-0.0079,0.00,
1.102,0,DRIVE,0.299,0.300,-0.037,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0754,-0.0098,0.00,0.0000,0.0000,-0.03,-0.0098,0.00,
1.152,0,DRIVE,0.349,0.300,-0.037,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0903,-0.0116,0.00,0.0000,-0.0000,-0.06,-0.0116,0.00,
1.202,0,DRIVE,0.399,0.300,-0.036,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1051,-0.0134,0.00,0.0000,0.0000,-0.01,-0.0134,0.00,
1.252,0,DRIVE,0.449,0.300,-0.035,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1201,-0.0152,0.00,0.0001,0.0000,-0.02,-0.0152,0.00,
1.304,0,DRIVE,0.501,0.300,-0.035,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1354,-0.0170,0.00,0.0001,0.0000,-0.02,-0.0170,0.00,
1.351,0,DRIVE,0.549,0.300,-0.034,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1501,-0.0187,0.00,0.0001,0.0000,-0.02,-0.0187,0.00,
1.403,0,DRIVE,0.600,0.300,-0.034,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1654,-0.0205,0.00,0.0000,0.0000,-0.01,-0.0205,0.00,
1.452,0,DRIVE,0.649,0.300,-0.033,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1803,-0.0221,0.00,0.0000,-0.0000,-0.04,-0.0221,0.00,
1.502,0,DRIVE,0.699,0.300,-0.033,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1951,-0.0238,0.00,0.0000,0.0000,0.00,-0.0238,0.00,
1.554,0,DRIVE,0.751,0.300,-0.032,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.2103,-0.0255,0.00,0.0000,0.0000,-0.02,-0.0255,0.00,
1.602,0,DRIVE,0.799,0.300,-0.032,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.2252,-0.0271,0.00,-0.0000,-0.0000,-0.03,-0.0271,0.00,
1.651,0,DRIVE,0.848,0.300,-0.031,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.2400,-0.0286,0.00,-0.0000,-0.0000,-0.03,-0.0286,0.00,
1.701,0,DRIVE,0.898,0.300,-0.031,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.2551,-0.0302,0.00,-0.0000,-0.0000,-0.03,-0.0302,0.00,
1.752,0,DRIVE,0.949,0.300,-0.030,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.2702,-0.0318,0.00,0.0000,0.0000,-0.02,-0.0318,0.00,
1.803,0,DRIVE,1.000,0.300,-0.030,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.2851,-0.0333,0.00,0.0000,0.0000,-0.01,-0.0333,0.00,
1.851,0,DRIVE,1.048,0.300,-0.030,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3000,-0.0348,0.00,0.0000,-0.0000,-0.03,-0.0348,0.00,
1.902,0,DRIVE,1.099,0.300,-0.029,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3152,-0.0363,0.00,0.0000,0.0000,-0.03,-0.0363,0.00,
1.951,0,DRIVE,1.148,0.300,-0.029,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3300,-0.0377,0.00,0.0000,-0.0000,-0.05,-0.0377,0.00,
2.003,0,DRIVE,1.200,0.300,-0.028,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3455,-0.0392,0.00,0.0000,-0.0000,-0.05,-0.0392,0.00,
2.053,0,DRIVE,1.250,0.300,-0.028,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3601,-0.0406,0.00,0.0000,-0.0000,-0.05,-0.0406,0.00,
2.102,0,DRIVE,1.299,0.300,-0.027,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3752,-0.0420,0.00,-0.0000,-0.0000,-0.05,-0.0420,0.00,
2.151,0,DRIVE,1.348,0.300,-0.027,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3900,-0.0433,0.00,0.0000,-0.0000,-0.03,-0.0433,0.00,
2.201,0,DRIVE,1.398,0.300,-0.027,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4050,-0.0447,0.00,0.0000,0.0000,-0.01,-0.0447,0.00,
2.251,0,DRIVE,1.448,0.300,-0.026,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4200,-0.0460,0.00,0.0000,-0.0000,-0.06,-0.0460,0.00,
2.304,0,DRIVE,1.501,0.300,-0.026,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4354,-0.0474,0.00,0.0000,-0.0000,-0.03,-0.0474,0.00,
2.353,0,DRIVE,1.550,0.300,-0.025,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4506,-0.0487,0.00,0.0000,-0.0000,-0.03,-0.0487,0.00,
2.403,0,DRIVE,1.600,0.300,-0.025,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4655,-0.0499,0.00,0.0000,0.0000,-0.01,-0.0499,0.00,
2.452,0,DRIVE,1.649,0.300,-0.025,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4801,-0.0511,0.00,0.0000,-0.0000,-0.03,-0.0511,0.00,
2.502,0,DRIVE,1.699,0.300,-0.024,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4951,-0.0524,0.00,0.0000,0.0000,-0.04,-0.0524,0.00,
2.553,0,DRIVE,1.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,0.00,0.0000,0.0000,-0.05,-0.0536,0.00,FIN_DRIVE_leg0_KF_0.51m
2.554,0,STOP_BEFORE_SPIN,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,0.00,0.0000,0.0000,-0.05,-0.0536,0.00,
2.601,0,STOP_BEFORE_SPIN,0.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,0.00,0.0000,0.0000,-0.04,-0.0536,0.00,
2.652,0,STOP_BEFORE_SPIN,0.098,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,0.00,0.0000,0.0000,-0.04,-0.0536,0.00,
2.701,0,STOP_BEFORE_SPIN,0.148,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,0.00,0.0000,0.0000,-0.04,-0.0536,0.00,
2.752,0,STOP_BEFORE_SPIN,0.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,0.00,0.0000,-0.0000,-0.03,-0.0536,0.00,
2.803,0,STOP_BEFORE_SPIN,0.249,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,0.00,0.0000,0.0000,0.00,-0.0536,0.00,
2.851,0,STOP_BEFORE_SPIN,0.298,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,0.00,0.0000,-0.0000,-0.02,-0.0536,0.00,
2.902,0,STOP_BEFORE_SPIN,0.348,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,0.00,0.0000,0.0000,0.00,-0.0536,0.00,
2.952,0,STOP_BEFORE_SPIN,0.398,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,0.00,0.0000,0.0000,-0.02,-0.0536,0.00,
3.002,0,STOP_BEFORE_SPIN,0.448,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,0.00,0.0000,0.0000,-0.02,-0.0536,0.00,
3.051,0,STOP_BEFORE_SPIN,0.498,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,0.00,0.0000,0.0000,-0.02,-0.0536,0.00,
3.102,0,STOP_BEFORE_SPIN,0.548,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,0.00,0.0000,0.0000,-0.01,-0.0536,0.00,
3.152,0,STOP_BEFORE_SPIN,0.599,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,0.00,0.0000,-0.0000,-0.02,-0.0536,0.00,
3.201,0,STOP_BEFORE_SPIN,0.648,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,0.00,0.0000,0.0000,0.01,-0.0536,0.00,
3.251,0,STOP_BEFORE_SPIN,0.698,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,0.00,0.0000,-0.0000,-0.01,-0.0536,0.00,
3.302,0,STOP_BEFORE_SPIN,0.748,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,0.00,0.0000,-0.0000,-0.04,-0.0536,0.00,
3.352,0,STOP_BEFORE_SPIN,0.798,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,0.00,0.0000,-0.0000,-0.04,-0.0536,0.00,
3.402,0,STOP_BEFORE_SPIN,0.848,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,0.00,0.0000,-0.0000,-0.04,-0.0536,0.00,
3.452,0,STOP_BEFORE_SPIN,0.898,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,0.00,0.0000,-0.0000,-0.04,-0.0536,0.00,
3.503,0,STOP_BEFORE_SPIN,0.949,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,0.00,0.0001,0.0000,-0.03,-0.0536,0.00,
3.551,0,STOP_BEFORE_SPIN,0.998,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,0.00,0.0001,0.0001,-0.15,-0.0536,0.00,
3.604,0,STOP_BEFORE_SPIN,1.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,0.00,0.0003,0.0001,-0.04,-0.0536,0.00,INICIO_DRIFT_leg0
3.605,0,DRIFT,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,0.00,0.0003,0.0001,-0.04,-0.0536,0.00,
3.651,0,DRIFT,0.047,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,0.00,0.0004,0.0002,-0.15,-0.0536,0.00,
3.703,0,DRIFT,0.099,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,2.95,0.0004,0.0002,-0.15,-0.0536,2.95,
3.752,0,DRIFT,0.147,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,5.74,0.0004,0.0002,-0.15,-0.0536,5.74,
3.802,0,DRIFT,0.198,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,8.61,0.0004,0.0001,-0.04,-0.0536,8.61,
3.852,0,DRIFT,0.248,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,11.48,0.0004,0.0001,-0.05,-0.0536,11.48,
3.904,0,DRIFT,0.300,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,14.35,0.0003,0.0001,0.01,-0.0536,14.35,
3.952,0,DRIFT,0.348,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,17.22,0.0011,0.0005,0.03,-0.0536,17.22,
4.001,0,DRIFT,0.397,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,20.04,0.0014,0.0005,0.10,-0.0536,20.04,
4.051,0,DRIFT,0.447,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,22.90,0.0014,0.0005,0.10,-0.0536,22.90,
4.102,0,DRIFT,0.498,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,25.82,0.0014,0.0005,0.10,-0.0536,25.82,
4.154,0,DRIFT,0.550,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,28.65,0.0014,0.0005,0.14,-0.0536,28.65,
4.202,0,DRIFT,0.598,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,31.55,0.0013,0.0005,0.08,-0.0536,31.55,
4.252,0,DRIFT,0.648,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,34.38,0.0013,0.0005,0.06,-0.0536,34.38,
4.301,0,DRIFT,0.697,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,37.22,0.0013,0.0005,0.12,-0.0536,37.22,
4.351,0,DRIFT,0.747,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,40.10,0.0013,0.0005,0.06,-0.0536,40.10,
4.403,0,DRIFT,0.799,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,42.96,0.0013,0.0005,0.06,-0.0536,42.96,
4.452,0,DRIFT,0.848,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,45.89,0.0013,0.0005,0.06,-0.0536,45.89,
4.503,0,DRIFT,0.899,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,48.78,0.0013,0.0005,0.06,-0.0536,48.78,
4.552,0,DRIFT,0.947,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,51.57,0.0013,0.0005,0.11,-0.0536,51.57,
4.602,0,DRIFT,0.998,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,54.45,0.0013,0.0005,0.09,-0.0536,54.45,
4.654,0,DRIFT,1.050,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,57.35,0.0013,0.0005,0.12,-0.0536,57.35,
4.701,0,DRIFT,1.097,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,60.15,0.0013,0.0005,0.09,-0.0536,60.15,
4.752,0,DRIFT,1.148,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,63.05,0.0013,0.0005,0.09,-0.0536,63.05,
4.802,0,DRIFT,1.198,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,65.92,0.0013,0.0005,0.09,-0.0536,65.92,
4.853,0,DRIFT,1.249,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,68.84,0.0013,0.0005,0.14,-0.0536,68.84,
4.903,0,DRIFT,1.299,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,71.62,0.0013,0.0005,0.06,-0.0536,71.62,
4.951,0,DRIFT,1.347,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,74.47,0.0013,0.0005,0.07,-0.0536,74.47,
5.003,0,DRIFT,1.398,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,77.42,0.0013,0.0005,0.11,-0.0536,77.42,
5.051,0,DRIFT,1.447,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,80.20,0.0013,0.0005,0.13,-0.0536,80.20,
5.102,0,DRIFT,1.498,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,83.10,0.0013,0.0005,0.13,-0.0536,83.10,
5.153,0,DRIFT,1.549,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,85.96,0.0013,0.0005,0.10,-0.0536,85.96,
5.204,1,DRIFT,1.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,88.89,0.0013,0.0005,0.10,-0.0536,88.89,FIN_DRIFT_leg0_OPT_88.9deg_1.60s
5.207,1,STOP_BEFORE_DRIVE,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,88.89,0.0013,0.0005,0.10,-0.0536,88.89,
5.252,1,STOP_BEFORE_DRIVE,0.046,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,88.89,0.0013,0.0005,0.10,-0.0536,88.89,
5.302,1,STOP_BEFORE_DRIVE,0.096,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,88.89,0.0013,0.0005,0.09,-0.0536,88.89,
5.351,1,STOP_BEFORE_DRIVE,0.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,88.89,0.0013,0.0005,0.09,-0.0536,88.89,
5.401,1,STOP_BEFORE_DRIVE,0.195,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,88.89,0.0013,0.0005,0.09,-0.0536,88.89,
5.452,1,STOP_BEFORE_DRIVE,0.246,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,88.89,0.0013,0.0005,0.09,-0.0536,88.89,
5.502,1,STOP_BEFORE_DRIVE,0.296,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,88.89,0.0013,0.0005,0.08,-0.0536,88.89,
5.552,1,STOP_BEFORE_DRIVE,0.346,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,88.89,0.0013,0.0005,0.11,-0.0536,88.89,
5.602,1,STOP_BEFORE_DRIVE,0.396,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,88.89,0.0013,0.0005,0.12,-0.0536,88.89,
5.651,1,STOP_BEFORE_DRIVE,0.445,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,88.89,0.0013,0.0005,0.08,-0.0536,88.89,
5.702,1,STOP_BEFORE_DRIVE,0.496,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,88.89,0.0013,0.0005,0.01,-0.0536,88.89,
5.752,1,STOP_BEFORE_DRIVE,0.546,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,88.89,0.0013,0.0005,0.01,-0.0536,88.89,
5.802,1,STOP_BEFORE_DRIVE,0.595,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,88.89,0.0013,0.0005,0.01,-0.0536,88.89,
5.852,1,STOP_BEFORE_DRIVE,0.645,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,88.89,0.0013,0.0005,0.11,-0.0536,88.89,
5.902,1,STOP_BEFORE_DRIVE,0.696,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,88.89,0.0013,0.0005,0.13,-0.0536,88.89,
5.953,1,STOP_BEFORE_DRIVE,0.746,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,88.89,0.0013,0.0005,0.08,-0.0536,88.89,
6.001,1,STOP_BEFORE_DRIVE,0.795,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,88.89,0.0013,0.0005,0.10,-0.0536,88.89,
6.051,1,STOP_BEFORE_DRIVE,0.845,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,88.89,0.0013,0.0005,0.10,-0.0536,88.89,
6.101,1,STOP_BEFORE_DRIVE,0.895,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,88.89,0.0013,0.0005,0.08,-0.0536,88.89,
6.152,1,STOP_BEFORE_DRIVE,0.946,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,88.89,0.0013,0.0005,0.10,-0.0536,88.89,
6.201,1,STOP_BEFORE_DRIVE,0.995,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,88.89,0.0013,0.0005,0.10,-0.0536,88.89,
6.251,1,DRIVE,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,88.89,0.0012,0.0005,0.03,0.0000,0.00,
6.302,1,DRIVE,0.051,0.300,-0.040,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5103,-0.0536,88.89,0.0012,0.0005,0.04,0.0000,0.00,
6.353,1,DRIVE,0.102,0.300,-0.039,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5126,-0.0383,88.89,0.0013,0.0005,0.10,-0.0020,0.00,
6.402,1,DRIVE,0.152,0.300,-0.039,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5148,-0.0235,88.89,0.0019,0.0008,0.03,-0.0040,0.00,
6.452,1,DRIVE,0.201,0.300,-0.038,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5171,-0.0086,88.89,0.0033,0.0011,-0.01,-0.0059,0.00,
6.504,1,DRIVE,0.253,0.300,-0.038,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5192,0.0063,88.89,0.0038,0.0013,0.03,-0.0078,0.00,
6.552,1,DRIVE,0.301,0.300,-0.037,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5214,0.0212,88.89,0.0038,0.0013,0.01,-0.0097,0.00,
6.601,1,DRIVE,0.351,0.300,-0.037,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5235,0.0360,88.89,0.0038,0.0013,0.02,-0.0115,0.00,
6.653,1,DRIVE,0.402,0.300,-0.036,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5257,0.0514,88.89,0.0038,0.0013,0.01,-0.0134,0.00,
6.702,1,DRIVE,0.451,0.300,-0.035,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5278,0.0661,88.89,0.0038,0.0013,0.01,-0.0152,0.00,
6.755,1,DRIVE,0.505,0.300,-0.035,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5299,0.0815,88.89,0.0038,0.0013,0.01,-0.0170,0.00,
6.803,1,DRIVE,0.552,0.300,-0.034,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5319,0.0962,88.89,0.0038,0.0013,0.03,-0.0187,0.00,
6.852,1,DRIVE,0.601,0.300,-0.034,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5339,0.1110,88.89,0.0038,0.0013,0.05,-0.0204,0.00,
