t_s,leg,state,phase_elapsed_s,cmd_vx,cmd_vy,cmd_wz,raw_vx,raw_vy,raw_wz,est_x,est_y,est_yaw_deg,event
8.451,1,DRIVE,2.850,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.503,1,DRIVE,2.902,0.300,0.000,0.000,-0.068,0.058,0.956,1.000,0.000,90.0,
8.552,1,DRIVE,2.951,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.604,1,DRIVE,3.003,0.300,0.000,0.000,-0.068,0.058,0.956,1.000,0.000,90.0,
8.653,1,DRIVE,3.052,0.300,0.000,0.000,-0.068,0.058,0.956,1.000,0.000,90.0,
8.702,1,DRIVE,3.101,0.300,0.000,0.000,0.078,-0.009,0.068,1.000,0.000,90.0,
8.751,1,DRIVE,3.150,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.801,1,DRIVE,3.201,0.300,0.000,0.000,-0.068,0.058,0.956,1.000,0.000,90.0,
8.853,1,DRIVE,3.252,0.300,0.000,0.000,-0.068,0.058,0.956,1.000,0.000,90.0,
8.901,1,DRIVE,3.301,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.953,1,DRIVE,3.352,0.000,0.000,0.000,0.078,-0.009,0.068,1.000,1.000,90.0,FIN_DRIVE_leg1
8.954,1,STOP_BEFORE_SPIN,0.000,0.000,0.000,0.000,0.078,-0.009,0.068,1.000,1.000,90.0,
9.001,1,STOP_BEFORE_SPIN,0.048,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,90.0,
9.051,1,STOP_BEFORE_SPIN,0.098,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,90.0,
9.102,1,STOP_BEFORE_SPIN,0.149,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,90.0,
9.151,1,STOP_BEFORE_SPIN,0.198,0.000,0.000,0.000,0.304,0.009,0.000,1.000,1.000,90.0,
9.202,1,STOP_BEFORE_SPIN,0.249,0.000,0.000,0.000,0.304,0.009,0.000,1.000,1.000,90.0,INICIO_DRIFT_leg1
9.203,1,DRIFT,0.000,0.000,0.000,0.000,0.304,0.009,0.000,1.000,1.000,90.0,
9.251,1,DRIFT,0.048,0.000,-0.250,3.000,0.304,0.009,0.000,1.000,1.000,90.0,
9.301,1,DRIFT,0.098,0.000,-0.250,3.000,0.000,0.000,0.000,1.000,1.000,90.0,
9.351,1,DRIFT,0.148,0.000,-0.250,3.000,0.078,-0.009,0.068,1.000,1.000,90.0,
9.402,1,DRIFT,0.199,0.000,-0.250,3.000,0.304,0.009,0.000,1.000,1.000,90.0,
9.451,1,DRIFT,0.248,0.000,-0.250,3.000,0.294,0.009,0.000,1.000,1.000,90.0,
9.502,1,DRIFT,0.299,0.000,-0.250,3.000,0.294,0.009,0.000,1.000,1.000,90.0,
9.552,1,DRIFT,0.349,0.000,-0.250,3.000,0.304,0.009,0.000,1.000,1.000,90.0,
9.601,1,DRIFT,0.398,0.000,-0.250,3.000,0.304,0.009,0.000,1.000,1.000,90.0,
9.652,1,DRIFT,0.449,0.000,-0.250,3.000,0.078,-0.009,0.068,1.000,1.000,90.0,
9.701,1,DRIFT,0.498,0.000,-0.250,3.000,0.078,-0.009,0.068,1.000,1.000,90.0,
9.751,1,DRIFT,0.548,0.000,-0.250,3.000,0.078,-0.009,0.068,1.000,1.000,90.0,
9.801,1,DRIFT,0.598,0.000,-0.250,3.000,0.078,-0.009,0.068,1.000,1.000,90.0,
9.852,1,DRIFT,0.649,0.000,-0.250,3.000,0.078,-0.009,0.068,1.000,1.000,90.0,
9.902,1,DRIFT,0.699,0.000,-0.250,3.000,0.078,-0.009,0.068,1.000,1.000,90.0,
9.952,1,DRIFT,0.749,0.000,-0.250,3.000,0.078,-0.009,0.068,1.000,1.000,90.0,
10.001,1,DRIFT,0.798,0.000,-0.250,3.000,0.078,-0.009,0.068,1.000,1.000,90.0,
10.051,1,DRIFT,0.848,0.000,-0.250,3.000,0.294,0.009,0.000,1.000,1.000,90.0,
10.101,1,DRIFT,0.898,0.000,-0.250,3.000,0.078,-0.009,0.068,1.000,1.000,90.0,
10.151,2,DRIFT,0.949,0.000,0.000,0.000,0.304,0.009,0.000,1.000,1.000,180.0,FIN_DRIFT_leg1_dur0.95s
10.154,2,STOP_BEFORE_DRIVE,0.001,0.000,0.000,0.000,0.304,0.009,0.000,1.000,1.000,180.0,
10.201,2,STOP_BEFORE_DRIVE,0.048,0.000,0.000,0.000,0.294,0.009,0.000,1.000,1.000,180.0,
10.251,2,STOP_BEFORE_DRIVE,0.098,0.000,0.000,0.000,0.078,-0.009,0.068,1.000,1.000,180.0,
10.302,2,STOP_BEFORE_DRIVE,0.149,0.000,0.000,0.000,0.078,-0.009,0.068,1.000,1.000,180.0,
10.351,2,STOP_BEFORE_DRIVE,0.198,0.000,0.000,0.000,0.078,-0.068,1.229,1.000,1.000,180.0,
10.403,2,STOP_BEFORE_DRIVE,0.249,0.000,0.000,0.000,0.294,0.009,0.000,1.000,1.000,180.0,
10.451,2,STOP_BEFORE_DRIVE,0.298,0.000,0.000,0.000,0.073,-0.093,1.332,1.000,1.000,180.0,
10.501,2,STOP_BEFORE_DRIVE,0.348,0.000,0.000,0.000,0.078,-0.009,0.068,1.000,1.000,180.0,
10.552,2,STOP_BEFORE_DRIVE,0.398,0.000,0.000,0.000,0.078,-0.009,0.068,1.000,1.000,180.0,
10.601,2,STOP_BEFORE_DRIVE,0.448,0.000,0.000,0.000,0.078,-0.009,0.068,1.000,1.000,180.0,
10.651,2,STOP_BEFORE_DRIVE,0.497,0.000,0.000,0.000,0.078,-0.009,0.068,1.000,1.000,180.0,
10.701,2,STOP_BEFORE_DRIVE,0.548,0.000,0.000,0.000,0.294,0.009,0.000,1.000,1.000,180.0,
10.751,2,STOP_BEFORE_DRIVE,0.598,0.000,0.000,0.000,0.078,-0.009,0.068,1.000,1.000,180.0,
10.801,2,STOP_BEFORE_DRIVE,0.648,0.000,0.000,0.000,0.078,-0.009,0.068,1.000,1.000,180.0,
10.851,2,STOP_BEFORE_DRIVE,0.698,0.000,0.000,0.000,-0.098,-0.157,2.596,1.000,1.000,180.0,
10.901,2,STOP_BEFORE_DRIVE,0.748,0.000,0.000,0.000,0.078,-0.009,0.068,1.000,1.000,180.0,
10.951,2,STOP_BEFORE_DRIVE,0.798,0.000,0.000,0.000,0.078,-0.009,0.068,1.000,1.000,180.0,
11.001,2,STOP_BEFORE_DRIVE,0.848,0.000,0.000,0.000,0.078,-0.009,0.068,1.000,1.000,180.0,
11.052,2,STOP_BEFORE_DRIVE,0.899,0.000,0.000,0.000,0.078,-0.009,0.068,1.000,1.000,180.0,
11.102,2,STOP_BEFORE_DRIVE,0.949,0.000,0.000,0.000,-0.039,-0.127,1.571,1.000,1.000,180.0,
11.152,2,STOP_BEFORE_DRIVE,0.998,0.000,0.000,0.000,0.078,-0.009,0.068,1.000,1.000,180.0,
11.201,2,DRIVE,0.001,0.000,0.000,0.000,0.078,-0.009,0.068,1.000,1.000,180.0,
11.251,2,DRIVE,0.050,0.300,0.000,0.000,0.078,-0.009,0.068,1.000,1.000,180.0,
11.302,2,DRIVE,0.101,0.300,0.000,0.000,0.078,-0.009,0.068,1.000,1.000,180.0,
11.353,2,DRIVE,0.152,0.300,0.000,0.000,0.078,-0.009,0.068,1.000,1.000,180.0,
11.402,2,DRIVE,0.201,0.300,0.000,0.000,0.078,-0.009,0.068,1.000,1.000,180.0,
11.451,2,DRIVE,0.250,0.300,0.000,0.000,0.078,-0.009,0.068,1.000,1.000,180.0,
11.501,2,DRIVE,0.300,0.300,0.000,0.000,0.078,-0.009,0.068,1.000,1.000,180.0,
11.552,2,DRIVE,0.351,0.300,0.000,0.000,-0.009,-0.039,0.614,1.000,1.000,180.0,
11.602,2,DRIVE,0.402,0.300,0.000,0.000,-0.009,-0.039,0.614,1.000,1.000,180.0,
11.651,2,DRIVE,0.451,0.300,0.000,0.000,-0.009,-0.039,0.614,1.000,1.000,180.0,
11.701,2,DRIVE,0.500,0.300,0.000,0.000,0.078,-0.009,0.068,1.000,1.000,180.0,
11.751,2,DRIVE,0.550,0.300,0.000,0.000,0.078,-0.009,0.068,1.000,1.000,180.0,
11.801,2,DRIVE,0.600,0.300,0.000,0.000,0.078,-0.009,0.068,1.000,1.000,180.0,
11.852,2,DRIVE,0.651,0.300,0.000,0.000,0.078,-0.009,0.068,1.000,1.000,180.0,
11.902,2,DRIVE,0.701,0.300,0.000,0.000,0.078,-0.009,0.068,1.000,1.000,180.0,
11.951,2,DRIVE,0.750,0.300,0.000,0.000,0.078,-0.009,0.068,1.000,1.000,180.0,
12.002,2,DRIVE,0.801,0.300,0.000,0.000,0.078,-0.009,0.068,1.000,1.000,180.0,
