t_s,leg,state,phase_elapsed_s,cmd_vx,cmd_vy,cmd_wz,raw_vx,raw_vy,raw_wz,est_x,est_y,est_yaw_deg,event
2.051,0,DRIVE,2.051,0.300,0.000,0.000,0.250,0.014,-0.102,0.000,0.000,0.0,
2.102,0,DRIVE,2.102,0.300,0.000,0.000,0.289,-0.004,0.102,0.000,0.000,0.0,
2.151,0,DRIVE,2.151,0.300,0.000,0.000,0.024,-0.024,-0.170,0.000,0.000,0.0,
2.201,0,DRIVE,2.201,0.300,0.000,0.000,0.338,-0.004,-0.034,0.000,0.000,0.0,
2.251,0,DRIVE,2.252,0.300,0.000,0.000,0.186,-0.009,-0.136,0.000,0.000,0.0,
2.301,0,DRIVE,2.302,0.300,0.000,0.000,0.186,-0.009,-0.136,0.000,0.000,0.0,
2.351,0,DRIVE,2.352,0.300,0.000,0.000,0.338,-0.004,-0.034,0.000,0.000,0.0,
2.401,0,DRIVE,2.401,0.300,0.000,0.000,0.323,-0.019,-0.136,0.000,0.000,0.0,
2.452,0,DRIVE,2.452,0.300,0.000,0.000,0.186,-0.009,-0.068,0.000,0.000,0.0,
2.502,0,DRIVE,2.503,0.300,0.000,0.000,0.323,-0.019,-0.136,0.000,0.000,0.0,
2.551,0,DRIVE,2.551,0.300,0.000,0.000,0.186,-0.009,-0.068,0.000,0.000,0.0,
2.602,0,DRIVE,2.603,0.300,0.000,0.000,0.186,-0.009,-0.068,0.000,0.000,0.0,
2.652,0,DRIVE,2.652,0.300,0.000,0.000,0.274,0.009,0.204,0.000,0.000,0.0,
2.702,0,DRIVE,2.702,0.300,0.000,0.000,0.186,-0.009,-0.068,0.000,0.000,0.0,
2.751,0,DRIVE,2.752,0.300,0.000,0.000,0.363,0.000,-0.068,0.000,0.000,0.0,
2.801,0,DRIVE,2.802,0.300,0.000,0.000,0.309,-0.014,0.102,0.000,0.000,0.0,
2.851,0,DRIVE,2.852,0.300,0.000,0.000,0.363,0.000,-0.068,0.000,0.000,0.0,
2.901,0,DRIVE,2.902,0.300,0.000,0.000,0.323,-0.009,-0.068,0.000,0.000,0.0,
2.951,0,DRIVE,2.951,0.300,0.000,0.000,0.250,0.014,-0.102,0.000,0.000,0.0,
3.005,0,DRIVE,3.005,0.300,0.000,0.000,0.250,0.014,-0.102,0.000,0.000,0.0,
3.051,0,DRIVE,3.051,0.300,0.000,0.000,0.328,-0.004,-0.034,0.000,0.000,0.0,
3.101,0,DRIVE,3.101,0.300,0.000,0.000,0.186,-0.009,-0.136,0.000,0.000,0.0,
3.151,0,DRIVE,3.152,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
3.201,0,DRIVE,3.202,0.300,0.000,0.000,0.304,0.000,-0.068,0.000,0.000,0.0,
3.251,0,DRIVE,3.252,0.300,0.000,0.000,0.338,-0.004,-0.034,0.000,0.000,0.0,
3.302,0,DRIVE,3.302,0.300,0.000,0.000,0.323,0.000,-0.068,0.000,0.000,0.0,
3.353,0,DRIVE,3.353,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.0,FIN_DRIVE_leg0
3.353,0,STOP_BEFORE_SPIN,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.0,
3.402,0,STOP_BEFORE_SPIN,0.049,0.000,0.000,0.000,0.299,0.004,-0.034,1.000,0.000,0.0,
3.451,0,STOP_BEFORE_SPIN,0.098,0.000,0.000,0.000,0.363,0.000,-0.068,1.000,0.000,0.0,
3.501,0,STOP_BEFORE_SPIN,0.148,0.000,0.000,0.000,0.019,-0.009,0.000,1.000,0.000,0.0,
3.552,0,STOP_BEFORE_SPIN,0.199,0.000,0.000,0.000,0.338,-0.004,-0.034,1.000,0.000,0.0,
3.601,0,STOP_BEFORE_SPIN,0.248,0.000,0.000,0.000,0.250,0.014,-0.102,1.000,0.000,0.0,
3.652,0,STOP_BEFORE_SPIN,0.299,0.000,0.000,0.000,0.250,0.014,-0.102,1.000,0.000,0.0,
3.701,0,STOP_BEFORE_SPIN,0.348,0.000,0.000,0.000,0.250,0.014,-0.102,1.000,0.000,0.0,
3.752,0,STOP_BEFORE_SPIN,0.399,0.000,0.000,0.000,0.338,-0.004,-0.034,1.000,0.000,0.0,
3.801,0,STOP_BEFORE_SPIN,0.448,0.000,0.000,0.000,0.186,-0.009,-0.068,1.000,0.000,0.0,
3.851,0,STOP_BEFORE_SPIN,0.498,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.0,
3.902,0,STOP_BEFORE_SPIN,0.549,0.000,0.000,0.000,0.009,0.009,0.068,1.000,0.000,0.0,
3.951,0,STOP_BEFORE_SPIN,0.598,0.000,0.000,0.000,0.304,-0.019,0.000,1.000,0.000,0.0,
4.002,0,STOP_BEFORE_SPIN,0.649,0.000,0.000,0.000,0.304,0.000,-0.068,1.000,0.000,0.0,
4.051,0,STOP_BEFORE_SPIN,0.698,0.000,0.000,0.000,0.004,0.004,0.034,1.000,0.000,0.0,
4.102,0,STOP_BEFORE_SPIN,0.749,0.000,0.000,0.000,0.304,-0.019,0.000,1.000,0.000,0.0,
4.151,0,STOP_BEFORE_SPIN,0.798,0.000,0.000,0.000,0.304,-0.019,0.000,1.000,0.000,0.0,
4.201,0,STOP_BEFORE_SPIN,0.848,0.000,0.000,0.000,0.220,-0.014,0.102,1.000,0.000,0.0,
4.251,0,STOP_BEFORE_SPIN,0.898,0.000,0.000,0.000,0.304,-0.019,0.000,1.000,0.000,0.0,
4.301,0,STOP_BEFORE_SPIN,0.948,0.000,0.000,0.000,0.304,-0.019,0.000,1.000,0.000,0.0,
4.351,0,STOP_BEFORE_SPIN,0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.0,
4.403,0,STOP_BEFORE_SPIN,1.050,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.0,INICIO_DRIFT_leg0
4.404,0,DRIFT,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.0,
4.451,0,DRIFT,0.047,0.000,-0.000,1.000,0.220,-0.014,0.102,1.000,0.000,0.0,
4.502,0,DRIFT,0.098,0.000,-0.000,1.000,0.338,-0.004,-0.034,1.000,0.000,0.0,
4.551,0,DRIFT,0.148,0.000,-0.000,1.000,0.250,0.014,-0.102,1.000,0.000,0.0,
4.601,0,DRIFT,0.197,0.000,-0.000,1.000,0.304,-0.019,0.000,1.000,0.000,0.0,
4.651,0,DRIFT,0.247,0.000,-0.000,1.000,0.304,-0.019,0.000,1.000,0.000,0.0,
4.701,0,DRIFT,0.297,0.000,-0.000,1.000,0.004,0.004,0.034,1.000,0.000,0.0,
4.751,0,DRIFT,0.347,0.000,-0.000,1.000,0.304,-0.019,0.000,1.000,0.000,0.0,
4.801,0,DRIFT,0.397,0.000,-0.000,1.000,-0.058,0.009,0.478,1.000,0.000,0.0,
4.851,0,DRIFT,0.447,0.000,-0.000,1.000,0.004,0.004,0.034,1.000,0.000,0.0,
4.902,0,DRIFT,0.498,0.000,-0.000,1.000,0.304,-0.019,0.000,1.000,0.000,0.0,
4.951,0,DRIFT,0.547,0.000,-0.000,1.000,0.220,-0.014,0.102,1.000,0.000,0.0,
5.001,0,DRIFT,0.597,0.000,-0.000,1.000,0.304,-0.019,0.000,1.000,0.000,0.0,
5.051,0,DRIFT,0.648,0.000,-0.000,1.000,0.250,0.014,-0.102,1.000,0.000,0.0,
5.101,0,DRIFT,0.697,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
5.152,0,DRIFT,0.748,0.000,-0.000,1.000,0.250,0.014,-0.102,1.000,0.000,0.0,
5.201,0,DRIFT,0.797,0.000,-0.000,1.000,0.250,0.014,-0.102,1.000,0.000,0.0,
5.251,0,DRIFT,0.847,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
5.302,0,DRIFT,0.898,0.000,-0.000,1.000,0.304,-0.019,0.000,1.000,0.000,0.0,
5.351,0,DRIFT,0.947,0.000,-0.000,1.000,0.014,0.014,0.102,1.000,0.000,0.0,
5.401,0,DRIFT,0.997,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
5.451,0,DRIFT,1.047,0.000,-0.000,1.000,0.304,-0.019,0.000,1.000,0.000,0.0,
5.501,0,DRIFT,1.097,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
5.552,0,DRIFT,1.148,0.000,-0.000,1.000,-0.058,0.009,0.478,1.000,0.000,0.0,
5.601,0,DRIFT,1.198,0.000,-0.000,1.000,0.304,-0.019,0.000,1.000,0.000,0.0,
5.652,0,DRIFT,1.248,0.000,-0.000,1.000,-0.058,0.009,0.478,1.000,0.000,0.0,
5.701,0,DRIFT,1.297,0.000,-0.000,1.000,-0.058,0.009,0.478,1.000,0.000,0.0,
5.751,0,DRIFT,1.347,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
5.801,0,DRIFT,1.398,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
5.851,0,DRIFT,1.448,0.000,-0.000,1.000,-0.004,0.024,0.375,1.000,0.000,0.0,
5.901,0,DRIFT,1.497,0.000,-0.000,1.000,-0.049,0.019,0.956,1.000,0.000,0.0,
5.951,0,DRIFT,1.547,0.000,-0.000,1.000,-0.004,0.024,0.375,1.000,0.000,0.0,
6.002,0,DRIFT,1.598,0.000,-0.000,1.000,-0.058,0.009,0.478,1.000,0.000,0.0,
6.052,0,DRIFT,1.648,0.000,-0.000,1.000,0.014,0.014,0.102,1.000,0.000,0.0,
6.101,0,DRIFT,1.698,0.000,-0.000,1.000,0.014,0.014,0.102,1.000,0.000,0.0,
6.152,0,DRIFT,1.748,0.000,-0.000,1.000,0.004,0.004,0.034,1.000,0.000,0.0,
6.201,0,DRIFT,1.797,0.000,-0.000,1.000,-0.058,0.009,0.478,1.000,0.000,0.0,
6.251,0,DRIFT,1.847,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.302,0,DRIFT,1.898,0.000,-0.000,1.000,-0.058,0.009,0.478,1.000,0.000,0.0,
6.351,0,DRIFT,1.947,0.000,-0.000,1.000,-0.058,0.009,0.478,1.000,0.000,0.0,
6.402,0,DRIFT,1.998,0.000,-0.000,1.000,-0.063,-0.014,1.332,1.000,0.000,0.0,
6.452,0,DRIFT,2.048,0.000,-0.000,1.000,-0.058,0.009,0.478,1.000,0.000,0.0,
6.502,0,DRIFT,2.099,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.551,0,DRIFT,2.147,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.601,0,DRIFT,2.197,0.000,-0.000,1.000,0.304,-0.019,0.000,1.000,0.000,0.0,
6.651,0,DRIFT,2.247,0.000,-0.000,1.000,0.304,-0.019,0.000,1.000,0.000,0.0,
6.701,0,DRIFT,2.297,0.000,-0.000,1.000,0.304,-0.019,0.000,1.000,0.000,0.0,
6.752,0,DRIFT,2.349,0.000,-0.000,1.000,-0.058,0.009,0.478,1.000,0.000,0.0,
6.801,0,DRIFT,2.397,0.000,-0.000,1.000,0.024,-0.024,1.264,1.000,0.000,0.0,
6.851,0,DRIFT,2.447,0.000,-0.000,1.000,0.029,0.029,1.161,1.000,0.000,0.0,
6.902,0,DRIFT,2.498,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.951,0,DRIFT,2.547,0.000,-0.000,1.000,-0.049,0.029,1.161,1.000,0.000,0.0,
7.001,0,DRIFT,2.597,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
7.052,0,DRIFT,2.648,0.000,-0.000,1.000,-0.049,0.029,1.161,1.000,0.000,0.0,
7.102,0,DRIFT,2.699,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
7.152,0,DRIFT,2.748,0.000,-0.000,1.000,-0.049,0.029,1.161,1.000,0.000,0.0,
7.203,0,DRIFT,2.799,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
7.251,0,DRIFT,2.847,0.000,-0.000,1.000,0.029,0.000,0.751,1.000,0.000,0.0,
7.301,0,DRIFT,2.897,0.000,-0.000,1.000,0.029,0.000,0.751,1.000,0.000,0.0,
7.352,0,DRIFT,2.948,0.000,-0.000,1.000,-0.004,0.024,0.375,1.000,0.000,0.0,
7.401,1,DRIFT,2.997,0.000,0.000,0.000,-0.063,-0.014,1.332,1.000,0.000,90.0,FIN_DRIFT_leg0_dur3.00s
7.403,1,STOP_BEFORE_DRIVE,0.000,0.000,0.000,0.000,-0.063,-0.014,1.332,1.000,0.000,90.0,
7.452,1,STOP_BEFORE_DRIVE,0.049,0.000,0.000,0.000,0.029,0.000,0.751,1.000,0.000,90.0,
7.501,1,STOP_BEFORE_DRIVE,0.098,0.000,0.000,0.000,-0.024,-0.024,1.127,1.000,0.000,90.0,
7.551,1,STOP_BEFORE_DRIVE,0.148,0.000,0.000,0.000,0.029,0.000,0.751,1.000,0.000,90.0,
7.602,1,STOP_BEFORE_DRIVE,0.199,0.000,0.000,0.000,-0.049,0.029,1.161,1.000,0.000,90.0,
7.651,1,STOP_BEFORE_DRIVE,0.248,0.000,0.000,0.000,-0.024,-0.024,1.127,1.000,0.000,90.0,
7.701,1,STOP_BEFORE_DRIVE,0.298,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
7.751,1,STOP_BEFORE_DRIVE,0.348,0.000,0.000,0.000,-0.049,0.029,1.161,1.000,0.000,90.0,
7.801,1,STOP_BEFORE_DRIVE,0.398,0.000,0.000,0.000,0.304,-0.019,0.000,1.000,0.000,90.0,
7.851,1,STOP_BEFORE_DRIVE,0.448,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
7.901,1,STOP_BEFORE_DRIVE,0.498,0.000,0.000,0.000,-0.024,-0.024,1.127,1.000,0.000,90.0,
7.951,1,STOP_BEFORE_DRIVE,0.548,0.000,0.000,0.000,0.029,0.000,0.751,1.000,0.000,90.0,
8.001,1,STOP_BEFORE_DRIVE,0.598,0.000,0.000,0.000,-0.063,-0.014,1.332,1.000,0.000,90.0,
8.052,1,STOP_BEFORE_DRIVE,0.649,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.101,1,STOP_BEFORE_DRIVE,0.699,0.000,0.000,0.000,-0.063,-0.014,1.332,1.000,0.000,90.0,
8.152,1,STOP_BEFORE_DRIVE,0.749,0.000,0.000,0.000,-0.019,0.000,1.571,1.000,0.000,90.0,
8.202,1,STOP_BEFORE_DRIVE,0.799,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.251,1,STOP_BEFORE_DRIVE,0.848,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.302,1,STOP_BEFORE_DRIVE,0.899,0.000,0.000,0.000,-0.049,0.029,1.161,1.000,0.000,90.0,
8.351,1,STOP_BEFORE_DRIVE,0.948,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.401,1,STOP_BEFORE_DRIVE,0.998,0.000,0.000,0.000,-0.049,0.029,1.161,1.000,0.000,90.0,
8.453,1,DRIVE,0.000,0.000,0.000,0.000,0.304,-0.019,0.000,1.000,0.000,90.0,
8.501,1,DRIVE,0.049,0.300,0.000,0.000,-0.049,0.029,1.161,1.000,0.000,90.0,
8.551,1,DRIVE,0.099,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.601,1,DRIVE,0.149,0.300,0.000,0.000,-0.014,-0.034,0.854,1.000,0.000,90.0,
8.652,1,DRIVE,0.200,0.300,0.000,0.000,0.029,0.000,0.751,1.000,0.000,90.0,
8.703,1,DRIVE,0.251,0.300,0.000,0.000,-0.014,-0.034,0.854,1.000,0.000,90.0,
8.751,1,DRIVE,0.299,0.300,0.000,0.000,0.029,0.000,0.751,1.000,0.000,90.0,
8.801,1,DRIVE,0.349,0.300,0.000,0.000,-0.049,0.029,1.161,1.000,0.000,90.0,
8.851,1,DRIVE,0.399,0.300,0.000,0.000,0.073,-0.004,-0.102,1.000,0.000,90.0,
8.901,1,DRIVE,0.449,0.300,0.000,0.000,0.029,0.000,0.751,1.000,0.000,90.0,
8.952,1,DRIVE,0.499,0.300,0.000,0.000,-0.019,0.000,1.571,1.000,0.000,90.0,
9.002,1,DRIVE,0.550,0.300,0.000,0.000,0.029,0.000,0.751,1.000,0.000,90.0,
9.051,1,DRIVE,0.599,0.300,0.000,0.000,0.004,-0.004,0.102,1.000,0.000,90.0,
9.101,1,DRIVE,0.649,0.300,0.000,0.000,-0.019,0.000,1.571,1.000,0.000,90.0,
9.151,1,DRIVE,0.699,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.201,1,DRIVE,0.749,0.300,0.000,0.000,0.078,-0.009,0.000,1.000,0.000,90.0,
9.252,1,DRIVE,0.800,0.300,0.000,0.000,0.029,0.000,0.751,1.000,0.000,90.0,
9.302,1,DRIVE,0.849,0.300,0.000,0.000,0.093,0.004,0.034,1.000,0.000,90.0,
9.351,1,DRIVE,0.899,0.300,0.000,0.000,-0.014,-0.034,0.854,1.000,0.000,90.0,
9.401,1,DRIVE,0.949,0.300,0.000,0.000,0.029,0.000,0.751,1.000,0.000,90.0,
9.453,1,DRIVE,1.001,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.501,1,DRIVE,1.049,0.300,0.000,0.000,0.029,0.000,0.751,1.000,0.000,90.0,
9.551,1,DRIVE,1.099,0.300,0.000,0.000,0.093,0.004,0.034,1.000,0.000,90.0,
9.601,1,DRIVE,1.149,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.651,1,DRIVE,1.199,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.703,1,DRIVE,1.251,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.751,1,DRIVE,1.299,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.801,1,DRIVE,1.349,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.851,1,DRIVE,1.399,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.902,1,DRIVE,1.450,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.951,1,DRIVE,1.499,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.001,1,DRIVE,1.549,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.051,1,DRIVE,1.599,0.300,0.000,0.000,0.029,0.000,0.751,1.000,0.000,90.0,
10.102,1,DRIVE,1.650,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.152,1,DRIVE,1.700,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.201,1,DRIVE,1.749,0.300,0.000,0.000,0.363,-0.009,-0.068,1.000,0.000,90.0,
10.252,1,DRIVE,1.800,0.300,0.000,0.000,0.093,0.004,0.034,1.000,0.000,90.0,
10.302,1,DRIVE,1.850,0.300,0.000,0.000,0.093,0.004,0.034,1.000,0.000,90.0,
10.351,1,DRIVE,1.899,0.300,0.000,0.000,0.093,0.004,0.034,1.000,0.000,90.0,
10.401,1,DRIVE,1.949,0.300,0.000,0.000,0.333,0.000,-0.068,1.000,0.000,90.0,
10.453,1,DRIVE,2.001,0.300,0.000,0.000,0.093,0.004,0.034,1.000,0.000,90.0,
10.501,1,DRIVE,2.049,0.300,0.000,0.000,0.161,0.014,-0.170,1.000,0.000,90.0,
10.552,1,DRIVE,2.100,0.300,0.000,0.000,0.353,-0.009,0.068,1.000,0.000,90.0,
10.601,1,DRIVE,2.149,0.300,0.000,0.000,0.093,0.004,0.034,1.000,0.000,90.0,
10.651,1,DRIVE,2.199,0.300,0.000,0.000,0.161,0.014,-0.170,1.000,0.000,90.0,
10.701,1,DRIVE,2.249,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.751,1,DRIVE,2.299,0.300,0.000,0.000,0.348,-0.014,-0.034,1.000,0.000,90.0,
10.801,1,DRIVE,2.349,0.300,0.000,0.000,0.348,-0.014,-0.034,1.000,0.000,90.0,
10.852,1,DRIVE,2.399,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.901,1,DRIVE,2.449,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.951,1,DRIVE,2.499,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
11.001,1,DRIVE,2.549,0.300,0.000,0.000,0.333,0.000,-0.068,1.000,0.000,90.0,
11.051,1,DRIVE,2.599,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
11.101,1,DRIVE,2.649,0.300,0.000,0.000,0.289,-0.004,-0.034,1.000,0.000,90.0,
11.152,1,DRIVE,2.699,0.300,0.000,0.000,0.294,0.000,-0.068,1.000,0.000,90.0,
11.201,1,DRIVE,2.749,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
11.251,1,DRIVE,2.799,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
11.301,1,DRIVE,2.849,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
11.352,1,DRIVE,2.899,0.300,0.000,0.000,0.294,0.000,-0.068,1.000,0.000,90.0,
11.401,1,DRIVE,2.949,0.300,0.000,0.000,0.161,0.014,-0.170,1.000,0.000,90.0,
11.453,1,DRIVE,3.001,0.300,0.000,0.000,0.161,0.014,-0.170,1.000,0.000,90.0,
11.502,1,DRIVE,3.049,0.300,0.000,0.000,0.161,0.014,-0.170,1.000,0.000,90.0,
11.551,1,DRIVE,3.099,0.300,0.000,0.000,0.161,0.014,-0.170,1.000,0.000,90.0,
11.601,1,DRIVE,3.149,0.300,0.000,0.000,0.161,0.014,-0.170,1.000,0.000,90.0,
11.651,1,DRIVE,3.199,0.300,0.000,0.000,0.289,-0.004,-0.034,1.000,0.000,90.0,
11.701,1,DRIVE,3.249,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
11.751,1,DRIVE,3.299,0.300,0.000,0.000,0.265,0.019,0.136,1.000,0.000,90.0,
11.804,1,DRIVE,3.351,0.000,0.000,0.000,0.161,0.014,-0.170,1.000,1.000,90.0,FIN_DRIVE_leg1
11.804,1,STOP_BEFORE_SPIN,0.000,0.000,0.000,0.000,0.161,0.014,-0.170,1.000,1.000,90.0,
11.852,1,STOP_BEFORE_SPIN,0.048,0.000,0.000,0.000,0.161,0.014,-0.170,1.000,1.000,90.0,
11.901,1,STOP_BEFORE_SPIN,0.097,0.000,0.000,0.000,0.289,0.014,-0.102,1.000,1.000,90.0,
11.951,1,STOP_BEFORE_SPIN,0.147,0.000,0.000,0.000,0.289,0.014,-0.102,1.000,1.000,90.0,
12.002,1,STOP_BEFORE_SPIN,0.198,0.000,0.000,0.000,0.289,0.014,-0.102,1.000,1.000,90.0,
12.051,1,STOP_BEFORE_SPIN,0.247,0.000,0.000,0.000,0.289,0.014,-0.102,1.000,1.000,90.0,
12.101,1,STOP_BEFORE_SPIN,0.297,0.000,0.000,0.000,0.314,-0.009,0.068,1.000,1.000,90.0,
