t_s,leg,state,phase_elapsed_s,cmd_vx,cmd_vy,cmd_wz,raw_vx,raw_vy,raw_wz,est_x,est_y,est_yaw_deg,event
6.352,0,DRIFT,1.147,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.402,0,DRIFT,1.197,0.000,-0.000,1.000,0.024,0.034,0.307,1.000,0.000,0.0,
6.452,0,DRIFT,1.248,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.502,0,DRIFT,1.298,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.551,0,DRIFT,1.347,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.601,0,DRIFT,1.397,0.000,-0.000,1.000,-0.034,0.034,0.580,1.000,0.000,0.0,
6.651,0,DRIFT,1.447,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.701,0,DRIFT,1.497,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.751,0,DRIFT,1.547,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.801,0,DRIFT,1.597,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.851,0,DRIFT,1.647,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.902,0,DRIFT,1.698,0.000,-0.000,1.000,0.373,-0.019,-0.068,1.000,0.000,0.0,
6.951,0,DRIFT,1.747,0.000,-0.000,1.000,-0.073,-0.004,1.059,1.000,0.000,0.0,
7.001,0,DRIFT,1.797,0.000,-0.000,1.000,0.373,-0.019,-0.068,1.000,0.000,0.0,
7.052,0,DRIFT,1.847,0.000,-0.000,1.000,0.014,0.014,0.102,1.000,0.000,0.0,
7.101,0,DRIFT,1.897,0.000,-0.000,1.000,0.014,0.014,0.102,1.000,0.000,0.0,
7.152,0,DRIFT,1.948,0.000,-0.000,1.000,0.014,0.014,0.102,1.000,0.000,0.0,
7.202,0,DRIFT,1.998,0.000,-0.000,1.000,0.014,-0.014,1.332,1.000,0.000,0.0,
7.252,0,DRIFT,2.047,0.000,-0.000,1.000,0.220,0.014,0.034,1.000,0.000,0.0,
7.301,0,DRIFT,2.097,0.000,-0.000,1.000,0.019,0.019,0.136,1.000,0.000,0.0,
7.352,0,DRIFT,2.147,0.000,-0.000,1.000,0.019,0.019,0.136,1.000,0.000,0.0,
7.401,0,DRIFT,2.197,0.000,-0.000,1.000,0.024,0.024,0.170,1.000,0.000,0.0,
7.452,1,DRIFT,2.248,0.000,0.000,0.000,0.024,0.024,0.170,1.000,0.000,90.0,FIN_DRIFT_leg0_dur2.25s
7.455,1,STOP_BEFORE_DRIVE,0.000,0.000,0.000,0.000,0.024,0.024,0.170,1.000,0.000,90.0,
7.502,1,STOP_BEFORE_DRIVE,0.047,0.000,0.000,0.000,0.024,0.024,0.170,1.000,0.000,90.0,
7.552,1,STOP_BEFORE_DRIVE,0.097,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
7.601,1,STOP_BEFORE_DRIVE,0.147,0.000,0.000,0.000,0.014,-0.014,1.059,1.000,0.000,90.0,
7.652,1,STOP_BEFORE_DRIVE,0.197,0.000,0.000,0.000,0.014,-0.014,1.059,1.000,0.000,90.0,
7.701,1,STOP_BEFORE_DRIVE,0.247,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
7.752,1,STOP_BEFORE_DRIVE,0.297,0.000,0.000,0.000,0.014,-0.014,1.059,1.000,0.000,90.0,
7.801,1,STOP_BEFORE_DRIVE,0.347,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
7.853,1,STOP_BEFORE_DRIVE,0.398,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
7.902,1,STOP_BEFORE_DRIVE,0.448,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
7.951,1,STOP_BEFORE_DRIVE,0.497,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.001,1,STOP_BEFORE_DRIVE,0.547,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.052,1,STOP_BEFORE_DRIVE,0.597,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.102,1,STOP_BEFORE_DRIVE,0.647,0.000,0.000,0.000,0.019,0.019,0.136,1.000,0.000,90.0,
8.152,1,STOP_BEFORE_DRIVE,0.697,0.000,0.000,0.000,0.019,0.019,0.136,1.000,0.000,90.0,
8.201,1,STOP_BEFORE_DRIVE,0.747,0.000,0.000,0.000,0.019,0.019,0.136,1.000,0.000,90.0,
8.251,1,STOP_BEFORE_DRIVE,0.796,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.301,1,STOP_BEFORE_DRIVE,0.847,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.351,1,STOP_BEFORE_DRIVE,0.897,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.401,1,STOP_BEFORE_DRIVE,0.947,0.000,0.000,0.000,0.024,0.024,0.170,1.000,0.000,90.0,
8.451,1,STOP_BEFORE_DRIVE,0.997,0.000,0.000,0.000,0.024,0.024,0.170,1.000,0.000,90.0,
8.502,1,DRIVE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.551,1,DRIVE,0.050,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.602,1,DRIVE,0.100,0.300,0.000,0.000,0.014,-0.014,1.059,1.000,0.000,90.0,
8.652,1,DRIVE,0.150,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.702,1,DRIVE,0.201,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.751,1,DRIVE,0.250,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.802,1,DRIVE,0.300,0.300,0.000,0.000,0.053,0.024,-0.034,1.000,0.000,90.0,
8.851,1,DRIVE,0.350,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.901,1,DRIVE,0.400,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.951,1,DRIVE,0.450,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.001,1,DRIVE,0.499,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.051,1,DRIVE,0.550,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.101,1,DRIVE,0.600,0.300,0.000,0.000,0.176,-0.009,-0.068,1.000,0.000,90.0,
9.151,1,DRIVE,0.649,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.202,1,DRIVE,0.701,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.253,1,DRIVE,0.751,0.300,0.000,0.000,0.049,0.000,-0.068,1.000,0.000,90.0,
9.301,1,DRIVE,0.800,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.351,1,DRIVE,0.849,0.300,0.000,0.000,0.176,-0.009,-0.068,1.000,0.000,90.0,
9.401,1,DRIVE,0.900,0.300,0.000,0.000,0.093,-0.014,-0.170,1.000,0.000,90.0,
9.451,1,DRIVE,0.950,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.504,1,DRIVE,1.003,0.300,0.000,0.000,0.014,-0.014,1.059,1.000,0.000,90.0,
9.551,1,DRIVE,1.050,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.601,1,DRIVE,1.100,0.300,0.000,0.000,0.019,0.019,0.136,1.000,0.000,90.0,
9.651,1,DRIVE,1.150,0.300,0.000,0.000,0.014,-0.014,1.059,1.000,0.000,90.0,
9.702,1,DRIVE,1.201,0.300,0.000,0.000,0.176,-0.009,-0.068,1.000,0.000,90.0,
9.752,1,DRIVE,1.251,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.802,1,DRIVE,1.300,0.300,0.000,0.000,0.176,-0.009,-0.068,1.000,0.000,90.0,
9.852,1,DRIVE,1.350,0.300,0.000,0.000,0.176,-0.009,-0.068,1.000,0.000,90.0,
9.901,1,DRIVE,1.400,0.300,0.000,0.000,0.176,-0.009,-0.068,1.000,0.000,90.0,
9.952,1,DRIVE,1.451,0.300,0.000,0.000,0.176,-0.009,-0.068,1.000,0.000,90.0,
10.002,1,DRIVE,1.500,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.051,1,DRIVE,1.550,0.300,0.000,0.000,0.176,-0.009,-0.068,1.000,0.000,90.0,
10.102,1,DRIVE,1.600,0.300,0.000,0.000,0.333,0.000,-0.068,1.000,0.000,90.0,
10.152,1,DRIVE,1.651,0.300,0.000,0.000,0.323,0.000,-0.068,1.000,0.000,90.0,
10.201,1,DRIVE,1.700,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.253,1,DRIVE,1.751,0.300,0.000,0.000,0.333,0.000,-0.068,1.000,0.000,90.0,
10.301,1,DRIVE,1.800,0.300,0.000,0.000,0.176,-0.009,-0.068,1.000,0.000,90.0,
10.351,1,DRIVE,1.849,0.300,0.000,0.000,0.333,0.000,-0.068,1.000,0.000,90.0,
10.401,1,DRIVE,1.900,0.300,0.000,0.000,0.333,0.009,0.068,1.000,0.000,90.0,
10.451,1,DRIVE,1.950,0.300,0.000,0.000,0.176,-0.009,-0.068,1.000,0.000,90.0,
10.503,1,DRIVE,2.002,0.300,0.000,0.000,0.014,-0.014,1.059,1.000,0.000,90.0,
10.552,1,DRIVE,2.050,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.603,1,DRIVE,2.102,0.300,0.000,0.000,0.333,0.000,-0.068,1.000,0.000,90.0,
10.651,1,DRIVE,2.150,0.300,0.000,0.000,0.333,0.009,0.068,1.000,0.000,90.0,
10.702,1,DRIVE,2.201,0.300,0.000,0.000,0.338,0.014,0.034,1.000,0.000,90.0,
10.751,1,DRIVE,2.250,0.300,0.000,0.000,0.176,-0.009,-0.068,1.000,0.000,90.0,
10.801,1,DRIVE,2.300,0.300,0.000,0.000,0.333,0.000,-0.068,1.000,0.000,90.0,
10.852,1,DRIVE,2.350,0.300,0.000,0.000,0.176,-0.009,-0.068,1.000,0.000,90.0,
10.901,1,DRIVE,2.400,0.300,0.000,0.000,0.323,0.000,-0.068,1.000,0.000,90.0,
10.953,1,DRIVE,2.451,0.300,0.000,0.000,0.176,-0.009,-0.068,1.000,0.000,90.0,
11.001,1,DRIVE,2.500,0.300,0.000,0.000,0.323,0.000,-0.068,1.000,0.000,90.0,
11.051,1,DRIVE,2.550,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
11.102,1,DRIVE,2.600,0.300,0.000,0.000,0.333,0.000,-0.068,1.000,0.000,90.0,
11.151,1,DRIVE,2.650,0.300,0.000,0.000,0.323,0.000,-0.068,1.000,0.000,90.0,
11.202,1,DRIVE,2.700,0.300,0.000,0.000,0.314,0.000,0.000,1.000,0.000,90.0,
11.251,1,DRIVE,2.750,0.300,0.000,0.000,0.176,-0.009,-0.068,1.000,0.000,90.0,
11.301,1,DRIVE,2.800,0.300,0.000,0.000,0.333,0.000,-0.068,1.000,0.000,90.0,
11.351,1,DRIVE,2.849,0.300,0.000,0.000,0.176,-0.009,-0.068,1.000,0.000,90.0,
11.402,1,DRIVE,2.901,0.300,0.000,0.000,0.014,-0.014,1.059,1.000,0.000,90.0,
11.452,1,DRIVE,2.950,0.300,0.000,0.000,0.333,0.009,0.068,1.000,0.000,90.0,
11.503,1,DRIVE,3.001,0.300,0.000,0.000,0.176,-0.009,-0.068,1.000,0.000,90.0,
11.551,1,DRIVE,3.050,0.300,0.000,0.000,0.333,0.009,0.068,1.000,0.000,90.0,
11.602,1,DRIVE,3.100,0.300,0.000,0.000,0.338,0.014,0.034,1.000,0.000,90.0,
11.652,1,DRIVE,3.150,0.300,0.000,0.000,0.176,-0.009,-0.068,1.000,0.000,90.0,
11.701,1,DRIVE,3.200,0.300,0.000,0.000,0.333,0.000,-0.068,1.000,0.000,90.0,
11.752,1,DRIVE,3.251,0.300,0.000,0.000,0.176,-0.009,-0.068,1.000,0.000,90.0,
11.802,1,DRIVE,3.300,0.300,0.000,0.000,0.328,-0.004,-0.102,1.000,0.000,90.0,
11.853,1,DRIVE,3.351,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,90.0,FIN_DRIVE_leg1
11.853,1,STOP_BEFORE_SPIN,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,90.0,
11.901,1,STOP_BEFORE_SPIN,0.048,0.000,0.000,0.000,0.314,0.009,-0.068,1.000,1.000,90.0,
11.951,1,STOP_BEFORE_SPIN,0.098,0.000,0.000,0.000,0.323,0.000,-0.068,1.000,1.000,90.0,
12.001,1,STOP_BEFORE_SPIN,0.148,0.000,0.000,0.000,0.314,0.009,-0.068,1.000,1.000,90.0,
12.052,1,STOP_BEFORE_SPIN,0.199,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,90.0,
12.101,1,STOP_BEFORE_SPIN,0.248,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,90.0,
