t_s,leg,state,phase_elapsed_s,cmd_vx,cmd_vy,cmd_wz,raw_vx,raw_vy,raw_wz,enc_dist_m,imu_yaw_deg,imu_heading_deg,kf_x,kf_y,kf_yaw_deg,opt_x,opt_y,opt_yaw_deg,lateral_err_m,heading_err_deg,event
1.652,0,DRIVE,0.849,0.300,-0.041,0.007,0.000,0.000,0.000,0.000,0.0,0.0,0.0374,0.0039,-0.33,0.0265,0.0076,-0.48,0.0038,-0.40,
1.702,0,DRIVE,0.899,0.300,-0.041,0.006,0.000,0.000,0.000,0.000,0.0,0.0,0.0363,0.0037,-0.24,0.0270,0.0077,-0.41,0.0037,-0.32,
1.751,0,DRIVE,0.948,0.300,-0.041,0.006,0.000,0.000,0.000,0.000,0.0,0.0,0.0351,0.0034,-0.27,0.0267,0.0076,-0.47,0.0034,-0.35,
1.803,0,DRIVE,1.000,0.300,-0.041,0.008,0.000,0.000,0.000,0.000,0.0,0.0,0.0366,0.0037,-0.40,0.0286,0.0080,-0.62,0.0037,-0.48,
1.851,0,DRIVE,1.048,0.300,-0.041,0.006,0.000,0.000,0.000,0.000,0.0,0.0,0.0344,0.0030,-0.27,0.0299,0.0084,-0.58,0.0029,-0.34,
1.902,0,DRIVE,1.099,0.300,-0.042,0.008,0.000,0.000,0.000,0.000,0.0,0.0,0.0423,0.0054,-0.40,0.0328,0.0094,-0.54,0.0053,-0.48,
1.951,0,DRIVE,1.148,0.300,-0.041,0.007,0.000,0.000,0.000,0.000,0.0,0.0,0.0366,0.0037,-0.31,0.0333,0.0095,-0.65,0.0037,-0.38,
2.001,0,DRIVE,1.198,0.300,-0.042,0.009,0.000,0.000,0.000,0.000,0.0,0.0,0.0433,0.0056,-0.42,0.0355,0.0099,-0.58,0.0056,-0.49,
2.053,0,DRIVE,1.250,0.300,-0.042,0.006,0.000,0.000,0.000,0.000,0.0,0.0,0.0426,0.0053,-0.29,0.0373,0.0106,-0.42,0.0053,-0.37,
2.102,0,DRIVE,1.298,0.300,-0.042,0.006,0.000,0.000,0.000,0.000,0.0,0.0,0.0444,0.0059,-0.27,0.0372,0.0105,-0.44,0.0059,-0.34,
2.151,0,DRIVE,1.348,0.300,-0.042,0.008,0.000,0.000,0.000,0.000,0.0,0.0,0.0456,0.0063,-0.36,0.0380,0.0106,-0.64,0.0063,-0.44,
2.201,0,DRIVE,1.398,0.300,-0.042,0.007,0.000,0.000,0.000,0.000,0.0,0.0,0.0428,0.0053,-0.33,0.0395,0.0111,-0.61,0.0052,-0.40,
2.251,0,DRIVE,1.448,0.300,-0.042,0.008,0.000,0.000,0.000,0.000,0.0,0.0,0.0449,0.0060,-0.36,0.0429,0.0121,-0.61,0.0060,-0.44,
2.303,0,DRIVE,1.500,0.300,-0.043,0.011,0.000,0.000,0.000,0.000,0.0,0.0,0.0548,0.0086,-0.54,0.0491,0.0138,-0.68,0.0085,-0.61,
2.351,0,DRIVE,1.548,0.300,-0.043,0.008,0.000,0.000,0.000,0.000,0.0,0.0,0.0579,0.0095,-0.39,0.0574,0.0158,-0.48,0.0094,-0.46,
2.401,0,DRIVE,1.598,0.300,-0.043,0.006,0.000,0.000,0.000,0.000,0.0,0.0,0.0607,0.0101,-0.28,0.0645,0.0178,-0.53,0.0100,-0.35,
2.452,0,DRIVE,1.649,0.300,-0.044,0.009,0.000,0.000,0.000,0.000,0.0,0.0,0.0692,0.0123,-0.43,0.0739,0.0202,-0.67,0.0122,-0.51,
2.502,0,DRIVE,1.699,0.300,-0.044,0.007,0.000,0.000,0.000,0.000,0.0,0.0,0.0736,0.0134,-0.31,0.0826,0.0224,-0.49,0.0132,-0.39,
2.553,0,DRIVE,1.750,0.300,-0.045,0.007,0.000,0.000,0.000,0.000,0.0,0.0,0.0797,0.0152,-0.32,0.0912,0.0249,-0.58,0.0151,-0.40,
2.601,0,DRIVE,1.798,0.300,-0.046,0.010,0.000,0.000,0.000,0.000,0.0,0.0,0.0953,0.0191,-0.48,0.1040,0.0278,-0.74,0.0190,-0.56,
2.652,0,DRIVE,1.849,0.300,-0.046,0.009,0.000,0.000,0.000,0.000,0.0,0.0,0.0999,0.0201,-0.44,0.1131,0.0305,-0.65,0.0199,-0.51,
2.701,0,DRIVE,1.898,0.300,-0.046,0.009,0.000,0.000,0.000,0.000,0.0,0.0,0.1013,0.0206,-0.41,0.1197,0.0319,-0.74,0.0204,-0.49,
2.752,0,DRIVE,1.949,0.300,-0.047,0.009,0.000,0.000,0.000,0.000,0.0,0.0,0.1089,0.0224,-0.42,0.1298,0.0350,-0.78,0.0222,-0.49,
2.803,0,DRIVE,2.000,0.300,-0.049,0.012,0.000,0.000,0.000,0.000,0.0,0.0,0.1305,0.0286,-0.59,0.1405,0.0380,-0.85,0.0284,-0.67,
2.851,0,DRIVE,2.048,0.300,-0.048,0.009,0.000,0.000,0.000,0.000,0.0,0.0,0.1226,0.0264,-0.45,0.1481,0.0403,-0.71,0.0262,-0.53,
2.901,0,DRIVE,2.098,0.300,-0.048,0.006,0.000,0.000,0.000,0.000,0.0,0.0,0.1200,0.0260,-0.25,0.1525,0.0420,-0.40,0.0258,-0.32,
2.951,0,DRIVE,2.148,0.300,-0.049,0.008,0.000,0.000,0.000,0.000,0.0,0.0,0.1383,0.0312,-0.40,0.1574,0.0431,-0.76,0.0310,-0.48,
3.001,0,DRIVE,2.198,0.300,-0.049,0.014,0.000,0.000,0.000,0.000,0.0,0.0,0.1391,0.0308,-0.70,0.1631,0.0440,-1.31,0.0306,-0.78,
3.054,0,DRIVE,2.251,0.300,-0.049,0.014,0.000,0.000,0.000,0.000,0.0,0.0,0.1320,0.0286,-0.71,0.1692,0.0461,-1.37,0.0284,-0.78,
3.101,0,DRIVE,2.298,0.300,-0.050,0.017,0.000,0.000,0.000,0.000,0.0,0.0,0.1536,0.0350,-0.92,0.1753,0.0478,-1.39,0.0348,-0.99,
3.153,0,DRIVE,2.349,0.300,-0.048,0.013,0.000,0.000,0.000,0.000,0.0,0.0,0.1291,0.0278,-0.67,0.1794,0.0489,-1.50,0.0276,-0.75,
3.202,0,DRIVE,2.399,0.300,-0.041,0.003,0.000,0.000,0.000,0.000,0.0,0.0,0.0395,0.0029,-0.09,0.1794,0.0489,-1.50,0.0028,-0.16,
3.251,0,DRIVE,2.448,0.300,-0.053,0.024,0.000,0.000,0.000,0.000,0.0,0.0,0.1866,0.0442,-1.30,0.1985,0.0539,-1.60,0.0440,-1.38,
3.304,0,DRIVE,2.501,0.300,-0.051,0.019,0.000,0.000,0.000,0.000,0.0,0.0,0.1614,0.0360,-1.04,0.2015,0.0543,-1.85,0.0358,-1.12,
3.351,0,DRIVE,2.548,0.300,-0.051,0.019,0.000,0.000,0.000,0.000,0.0,0.0,0.1581,0.0355,-1.02,0.2081,0.0560,-1.88,0.0353,-1.10,
3.401,0,DRIVE,2.598,0.300,-0.052,0.023,0.000,0.000,0.000,0.000,0.0,0.0,0.1767,0.0405,-1.27,0.2126,0.0573,-2.13,0.0402,-1.34,
3.451,0,DRIVE,2.648,0.300,-0.052,0.025,0.000,0.000,0.000,0.000,0.0,0.0,0.1822,0.0419,-1.33,0.2207,0.0594,-2.08,0.0416,-1.41,
3.502,0,DRIVE,2.699,0.300,-0.052,0.023,0.000,0.000,0.000,0.000,0.0,0.0,0.1806,0.0411,-1.23,0.2265,0.0607,-2.03,0.0409,-1.31,
3.555,0,DRIVE,2.752,0.300,-0.053,0.026,0.000,0.000,0.000,0.000,0.0,0.0,0.1927,0.0442,-1.39,0.2340,0.0625,-2.35,0.0439,-1.47,
3.602,0,DRIVE,2.799,0.300,-0.055,0.033,0.000,0.000,0.000,0.000,0.0,0.0,0.2187,0.0510,-1.79,0.2434,0.0648,-2.32,0.0507,-1.86,
3.651,0,DRIVE,2.848,0.300,-0.053,0.023,0.000,0.000,0.000,0.000,0.0,0.0,0.1978,0.0453,-1.24,0.2494,0.0660,-2.02,0.0450,-1.32,
3.702,0,DRIVE,2.899,0.300,-0.053,0.021,0.000,0.000,0.000,0.000,0.0,0.0,0.1867,0.0420,-1.12,0.2545,0.0672,-2.17,0.0417,-1.19,
3.753,0,DRIVE,2.949,0.300,-0.055,0.024,0.000,0.000,0.000,0.000,0.0,0.0,0.2139,0.0490,-1.31,0.2617,0.0689,-1.96,0.0487,-1.38,
3.804,0,DRIVE,3.000,0.300,-0.052,0.017,0.000,0.000,0.000,0.000,0.0,0.0,0.1831,0.0409,-0.92,0.2678,0.0703,-1.91,0.0406,-1.00,
3.851,0,DRIVE,3.048,0.300,-0.056,0.024,0.000,0.000,0.000,0.000,0.0,0.0,0.2318,0.0537,-1.32,0.2785,0.0728,-2.14,0.0534,-1.39,
3.902,0,DRIVE,3.099,0.300,-0.055,0.023,0.000,0.000,0.000,0.000,0.0,0.0,0.2242,0.0510,-1.24,0.2858,0.0743,-2.09,0.0507,-1.31,
3.952,0,DRIVE,3.149,0.300,-0.056,0.025,0.000,0.000,0.000,0.000,0.0,0.0,0.2390,0.0547,-1.36,0.2955,0.0764,-2.25,0.0543,-1.44,
4.001,0,DRIVE,3.198,0.300,-0.058,0.032,0.000,0.000,0.000,0.000,0.0,0.0,0.2618,0.0603,-1.77,0.3088,0.0793,-2.61,0.0599,-1.84,
4.053,0,DRIVE,3.249,0.300,-0.057,0.029,0.000,0.000,0.000,0.000,0.0,0.0,0.2473,0.0559,-1.61,0.3184,0.0815,-2.86,0.0556,-1.68,
4.101,0,DRIVE,3.298,0.300,-0.059,0.039,0.000,0.000,0.000,0.000,0.0,0.0,0.2848,0.0653,-2.17,0.3297,0.0841,-3.20,0.0650,-2.24,
4.152,0,DRIVE,3.348,0.300,-0.058,0.035,0.000,0.000,0.000,0.000,0.0,0.0,0.2637,0.0594,-1.92,0.3405,0.0865,-3.24,0.0590,-1.99,
4.202,0,DRIVE,3.399,0.300,-0.058,0.034,0.000,0.000,0.000,0.000,0.0,0.0,0.2641,0.0594,-1.89,0.3508,0.0892,-3.36,0.0590,-1.96,
4.251,0,DRIVE,3.448,0.300,-0.061,0.042,0.000,0.000,0.000,0.000,0.0,0.0,0.3083,0.0710,-2.31,0.3687,0.0937,-3.44,0.0705,-2.39,
4.303,0,DRIVE,3.499,0.300,-0.060,0.038,0.000,0.000,0.000,0.000,0.0,0.0,0.2923,0.0663,-2.09,0.3801,0.0960,-3.52,0.0659,-2.16,
4.351,0,DRIVE,3.548,0.300,-0.063,0.047,0.000,0.000,0.000,0.000,0.0,0.0,0.3378,0.0774,-2.61,0.3948,0.0993,-3.73,0.0769,-2.68,
4.401,0,DRIVE,3.598,0.300,-0.063,0.044,0.000,0.000,0.000,0.000,0.0,0.0,0.3369,0.0767,-2.47,0.4116,0.1028,-3.62,0.0762,-2.55,
4.451,0,DRIVE,3.648,0.300,-0.062,0.038,0.000,0.000,0.000,0.000,0.0,0.0,0.3239,0.0729,-2.12,0.4234,0.1054,-3.56,0.0725,-2.19,
4.502,0,DRIVE,3.699,0.300,-0.065,0.040,0.000,0.000,0.000,0.000,0.0,0.0,0.3686,0.0837,-2.21,0.4420,0.1093,-2.54,0.0832,-2.29,
4.553,0,DRIVE,3.750,0.300,-0.063,0.027,0.000,0.000,0.000,0.000,0.0,0.0,0.3462,0.0779,-1.45,0.4533,0.1116,-2.39,0.0775,-1.52,
4.601,0,DRIVE,3.798,0.300,-0.064,0.022,0.000,0.000,0.000,0.000,0.0,0.0,0.3534,0.0793,-1.18,0.4640,0.1138,-1.83,0.0788,-1.26,
4.653,0,DRIVE,3.849,0.300,-0.067,0.020,0.000,0.000,0.000,0.000,0.0,0.0,0.4012,0.0907,-1.08,0.4815,0.1176,-1.46,0.0901,-1.16,
4.702,0,DRIVE,3.898,0.300,-0.067,0.016,0.000,0.000,0.000,0.000,0.0,0.0,0.4086,0.0922,-0.87,0.4922,0.1201,-1.11,0.0917,-0.94,
4.752,0,DRIVE,3.949,0.300,-0.068,0.014,0.000,0.000,0.000,0.000,0.0,0.0,0.4173,0.0941,-0.70,0.5028,0.1223,-1.05,0.0935,-0.78,
4.803,0,DRIVE,3.999,0.300,-0.068,0.009,0.000,0.000,0.000,0.000,0.0,0.0,0.4215,0.0954,-0.45,0.5170,0.1259,-0.35,0.0948,-0.53,
4.852,0,DRIVE,4.049,0.300,-0.068,0.005,0.000,0.000,0.000,0.000,0.0,0.0,0.4188,0.0947,-0.20,0.5286,0.1293,-0.34,0.0941,-0.28,
4.901,0,DRIVE,4.098,0.300,-0.071,0.001,0.000,0.000,0.000,0.000,0.0,0.0,0.4600,0.1053,0.02,0.5405,0.1322,0.26,0.1047,-0.06,
4.951,0,DRIVE,4.148,0.300,-0.071,-0.005,0.000,0.000,0.000,0.000,0.0,0.0,0.4563,0.1042,0.38,0.5497,0.1347,0.77,0.1036,0.31,
5.002,0,DRIVE,4.198,0.300,-0.072,-0.012,0.000,0.000,0.000,0.000,0.0,0.0,0.4710,0.1086,0.74,0.5655,0.1397,1.09,0.1080,0.66,
5.053,0,DRIVE,4.250,0.300,-0.071,-0.011,0.000,0.000,0.000,0.000,0.0,0.0,0.4556,0.1051,0.72,0.5736,0.1419,1.18,0.1045,0.65,
5.101,0,DRIVE,4.298,0.300,-0.072,-0.014,0.000,0.000,0.000,0.000,0.0,0.0,0.4620,0.1073,0.85,0.5859,0.1457,1.44,0.1067,0.77,
5.152,0,DRIVE,4.348,0.300,-0.073,-0.016,0.000,0.000,0.000,0.000,0.0,0.0,0.4719,0.1102,1.00,0.6003,0.1501,1.74,0.1096,0.93,
5.202,0,DRIVE,4.399,0.300,-0.075,-0.021,0.000,0.000,0.000,0.000,0.0,0.0,0.5036,0.1186,1.28,0.6107,0.1529,1.98,0.1179,1.20,
5.251,0,DRIVE,4.448,0.300,-0.075,-0.022,0.000,0.000,0.000,0.000,0.0,0.0,0.4912,0.1159,1.36,0.6230,0.1566,2.28,0.1153,1.28,
5.304,0,DRIVE,4.501,0.300,-0.074,-0.024,0.000,0.000,0.000,0.000,0.0,0.0,0.4835,0.1143,1.43,0.6392,0.1613,2.37,0.1136,1.36,
5.351,0,DRIVE,4.548,0.300,-0.046,-0.002,0.000,0.000,0.000,0.000,0.0,0.0,0.1082,0.0186,0.21,0.6392,0.1613,2.37,0.0184,0.13,
5.401,0,DRIVE,4.598,0.300,-0.040,0.001,0.000,0.000,0.000,0.000,0.0,0.0,0.0281,-0.0000,0.02,0.6392,0.1613,2.37,-0.0001,-0.06,
5.451,0,DRIVE,4.648,0.300,-0.085,-0.045,0.000,0.000,0.000,0.000,0.0,0.0,0.6174,0.1511,2.63,0.6742,0.1713,3.63,0.1503,2.56,
5.501,0,DRIVE,4.698,0.300,-0.081,-0.045,0.000,0.000,0.000,0.000,0.0,0.0,0.5667,0.1364,2.68,0.6839,0.1740,4.18,0.1357,2.61,
5.553,0,DRIVE,4.750,0.300,-0.078,-0.041,0.000,0.000,0.000,0.000,0.0,0.0,0.5249,0.1261,2.42,0.6941,0.1768,3.97,0.1253,2.35,
5.602,0,DRIVE,4.799,0.300,-0.083,-0.049,0.000,0.000,0.000,0.000,0.0,0.0,0.5885,0.1427,2.88,0.7109,0.1814,4.27,0.1419,2.80,
5.651,0,DRIVE,4.848,0.300,-0.057,-0.014,0.000,0.000,0.000,0.000,0.0,0.0,0.2544,0.0568,0.88,0.7131,0.1822,4.22,0.0565,0.81,
5.702,0,DRIVE,4.899,0.300,-0.083,-0.048,0.000,0.000,0.000,0.000,0.0,0.0,0.5843,0.1432,2.81,0.7343,0.1882,4.22,0.1424,2.73,
5.751,0,DRIVE,4.948,0.300,-0.083,-0.047,0.000,0.000,0.000,0.000,0.0,0.0,0.5858,0.1431,2.77,0.7465,0.1920,4.56,0.1423,2.70,
5.804,0,DRIVE,5.001,0.300,-0.082,-0.049,0.000,0.000,0.000,0.000,0.0,0.0,0.5704,0.1392,2.88,0.7567,0.1954,4.95,0.1384,2.81,
5.852,0,DRIVE,5.048,0.300,-0.087,-0.057,0.000,0.000,0.000,0.000,0.0,0.0,0.6385,0.1581,3.32,0.7731,0.2002,4.70,0.1572,3.25,
5.902,0,DRIVE,5.098,0.300,-0.085,-0.051,0.000,0.000,0.000,0.000,0.0,0.0,0.6168,0.1522,2.97,0.7855,0.2040,4.64,0.1514,2.89,
5.951,0,DRIVE,5.148,0.300,-0.081,-0.041,0.000,0.000,0.000,0.000,0.0,0.0,0.5530,0.1360,2.42,0.7958,0.2071,4.43,0.1353,2.35,
6.001,0,DRIVE,5.198,0.300,-0.085,-0.046,0.000,0.000,0.000,0.000,0.0,0.0,0.6035,0.1495,2.74,0.8063,0.2096,4.75,0.1486,2.66,
6.053,0,DRIVE,5.249,0.300,-0.090,-0.058,0.000,0.000,0.000,0.000,0.0,0.0,0.6788,0.1687,3.40,0.8219,0.2132,4.78,0.1678,3.32,
6.101,0,DRIVE,5.298,0.300,-0.086,-0.048,0.000,0.000,0.000,0.000,0.0,0.0,0.6270,0.1548,2.83,0.8320,0.2162,4.71,0.1539,2.75,
6.151,0,DRIVE,5.348,0.300,-0.089,-0.054,0.000,0.000,0.000,0.000,0.0,0.0,0.6594,0.1638,3.17,0.8424,0.2192,5.13,0.1629,3.10,
6.203,0,DRIVE,5.399,0.300,-0.084,-0.049,0.000,0.000,0.000,0.000,0.0,0.0,0.5914,0.1461,2.89,0.8505,0.2221,5.69,0.1453,2.81,
6.251,0,DRIVE,5.448,0.300,-0.094,-0.074,0.000,0.000,0.000,0.000,0.0,0.0,0.7233,0.1822,4.29,0.8593,0.2254,6.17,0.1812,4.22,
6.303,0,DRIVE,5.500,0.300,-0.097,-0.083,0.000,0.000,0.000,0.000,0.0,0.0,0.7534,0.1904,4.84,0.8698,0.2290,6.96,0.1894,4.77,
6.353,0,DRIVE,5.549,0.300,-0.092,-0.078,0.000,0.000,0.000,0.000,0.0,0.0,0.6918,0.1746,4.52,0.8787,0.2328,7.22,0.1737,4.44,
6.401,0,DRIVE,5.598,0.300,-0.097,-0.091,0.000,0.000,0.000,0.000,0.0,0.0,0.7497,0.1919,5.32,0.8876,0.2362,7.71,0.1909,5.24,
6.451,0,DRIVE,5.648,0.300,-0.091,-0.082,0.000,0.000,0.000,0.000,0.0,0.0,0.6752,0.1722,4.78,0.8951,0.2393,8.17,0.1713,4.71,
6.503,0,DRIVE,5.700,0.300,-0.100,-0.107,0.000,0.000,0.000,0.000,0.0,0.0,0.7818,0.2020,6.20,0.9051,0.2430,8.60,0.2009,6.12,
6.554,0,DRIVE,5.751,0.300,-0.097,-0.104,0.000,0.000,0.000,0.000,0.0,0.0,0.7414,0.1924,6.03,0.9151,0.2476,9.37,0.1914,5.95,
6.601,0,DRIVE,5.798,0.300,-0.099,-0.112,0.000,0.000,0.000,0.000,0.0,0.0,0.7566,0.1977,6.48,0.9221,0.2505,9.76,0.1966,6.40,
6.651,0,DRIVE,5.848,0.300,-0.069,-0.043,0.000,0.000,0.000,0.000,0.0,0.0,0.3847,0.0956,2.56,0.9235,0.2513,9.86,0.0951,2.49,
6.702,0,DRIVE,5.898,0.300,-0.066,-0.040,0.000,0.000,0.000,0.000,0.0,0.0,0.3517,0.0883,2.39,0.9291,0.2539,10.04,0.0878,2.31,
6.753,0,DRIVE,5.950,0.300,-0.107,-0.146,0.000,0.000,0.000,0.000,0.0,0.0,0.8405,0.2261,8.45,0.9492,0.2640,10.95,0.2249,8.38,
6.803,0,DRIVE,6.000,0.300,-0.103,-0.130,0.000,0.000,0.000,0.000,0.0,0.0,0.7873,0.2119,7.52,0.9566,0.2673,11.12,0.2109,7.45,
6.851,0,DRIVE,6.048,0.300,-0.095,-0.106,0.000,0.000,0.000,0.000,0.0,0.0,0.6836,0.1834,6.14,0.9623,0.2701,11.28,0.1825,6.06,
6.902,0,DRIVE,6.099,0.300,-0.108,-0.153,0.000,0.000,0.000,0.000,0.0,0.0,0.8372,0.2293,8.82,0.9720,0.2757,12.36,0.2282,8.74,
6.953,0,DRIVE,6.149,0.300,-0.105,-0.142,0.000,0.000,0.000,0.000,0.0,0.0,0.7954,0.2189,8.18,0.9818,0.2810,12.12,0.2178,8.11,
7.002,0,DRIVE,6.199,0.300,-0.104,-0.134,0.000,0.000,0.000,0.000,0.0,0.0,0.7755,0.2152,7.77,0.9895,0.2854,12.07,0.2142,7.69,
7.053,0,DRIVE,6.249,0.300,-0.105,-0.134,0.000,0.000,0.000,0.000,0.0,0.0,0.7802,0.2182,7.74,0.9968,0.2894,12.24,0.2171,7.67,
7.101,0,DRIVE,6.298,0.300,-0.118,-0.170,0.000,0.000,0.000,0.000,0.0,0.0,0.9198,0.2603,9.81,1.0031,0.2928,12.17,0.2591,9.74,
7.151,0,DRIVE,6.348,0.300,-0.104,-0.123,0.000,0.000,0.000,0.000,0.0,0.0,0.7628,0.2145,7.13,1.0081,0.2959,12.20,0.2135,7.06,
7.201,0,DRIVE,6.398,0.300,-0.107,-0.130,0.000,0.000,0.000,0.000,0.0,0.0,0.7933,0.2253,7.52,1.0142,0.2989,11.81,0.2243,7.45,
7.251,0,DRIVE,6.448,0.300,-0.110,-0.136,0.000,0.000,0.000,0.000,0.0,0.0,0.8245,0.2357,7.88,1.0200,0.3022,11.85,0.2346,7.80,
