t_s,leg,state,phase_elapsed_s,cmd_vx,cmd_vy,cmd_wz,raw_vx,raw_vy,raw_wz,enc_dist_m,imu_yaw_deg,imu_heading_deg,kf_x,kf_y,kf_yaw_deg,opt_x,opt_y,opt_yaw_deg,lateral_err_m,heading_err_deg,event
0.853,0,DRIVE,0.048,0.300,-0.070,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0000,0.0000,0.00,-0.0001,-0.0001,0.33,0.0000,0.00,
0.902,0,DRIVE,0.097,0.300,-0.069,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0146,-0.0034,0.00,-0.0001,-0.0001,0.33,-0.0034,0.00,
0.953,0,DRIVE,0.148,0.300,-0.068,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0299,-0.0069,0.00,0.0009,0.0001,0.33,-0.0069,0.00,
1.002,0,DRIVE,0.197,0.300,-0.067,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0446,-0.0102,0.00,0.0022,0.0005,0.30,-0.0102,0.00,
1.055,0,DRIVE,0.250,0.300,-0.066,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0596,-0.0136,0.00,0.0030,0.0007,0.40,-0.0136,0.00,
1.102,0,DRIVE,0.297,0.300,-0.065,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0746,-0.0169,0.00,0.0030,0.0007,0.40,-0.0169,0.00,
1.152,0,DRIVE,0.347,0.300,-0.064,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0897,-0.0202,0.00,0.0030,0.0007,0.40,-0.0202,0.00,
1.203,0,DRIVE,0.398,0.300,-0.063,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1049,-0.0234,0.00,0.0030,0.0008,0.42,-0.0234,0.00,
1.253,0,DRIVE,0.448,0.300,-0.062,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1200,-0.0266,0.00,0.0030,0.0008,0.41,-0.0266,0.00,
1.304,0,DRIVE,0.499,0.300,-0.061,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1346,-0.0296,0.00,0.0029,0.0008,0.38,-0.0296,0.00,
1.352,0,DRIVE,0.547,0.300,-0.060,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1495,-0.0326,0.00,0.0030,0.0008,0.41,-0.0326,0.00,
1.402,0,DRIVE,0.597,0.300,-0.059,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1647,-0.0357,0.00,0.0030,0.0008,0.41,-0.0357,0.00,
1.453,0,DRIVE,0.648,0.300,-0.058,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1800,-0.0387,0.00,0.0030,0.0008,0.41,-0.0387,0.00,
1.502,0,DRIVE,0.697,0.300,-0.058,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1946,-0.0415,0.00,0.0030,0.0008,0.41,-0.0415,0.00,
1.557,0,DRIVE,0.752,0.300,-0.057,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.2102,-0.0445,0.00,0.0030,0.0008,0.43,-0.0445,0.00,
1.602,0,DRIVE,0.797,0.300,-0.056,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.2245,-0.0472,0.00,0.0030,0.0008,0.42,-0.0472,0.00,
1.653,0,DRIVE,0.847,0.300,-0.055,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.2397,-0.0501,0.00,0.0030,0.0008,0.44,-0.0501,0.00,
1.704,0,DRIVE,0.899,0.300,-0.054,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.2552,-0.0529,0.00,0.0030,0.0008,0.40,-0.0529,0.00,
1.753,0,DRIVE,0.948,0.300,-0.053,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.2699,-0.0556,0.00,0.0030,0.0008,0.44,-0.0556,0.00,
1.806,0,DRIVE,1.001,0.300,-0.053,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.2849,-0.0582,0.00,0.0030,0.0008,0.44,-0.0582,0.00,
1.854,0,DRIVE,1.049,0.300,-0.052,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3000,-0.0609,0.00,0.0030,0.0008,0.44,-0.0609,0.00,
1.906,0,DRIVE,1.101,0.300,-0.051,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3159,-0.0636,0.00,0.0030,0.0008,0.43,-0.0636,0.00,
1.952,0,DRIVE,1.147,0.300,-0.050,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3296,-0.0659,0.00,0.0030,0.0008,0.46,-0.0659,0.00,
2.002,0,DRIVE,1.197,0.300,-0.049,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3445,-0.0684,0.00,0.0030,0.0008,0.46,-0.0684,0.00,
2.055,0,DRIVE,1.250,0.300,-0.049,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3598,-0.0709,0.00,0.0030,0.0008,0.46,-0.0709,0.00,
2.103,0,DRIVE,1.298,0.300,-0.048,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3750,-0.0734,0.00,0.0030,0.0008,0.44,-0.0734,0.00,
2.152,0,DRIVE,1.347,0.300,-0.047,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3896,-0.0758,0.00,0.0030,0.0008,0.44,-0.0758,0.00,
2.202,0,DRIVE,1.397,0.300,-0.047,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4047,-0.0781,0.00,0.0030,0.0008,0.44,-0.0781,0.00,
2.254,0,DRIVE,1.449,0.300,-0.046,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4201,-0.0805,0.00,0.0030,0.0008,0.43,-0.0805,0.00,
2.304,0,DRIVE,1.499,0.300,-0.045,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4346,-0.0827,0.00,0.0030,0.0008,0.44,-0.0827,0.00,
2.352,0,DRIVE,1.547,0.300,-0.045,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4495,-0.0850,0.00,0.0030,0.0008,0.45,-0.0850,0.00,
2.402,0,DRIVE,1.597,0.300,-0.044,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4645,-0.0872,0.00,0.0030,0.0008,0.46,-0.0872,0.00,
2.452,0,DRIVE,1.647,0.300,-0.043,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4795,-0.0894,0.00,0.0030,0.0008,0.45,-0.0894,0.00,
2.506,0,DRIVE,1.701,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,0.00,0.0030,0.0008,0.45,-0.0916,0.00,FIN_DRIVE_leg0_KF_0.50m
2.507,0,STOP_BEFORE_SPIN,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,0.00,0.0030,0.0008,0.45,-0.0916,0.00,
2.552,0,STOP_BEFORE_SPIN,0.045,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,0.00,0.0030,0.0008,0.45,-0.0916,0.00,
2.602,0,STOP_BEFORE_SPIN,0.096,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,0.00,0.0030,0.0008,0.44,-0.0916,0.00,
2.652,0,STOP_BEFORE_SPIN,0.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,0.00,0.0030,0.0008,0.43,-0.0916,0.00,
2.701,0,STOP_BEFORE_SPIN,0.195,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,0.00,0.0029,0.0007,0.40,-0.0916,0.00,
2.752,0,STOP_BEFORE_SPIN,0.246,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,0.00,0.0030,0.0008,0.41,-0.0916,0.00,
2.804,0,STOP_BEFORE_SPIN,0.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,0.00,0.0030,0.0008,0.39,-0.0916,0.00,
2.854,0,STOP_BEFORE_SPIN,0.348,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,0.00,0.0030,0.0008,0.39,-0.0916,0.00,
2.902,0,STOP_BEFORE_SPIN,0.396,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,0.00,0.0030,0.0008,0.39,-0.0916,0.00,
2.952,0,STOP_BEFORE_SPIN,0.446,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,0.00,0.0030,0.0008,0.39,-0.0916,0.00,
3.001,0,STOP_BEFORE_SPIN,0.495,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,0.00,0.0030,0.0008,0.40,-0.0916,0.00,
3.052,0,STOP_BEFORE_SPIN,0.545,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,0.00,0.0030,0.0008,0.44,-0.0916,0.00,
3.102,0,STOP_BEFORE_SPIN,0.595,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,0.00,0.0030,0.0008,0.40,-0.0916,0.00,
3.153,0,STOP_BEFORE_SPIN,0.647,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,0.00,0.0030,0.0008,0.44,-0.0916,0.00,
3.202,0,STOP_BEFORE_SPIN,0.695,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,0.00,0.0030,0.0008,0.44,-0.0916,0.00,
3.252,0,STOP_BEFORE_SPIN,0.745,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,0.00,0.0030,0.0008,0.44,-0.0916,0.00,
3.302,0,STOP_BEFORE_SPIN,0.796,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,0.00,0.0030,0.0008,0.44,-0.0916,0.00,
3.354,0,STOP_BEFORE_SPIN,0.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,0.00,0.0030,0.0008,0.37,-0.0916,0.00,
3.403,0,STOP_BEFORE_SPIN,0.897,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,0.00,0.0030,0.0008,0.45,-0.0916,0.00,
3.452,0,STOP_BEFORE_SPIN,0.945,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,0.00,0.0030,0.0008,0.44,-0.0916,0.00,
3.502,0,STOP_BEFORE_SPIN,0.995,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,0.00,0.0030,0.0008,0.42,-0.0916,0.00,
3.554,0,STOP_BEFORE_SPIN,1.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,0.00,0.0030,0.0008,0.46,-0.0916,0.00,INICIO_DRIFT_leg0
3.555,0,DRIFT,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,0.00,0.0030,0.0008,0.46,-0.0916,0.00,
3.602,0,DRIFT,0.048,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,0.00,0.0030,0.0008,0.46,-0.0916,0.00,
3.653,0,DRIFT,0.099,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,2.91,0.0030,0.0008,0.44,-0.0916,2.91,
3.702,0,DRIFT,0.148,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,5.73,0.0027,0.0007,0.52,-0.0916,5.73,
3.753,0,DRIFT,0.199,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,8.65,0.0023,0.0007,0.66,-0.0916,8.65,
3.803,0,DRIFT,0.249,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,11.50,0.0024,0.0007,0.63,-0.0916,11.50,
3.856,0,DRIFT,0.302,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,14.42,0.0024,0.0007,0.64,-0.0916,14.42,
3.902,0,DRIFT,0.348,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,17.19,0.0024,0.0007,0.64,-0.0916,17.19,
3.953,0,DRIFT,0.399,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,20.13,0.0024,0.0007,0.64,-0.0916,20.13,
4.002,0,DRIFT,0.448,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,22.92,0.0024,0.0007,0.64,-0.0916,22.92,
4.052,0,DRIFT,0.498,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,25.78,0.0024,0.0007,0.71,-0.0916,25.78,
4.104,0,DRIFT,0.550,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,28.64,0.0024,0.0007,0.64,-0.0916,28.64,
4.152,0,DRIFT,0.598,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,31.51,0.0024,0.0007,0.73,-0.0916,31.51,
4.202,0,DRIFT,0.648,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,34.37,0.0023,0.0007,0.67,-0.0916,34.37,
4.252,0,DRIFT,0.698,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,37.25,0.0023,0.0007,0.67,-0.0916,37.25,
4.302,0,DRIFT,0.748,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,40.09,0.0023,0.0007,0.67,-0.0916,40.09,
4.355,0,DRIFT,0.801,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,43.00,0.0023,0.0007,0.67,-0.0916,43.00,
4.402,0,DRIFT,0.848,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,45.83,0.0024,0.0008,0.72,-0.0916,45.83,
4.453,0,DRIFT,0.899,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,48.75,0.0025,0.0008,0.78,-0.0916,48.75,
4.502,0,DRIFT,0.948,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,51.58,0.0024,0.0008,0.75,-0.0916,51.58,
4.552,0,DRIFT,0.998,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,54.44,0.0025,0.0008,0.78,-0.0916,54.44,
4.605,0,DRIFT,1.051,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,57.29,0.0025,0.0008,0.78,-0.0916,57.29,
4.652,0,DRIFT,1.098,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,60.18,0.0025,0.0008,0.78,-0.0916,60.18,
4.703,0,DRIFT,1.149,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,63.08,0.0025,0.0008,0.78,-0.0916,63.08,
4.752,0,DRIFT,1.198,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,65.88,0.0025,0.0009,0.78,-0.0916,65.88,
4.802,0,DRIFT,1.248,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4950,-0.0916,68.74,0.0027,0.0024,2.22,-0.0916,68.74,
4.853,0,DRIFT,1.299,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0047,0.0032,7.01,0.0034,0.0046,4.10,0.0032,7.01,
4.901,0,DRIFT,1.347,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0047,0.0032,9.86,0.0047,0.0086,6.87,0.0032,9.86,
4.953,0,DRIFT,1.399,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0047,0.0032,12.83,0.0047,0.0086,6.87,0.0032,12.83,
5.002,0,DRIFT,1.448,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0047,0.0032,15.63,0.0047,0.0086,6.87,0.0032,15.63,
5.051,0,DRIFT,1.497,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0049,0.0089,10.87,0.0051,0.0099,7.61,0.0089,10.87,
5.103,0,DRIFT,1.549,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0062,0.0164,16.07,0.0066,0.0207,15.96,0.0164,16.07,
5.151,0,DRIFT,1.597,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0062,0.0164,18.93,0.0065,0.0230,17.68,0.0164,18.93,
5.202,0,DRIFT,1.647,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0064,0.0241,22.40,0.0065,0.0256,19.98,0.0241,22.40,
5.251,0,DRIFT,1.697,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0064,0.0241,25.24,0.0067,0.0275,21.53,0.0241,25.24,
5.302,0,DRIFT,1.748,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0064,0.0241,28.13,0.0067,0.0280,21.86,0.0241,28.13,
5.354,0,DRIFT,1.800,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0064,0.0241,31.00,0.0064,0.0292,22.61,0.0241,31.00,
5.401,0,DRIFT,1.847,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0062,0.0301,26.95,0.0062,0.0338,25.57,0.0301,26.95,
5.452,0,DRIFT,1.897,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0062,0.0301,29.83,0.0059,0.0350,26.60,0.0301,29.83,
5.502,0,DRIFT,1.948,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0058,0.0350,30.61,0.0055,0.0360,27.61,0.0350,30.61,
5.551,0,DRIFT,1.997,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0058,0.0350,33.44,0.0055,0.0370,28.32,0.0350,33.44,
5.604,0,DRIFT,2.050,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0058,0.0350,36.32,0.0056,0.0371,28.37,0.0350,36.32,
5.654,0,DRIFT,2.100,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0058,0.0350,39.30,0.0056,0.0371,28.37,0.0350,39.30,
5.705,0,DRIFT,2.151,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0058,0.0350,42.26,0.0056,0.0373,28.47,0.0350,42.26,
5.753,0,DRIFT,2.199,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0058,0.0350,44.98,0.0048,0.0402,30.64,0.0350,44.98,
5.801,0,DRIFT,2.247,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0047,0.0403,34.80,0.0042,0.0416,31.95,0.0403,34.80,
5.853,0,DRIFT,2.299,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0047,0.0403,37.67,0.0040,0.0434,33.31,0.0403,37.67,
5.901,0,DRIFT,2.347,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0040,0.0449,38.30,0.0037,0.0458,35.23,0.0449,38.30,
5.951,0,DRIFT,2.397,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0040,0.0449,41.16,0.0037,0.0458,35.23,0.0449,41.16,
6.002,0,DRIFT,2.448,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0040,0.0449,44.05,0.0037,0.0458,35.23,0.0449,44.05,
6.057,1,DRIFT,2.503,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0040,0.0449,47.07,0.0037,0.0458,35.23,0.0449,47.07,FIN_DRIFT_leg0_TIMEOUT_2.5s_2.50s
6.060,1,STOP_BEFORE_DRIVE,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0040,0.0449,47.07,0.0037,0.0458,35.23,0.0449,47.07,
6.101,1,STOP_BEFORE_DRIVE,0.041,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0021,0.0499,39.44,0.0005,0.0536,41.44,0.0499,39.44,
6.152,1,STOP_BEFORE_DRIVE,0.092,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0012,0.0524,40.81,0.0005,0.0554,42.31,0.0524,40.81,
6.201,1,STOP_BEFORE_DRIVE,0.141,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0012,0.0524,40.81,0.0004,0.0551,42.24,0.0524,40.81,
6.251,1,STOP_BEFORE_DRIVE,0.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0012,0.0524,40.81,0.0004,0.0550,42.24,0.0524,40.81,
6.302,1,STOP_BEFORE_DRIVE,0.242,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0012,0.0524,40.81,0.0004,0.0550,42.23,0.0524,40.81,
6.353,1,STOP_BEFORE_DRIVE,0.293,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0012,0.0524,40.81,0.0004,0.0550,42.26,0.0524,40.81,
6.402,1,STOP_BEFORE_DRIVE,0.342,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0012,0.0524,40.81,0.0004,0.0550,42.23,0.0524,40.81,
6.453,1,STOP_BEFORE_DRIVE,0.393,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0012,0.0524,40.81,0.0004,0.0550,42.23,0.0524,40.81,
6.501,1,STOP_BEFORE_DRIVE,0.442,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0012,0.0524,40.81,0.0004,0.0550,42.24,0.0524,40.81,
6.552,1,STOP_BEFORE_DRIVE,0.492,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0012,0.0524,40.81,0.0004,0.0550,42.26,0.0524,40.81,
6.602,1,STOP_BEFORE_DRIVE,0.542,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0012,0.0524,40.81,0.0004,0.0550,42.23,0.0524,40.81,
6.652,1,STOP_BEFORE_DRIVE,0.592,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0012,0.0524,40.81,0.0004,0.0550,42.25,0.0524,40.81,
6.702,1,STOP_BEFORE_DRIVE,0.642,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0012,0.0524,40.81,0.0004,0.0550,42.24,0.0524,40.81,
6.752,1,STOP_BEFORE_DRIVE,0.692,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0012,0.0524,40.81,0.0004,0.0550,42.27,0.0524,40.81,
6.802,1,STOP_BEFORE_DRIVE,0.742,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0012,0.0524,40.81,0.0004,0.0550,42.24,0.0524,40.81,
6.852,1,STOP_BEFORE_DRIVE,0.793,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0012,0.0524,40.81,0.0004,0.0550,42.24,0.0524,40.81,
6.902,1,STOP_BEFORE_DRIVE,0.842,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0012,0.0524,40.81,0.0004,0.0550,42.24,0.0524,40.81,
6.953,1,STOP_BEFORE_DRIVE,0.893,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0012,0.0524,40.81,0.0004,0.0550,42.26,0.0524,40.81,
