t_s,leg,state,phase_elapsed_s,cmd_vx,cmd_vy,cmd_wz,raw_vx,raw_vy,raw_wz,enc_dist_m,imu_yaw_deg,est_x,est_y,est_yaw_deg,event
4.002,0,DRIVE,3.199,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
4.053,0,DRIVE,3.250,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
4.103,0,DRIVE,3.300,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
4.151,0,DRIVE,3.348,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
4.201,0,DRIVE,3.398,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
4.251,0,DRIVE,3.448,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
4.303,0,DRIVE,3.500,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
4.352,0,DRIVE,3.548,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
4.401,0,DRIVE,3.598,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
4.452,0,DRIVE,3.649,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
4.503,0,DRIVE,3.699,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
4.553,0,DRIVE,3.750,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
4.601,0,DRIVE,3.798,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
4.651,0,DRIVE,3.848,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
4.702,0,DRIVE,3.899,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
4.751,0,DRIVE,3.948,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
4.804,0,DRIVE,4.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
4.851,0,DRIVE,4.048,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
4.901,0,DRIVE,4.098,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
4.951,0,DRIVE,4.148,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
5.003,0,DRIVE,4.199,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
5.055,0,DRIVE,4.251,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
5.102,0,DRIVE,4.298,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
5.152,0,DRIVE,4.348,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
5.201,0,DRIVE,4.398,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
5.252,0,DRIVE,4.449,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
5.303,0,DRIVE,4.500,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
5.352,0,DRIVE,4.549,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
5.402,0,DRIVE,4.599,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
5.452,0,DRIVE,4.649,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
5.502,0,DRIVE,4.698,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
5.555,0,DRIVE,4.751,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
5.601,0,DRIVE,4.798,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
5.651,0,DRIVE,4.848,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
5.703,0,DRIVE,4.900,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
5.751,0,DRIVE,4.948,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
5.803,0,DRIVE,5.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
5.853,0,DRIVE,5.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,FIN_DRIVE_leg0_TIMEOUT_5.0s
5.854,0,STOP_BEFORE_SPIN,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
5.901,0,STOP_BEFORE_SPIN,0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
5.951,0,STOP_BEFORE_SPIN,0.098,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
6.002,0,STOP_BEFORE_SPIN,0.148,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
6.052,0,STOP_BEFORE_SPIN,0.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
6.103,0,STOP_BEFORE_SPIN,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
6.153,0,STOP_BEFORE_SPIN,0.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
6.203,0,STOP_BEFORE_SPIN,0.349,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
6.251,0,STOP_BEFORE_SPIN,0.398,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
6.301,0,STOP_BEFORE_SPIN,0.448,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
6.351,0,STOP_BEFORE_SPIN,0.498,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
6.402,0,STOP_BEFORE_SPIN,0.549,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
6.452,0,STOP_BEFORE_SPIN,0.598,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
6.501,0,STOP_BEFORE_SPIN,0.648,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
6.552,0,STOP_BEFORE_SPIN,0.698,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
6.601,0,STOP_BEFORE_SPIN,0.748,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
6.652,0,STOP_BEFORE_SPIN,0.798,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
6.701,0,STOP_BEFORE_SPIN,0.848,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
6.753,0,STOP_BEFORE_SPIN,0.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
6.802,0,STOP_BEFORE_SPIN,0.949,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
6.852,0,STOP_BEFORE_SPIN,0.998,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
6.904,0,STOP_BEFORE_SPIN,1.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,INICIO_DRIFT_leg0
6.905,0,DRIFT,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
6.952,0,DRIFT,0.047,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
7.001,0,DRIFT,0.097,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
7.052,0,DRIFT,0.148,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
7.101,0,DRIFT,0.197,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
7.151,0,DRIFT,0.247,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
7.205,0,DRIFT,0.300,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
7.251,0,DRIFT,0.346,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
7.301,0,DRIFT,0.397,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
7.351,0,DRIFT,0.446,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
7.401,0,DRIFT,0.497,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
7.454,0,DRIFT,0.549,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
7.501,0,DRIFT,0.596,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
7.552,0,DRIFT,0.647,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
7.602,0,DRIFT,0.697,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
7.651,0,DRIFT,0.746,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
7.703,0,DRIFT,0.798,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
7.751,0,DRIFT,0.846,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
7.801,0,DRIFT,0.897,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
7.851,0,DRIFT,0.947,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
7.901,0,DRIFT,0.996,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
7.952,0,DRIFT,1.048,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
8.001,0,DRIFT,1.096,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
8.051,0,DRIFT,1.146,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
8.101,0,DRIFT,1.196,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
8.151,0,DRIFT,1.246,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
8.203,0,DRIFT,1.298,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
8.251,0,DRIFT,1.347,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
8.301,0,DRIFT,1.396,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
8.351,0,DRIFT,1.446,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
8.402,0,DRIFT,1.498,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
8.454,0,DRIFT,1.550,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
8.502,0,DRIFT,1.597,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
8.551,0,DRIFT,1.647,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
8.601,0,DRIFT,1.697,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
8.652,0,DRIFT,1.748,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
8.703,0,DRIFT,1.798,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
8.752,0,DRIFT,1.847,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
8.802,0,DRIFT,1.897,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
8.852,0,DRIFT,1.947,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
8.901,0,DRIFT,1.997,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
8.953,0,DRIFT,2.049,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
9.002,0,DRIFT,2.097,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
9.051,0,DRIFT,2.147,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
9.102,0,DRIFT,2.197,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
9.151,1,DRIFT,2.247,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,FIN_DRIFT_leg0_TIMEOUT_2.2s_2.25s
9.154,1,STOP_BEFORE_DRIVE,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
9.201,1,STOP_BEFORE_DRIVE,0.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
9.253,1,STOP_BEFORE_DRIVE,0.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
9.301,1,STOP_BEFORE_DRIVE,0.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
9.352,1,STOP_BEFORE_DRIVE,0.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
9.403,1,STOP_BEFORE_DRIVE,0.249,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
9.451,1,STOP_BEFORE_DRIVE,0.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
9.502,1,STOP_BEFORE_DRIVE,0.349,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
9.551,1,STOP_BEFORE_DRIVE,0.398,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
9.601,1,STOP_BEFORE_DRIVE,0.447,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
9.652,1,STOP_BEFORE_DRIVE,0.498,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
9.702,1,STOP_BEFORE_DRIVE,0.548,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
9.751,1,STOP_BEFORE_DRIVE,0.597,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
9.803,1,STOP_BEFORE_DRIVE,0.649,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
9.852,1,STOP_BEFORE_DRIVE,0.698,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
9.901,1,STOP_BEFORE_DRIVE,0.747,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
9.952,1,STOP_BEFORE_DRIVE,0.798,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
10.003,1,STOP_BEFORE_DRIVE,0.849,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
10.051,1,STOP_BEFORE_DRIVE,0.897,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
10.101,1,STOP_BEFORE_DRIVE,0.948,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
10.151,1,STOP_BEFORE_DRIVE,0.997,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
10.203,1,DRIVE,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
10.251,1,DRIVE,0.049,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
10.302,1,DRIVE,0.100,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
10.353,1,DRIVE,0.150,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
10.402,1,DRIVE,0.200,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
10.454,1,DRIVE,0.252,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
10.501,1,DRIVE,0.299,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
10.553,1,DRIVE,0.350,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
10.601,1,DRIVE,0.399,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
10.652,1,DRIVE,0.449,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
