t_s,leg,state,phase_elapsed_s,cmd_vx,cmd_vy,cmd_wz,raw_vx,raw_vy,raw_wz,enc_dist_m,imu_yaw_deg,imu_heading_deg,kf_x,kf_y,kf_yaw_deg,opt_x,opt_y,opt_yaw_deg,lateral_err_m,heading_err_deg,event
0.903,0,DRIVE,0.097,0.300,-0.069,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0154,-0.0036,0.00,0.0010,-0.0005,-0.03,-0.0036,0.00,
0.952,0,DRIVE,0.146,0.300,-0.068,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0300,-0.0069,0.00,0.0010,-0.0004,-0.05,-0.0069,0.00,
1.002,0,DRIVE,0.196,0.300,-0.067,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0450,-0.0104,0.00,-0.0002,0.0004,-0.10,-0.0104,0.00,
1.054,0,DRIVE,0.248,0.300,-0.066,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0599,-0.0137,0.00,-0.0015,0.0009,-0.09,-0.0137,0.00,
1.103,0,DRIVE,0.297,0.300,-0.065,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0754,-0.0171,0.00,-0.0015,0.0009,-0.09,-0.0171,0.00,
1.152,0,DRIVE,0.346,0.300,-0.064,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0900,-0.0202,0.00,-0.0015,0.0009,-0.09,-0.0202,0.00,
1.202,0,DRIVE,0.396,0.300,-0.070,0.003,0.000,0.000,0.000,0.000,0.0,0.0,0.0098,0.0002,-0.18,-0.0076,0.0046,-0.17,0.0002,-0.18,
1.252,0,DRIVE,0.445,0.300,-0.071,0.005,0.000,0.000,0.000,0.000,0.0,0.0,0.0011,0.0046,-0.28,-0.0215,0.0120,-0.30,0.0046,-0.28,
1.304,0,DRIVE,0.498,0.300,-0.073,0.006,0.000,0.000,0.000,0.000,0.0,0.0,-0.0091,0.0108,-0.37,-0.0304,0.0175,-0.47,0.0108,-0.37,
1.351,0,DRIVE,0.545,0.300,-0.074,0.008,0.000,0.000,0.000,0.000,0.0,0.0,-0.0150,0.0145,-0.47,-0.0387,0.0219,-0.54,0.0145,-0.47,
1.401,0,DRIVE,0.595,0.300,-0.076,0.009,0.000,0.000,0.000,0.000,0.0,0.0,-0.0252,0.0193,-0.53,-0.0474,0.0267,-0.57,0.0193,-0.53,
1.451,0,DRIVE,0.645,0.300,-0.078,0.010,0.000,0.000,0.000,0.000,0.0,0.0,-0.0396,0.0265,-0.59,-0.0636,0.0345,-0.66,0.0265,-0.59,
1.501,0,DRIVE,0.695,0.300,-0.079,0.010,0.000,0.000,0.000,0.000,0.0,0.0,-0.0482,0.0315,-0.59,-0.0739,0.0404,-0.62,0.0315,-0.59,
1.555,0,DRIVE,0.749,0.300,-0.082,0.011,0.000,0.000,0.000,0.000,0.0,0.0,-0.0656,0.0402,-0.62,-0.0897,0.0490,-0.66,0.0402,-0.62,
1.602,0,DRIVE,0.795,0.300,-0.084,0.013,0.000,0.000,0.000,0.000,0.0,0.0,-0.0784,0.0467,-0.72,-0.1016,0.0549,-0.82,0.0467,-0.72,
1.651,0,DRIVE,0.845,0.300,-0.086,0.014,0.000,0.000,0.000,0.000,0.0,0.0,-0.0915,0.0537,-0.78,-0.1165,0.0629,-0.96,0.0537,-0.78,
1.702,0,DRIVE,0.896,0.300,-0.093,-1.064,0.000,0.000,0.000,0.000,0.0,0.0,-0.1017,0.0782,60.97,-0.1096,0.0715,136.46,0.0782,60.97,
1.751,0,DRIVE,0.945,0.300,-0.098,-2.155,0.000,0.000,0.000,0.000,0.0,0.0,-0.1228,0.0917,123.46,-0.1240,0.0794,136.37,0.0917,123.46,
1.804,0,DRIVE,0.998,0.300,-0.100,-2.229,0.000,0.000,0.000,0.000,0.0,0.0,-0.1373,0.0987,127.73,-0.1357,0.0860,136.43,0.0987,127.73,
1.851,0,DRIVE,1.045,0.300,-0.102,-2.253,0.000,0.000,0.000,0.000,0.0,0.0,-0.1517,0.1068,129.11,-0.1525,0.0964,136.06,0.1068,129.11,
1.901,0,DRIVE,1.095,0.300,-0.105,-2.214,0.000,0.000,0.000,0.000,0.0,0.0,-0.1628,0.1153,126.87,-0.1608,0.1042,132.01,0.1153,126.87,
1.951,0,DRIVE,1.145,0.300,-0.108,-2.151,0.000,0.000,0.000,0.000,0.0,0.0,-0.1713,0.1261,123.24,-0.1683,0.1136,129.25,0.1261,123.24,
2.002,0,DRIVE,1.196,0.300,-0.111,-2.093,0.000,0.000,0.000,0.000,0.0,0.0,-0.1795,0.1379,119.93,-0.1806,0.1285,124.54,0.1379,119.93,
2.054,0,DRIVE,1.248,0.300,-0.115,-2.036,0.000,0.000,0.000,0.000,0.0,0.0,-0.1869,0.1493,116.68,-0.1872,0.1376,121.93,0.1493,116.68,
2.102,0,DRIVE,1.296,0.300,-0.118,-1.989,0.000,0.000,0.000,0.000,0.0,0.0,-0.1931,0.1599,113.99,-0.1940,0.1474,119.38,0.1599,113.99,
2.151,0,DRIVE,1.345,0.300,-0.121,-1.948,0.000,0.000,0.000,0.000,0.0,0.0,-0.1987,0.1694,111.62,-0.2006,0.1577,116.53,0.1694,111.62,
2.201,0,DRIVE,1.395,0.300,-0.124,-1.901,0.000,0.000,0.000,0.000,0.0,0.0,-0.2020,0.1785,108.91,-0.2043,0.1644,115.14,0.1785,108.91,
2.251,0,DRIVE,1.445,0.300,-0.126,-1.886,0.000,0.000,0.000,0.000,0.0,0.0,-0.2063,0.1853,108.04,-0.2085,0.1710,113.62,0.1853,108.04,
2.303,0,DRIVE,1.497,0.300,-0.128,-1.858,0.000,0.000,0.000,0.000,0.0,0.0,-0.2096,0.1928,106.46,-0.2131,0.1787,112.64,0.1928,106.46,
2.351,0,DRIVE,1.545,0.300,-0.130,-1.839,0.000,0.000,0.000,0.000,0.0,0.0,-0.2123,0.1986,105.38,-0.2153,0.1829,111.95,0.1986,105.38,
2.402,0,DRIVE,1.596,0.300,-0.131,-1.834,0.000,0.000,0.000,0.000,0.0,0.0,-0.2163,0.2049,105.06,-0.2189,0.1895,110.86,0.2049,105.06,
2.451,0,DRIVE,1.645,0.300,-0.134,-1.803,0.000,0.000,0.000,0.000,0.0,0.0,-0.2182,0.2127,103.28,-0.2208,0.1955,109.38,0.2127,103.28,
2.501,0,DRIVE,1.695,0.300,-0.139,-1.712,0.000,0.000,0.000,0.000,0.0,0.0,-0.2152,0.2288,98.11,-0.2225,0.1984,109.18,0.2288,98.11,
2.553,0,DRIVE,1.747,0.300,-0.136,-1.777,0.000,0.000,0.000,0.000,0.0,0.0,-0.2195,0.2190,101.80,-0.2232,0.2013,107.74,0.2190,101.80,
2.602,0,DRIVE,1.796,0.300,-0.141,-1.686,0.000,0.000,0.000,0.000,0.0,0.0,-0.2159,0.2353,96.63,-0.2237,0.2025,107.38,0.2353,96.63,
2.652,0,DRIVE,1.846,0.300,-0.137,-1.748,0.000,0.000,0.000,0.000,0.0,0.0,-0.2203,0.2239,100.16,-0.2239,0.2042,106.60,0.2239,100.16,
2.702,0,DRIVE,1.896,0.300,-0.142,-1.660,0.000,0.000,0.000,0.000,0.0,0.0,-0.2162,0.2400,95.12,-0.2240,0.2054,105.81,0.2400,95.12,
2.753,0,DRIVE,1.946,0.300,-0.147,-1.577,0.000,0.000,0.000,0.000,0.0,0.0,-0.2104,0.2556,90.34,-0.2243,0.2056,106.18,0.2556,90.34,
2.805,0,DRIVE,1.999,0.300,-0.151,-1.498,0.000,0.000,0.000,0.000,0.0,0.0,-0.2031,0.2707,85.81,-0.2243,0.2056,106.15,0.2707,85.81,
2.852,0,DRIVE,2.046,0.300,-0.155,-1.424,0.000,0.000,0.000,0.000,0.0,0.0,-0.1947,0.2848,81.61,-0.2243,0.2056,106.17,0.2848,81.61,
2.902,0,DRIVE,2.096,0.300,-0.160,-1.353,0.000,0.000,0.000,0.000,0.0,0.0,-0.1848,0.2985,77.52,-0.2241,0.2056,105.78,0.2985,77.52,
2.952,0,DRIVE,2.146,0.300,-0.163,-1.285,0.000,0.000,0.000,0.000,0.0,0.0,-0.1737,0.3115,73.63,-0.2241,0.2056,105.80,0.3115,73.63,
3.002,0,DRIVE,2.196,0.300,-0.167,-1.221,0.000,0.000,0.000,0.000,0.0,0.0,-0.1617,0.3235,69.97,-0.2242,0.2056,106.09,0.3235,69.97,
3.054,0,DRIVE,2.248,0.300,-0.170,-1.160,0.000,0.000,0.000,0.000,0.0,0.0,-0.1487,0.3348,66.46,-0.2243,0.2055,106.16,0.3348,66.46,
3.102,0,DRIVE,2.296,0.300,-0.174,-1.102,0.000,0.000,0.000,0.000,0.0,0.0,-0.1348,0.3452,63.13,-0.2242,0.2056,106.08,0.3452,63.13,
3.153,0,DRIVE,2.347,0.300,-0.176,-1.046,0.000,0.000,0.000,0.000,0.0,0.0,-0.1201,0.3547,59.93,-0.2241,0.2056,105.82,0.3547,59.93,
3.202,0,DRIVE,2.396,0.300,-0.179,-0.994,0.000,0.000,0.000,0.000,0.0,0.0,-0.1051,0.3632,56.96,-0.2242,0.2056,106.13,0.3632,56.96,
3.252,0,DRIVE,2.446,0.300,-0.181,-0.945,0.000,0.000,0.000,0.000,0.0,0.0,-0.0895,0.3709,54.13,-0.2241,0.2056,105.86,0.3709,54.13,
3.305,0,DRIVE,2.499,0.300,-0.183,-0.897,0.000,0.000,0.000,0.000,0.0,0.0,-0.0732,0.3778,51.39,-0.2242,0.2056,106.04,0.3778,51.39,
3.352,0,DRIVE,2.546,0.300,-0.185,-0.853,0.000,0.000,0.000,0.000,0.0,0.0,-0.0569,0.3837,48.86,-0.2243,0.2056,106.17,0.3837,48.86,
3.404,0,DRIVE,2.598,0.300,-0.187,-0.808,0.000,0.000,0.000,0.000,0.0,0.0,-0.0393,0.3892,46.30,-0.2243,0.2056,106.13,0.3892,46.30,
3.453,0,DRIVE,2.647,0.300,-0.188,-0.769,0.000,0.000,0.000,0.000,0.0,0.0,-0.0226,0.3935,44.05,-0.2243,0.2055,106.18,0.3935,44.05,
3.502,0,DRIVE,2.696,0.300,-0.189,-0.731,0.000,0.000,0.000,0.000,0.0,0.0,-0.0056,0.3971,41.88,-0.2242,0.2056,106.07,0.3971,41.88,
3.554,0,DRIVE,2.748,0.300,-0.190,-0.695,0.000,0.000,0.000,0.000,0.0,0.0,0.0118,0.4000,39.79,-0.2241,0.2056,105.82,0.4000,39.79,
3.603,0,DRIVE,2.797,0.300,-0.191,-0.659,0.000,0.000,0.000,0.000,0.0,0.0,0.0300,0.4024,37.75,-0.2242,0.2056,106.07,0.4024,37.75,
3.652,0,DRIVE,2.846,0.300,-0.191,-0.627,0.000,0.000,0.000,0.000,0.0,0.0,0.0473,0.4040,35.90,-0.2243,0.2055,106.20,0.4040,35.90,
3.702,0,DRIVE,2.896,0.300,-0.192,-0.595,0.000,0.000,0.000,0.000,0.0,0.0,0.0649,0.4050,34.12,-0.2242,0.2056,106.12,0.4050,34.12,
3.752,0,DRIVE,2.946,0.300,-0.192,-0.566,0.000,0.000,0.000,0.000,0.0,0.0,0.0827,0.4055,32.41,-0.2242,0.2056,106.07,0.4055,32.41,
3.805,0,DRIVE,2.999,0.300,-0.192,-0.537,0.000,0.000,0.000,0.000,0.0,0.0,0.1005,0.4055,30.79,-0.2242,0.2056,106.07,0.4055,30.79,
3.852,0,DRIVE,3.046,0.300,-0.191,-0.510,0.000,0.000,0.000,0.000,0.0,0.0,0.1183,0.4049,29.24,-0.2242,0.2056,105.97,0.4049,29.24,
3.902,0,DRIVE,3.096,0.300,-0.191,-0.485,0.000,0.000,0.000,0.000,0.0,0.0,0.1361,0.4039,27.79,-0.2243,0.2056,106.16,0.4039,27.79,
3.952,0,DRIVE,3.146,0.300,-0.191,-0.461,0.000,0.000,0.000,0.000,0.0,0.0,0.1538,0.4024,26.40,-0.2243,0.2056,106.16,0.4024,26.40,
4.002,0,DRIVE,3.196,0.300,-0.190,-0.438,0.000,0.000,0.000,0.000,0.0,0.0,0.1715,0.4006,25.08,-0.2243,0.2056,106.16,0.4006,25.08,
4.056,0,DRIVE,3.250,0.300,-0.189,-0.415,0.000,0.000,0.000,0.000,0.0,0.0,0.1896,0.3983,23.79,-0.2243,0.2056,106.12,0.3983,23.79,
4.102,0,DRIVE,3.296,0.300,-0.189,-0.395,0.000,0.000,0.000,0.000,0.0,0.0,0.2065,0.3957,22.64,-0.2242,0.2056,106.01,0.3957,22.64,
4.152,0,DRIVE,3.346,0.300,-0.188,-0.375,0.000,0.000,0.000,0.000,0.0,0.0,0.2241,0.3928,21.50,-0.2242,0.2056,106.01,0.3928,21.50,
4.205,0,DRIVE,3.399,0.300,-0.187,-0.355,0.000,0.000,0.000,0.000,0.0,0.0,0.2425,0.3893,20.36,-0.2242,0.2056,106.01,0.3893,20.36,
4.252,0,DRIVE,3.445,0.300,-0.186,-0.339,0.000,0.000,0.000,0.000,0.0,0.0,0.2587,0.3860,19.41,-0.2243,0.2055,106.23,0.3860,19.41,
4.304,0,DRIVE,3.498,0.300,-0.185,-0.322,0.000,0.000,0.000,0.000,0.0,0.0,0.2760,0.3822,18.44,-0.2243,0.2055,106.23,0.3822,18.44,
4.352,0,DRIVE,3.546,0.300,-0.183,-0.306,0.000,0.000,0.000,0.000,0.0,0.0,0.2932,0.3782,17.51,-0.2243,0.2055,106.23,0.3782,17.51,
4.403,0,DRIVE,3.597,0.300,-0.182,-0.290,0.000,0.000,0.000,0.000,0.0,0.0,0.3105,0.3739,16.62,-0.2240,0.2056,105.65,0.3739,16.62,
4.453,0,DRIVE,3.647,0.300,-0.181,-0.275,0.000,0.000,0.000,0.000,0.0,0.0,0.3277,0.3694,15.78,-0.2241,0.2056,105.85,0.3694,15.78,
4.504,0,DRIVE,3.698,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3441,0.3649,15.02,-0.2241,0.2056,105.85,0.3649,15.02,FIN_DRIVE_leg0_KF_0.50m
4.505,0,STOP_BEFORE_SPIN,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3441,0.3649,15.02,-0.2241,0.2056,105.85,0.3649,15.02,
4.552,0,STOP_BEFORE_SPIN,0.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3441,0.3649,15.02,-0.2241,0.2056,105.85,0.3649,15.02,
4.602,0,STOP_BEFORE_SPIN,0.098,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3441,0.3649,15.02,-0.2241,0.2056,105.85,0.3649,15.02,
4.652,0,STOP_BEFORE_SPIN,0.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3441,0.3649,15.02,-0.2242,0.2056,106.09,0.3649,15.02,
4.702,0,STOP_BEFORE_SPIN,0.197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3441,0.3649,15.02,-0.2242,0.2056,106.09,0.3649,15.02,
4.753,0,STOP_BEFORE_SPIN,0.248,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3441,0.3649,15.02,-0.2242,0.2056,106.09,0.3649,15.02,
4.804,0,STOP_BEFORE_SPIN,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3441,0.3649,15.02,-0.2242,0.2056,105.97,0.3649,15.02,
4.852,0,STOP_BEFORE_SPIN,0.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3441,0.3649,15.02,-0.2242,0.2056,106.08,0.3649,15.02,
4.903,0,STOP_BEFORE_SPIN,0.399,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3441,0.3649,15.02,-0.2242,0.2056,106.08,0.3649,15.02,
4.952,0,STOP_BEFORE_SPIN,0.448,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3441,0.3649,15.02,-0.2242,0.2056,106.08,0.3649,15.02,
5.002,0,STOP_BEFORE_SPIN,0.498,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3441,0.3649,15.02,-0.2242,0.2056,106.08,0.3649,15.02,
5.053,0,STOP_BEFORE_SPIN,0.548,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3441,0.3649,15.02,-0.2241,0.2056,105.83,0.3649,15.02,
5.102,0,STOP_BEFORE_SPIN,0.598,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3441,0.3649,15.02,-0.2241,0.2056,105.90,0.3649,15.02,
5.152,0,STOP_BEFORE_SPIN,0.647,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3441,0.3649,15.02,-0.2241,0.2056,105.90,0.3649,15.02,
5.204,0,STOP_BEFORE_SPIN,0.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3441,0.3649,15.02,-0.2241,0.2056,105.90,0.3649,15.02,
5.252,0,STOP_BEFORE_SPIN,0.747,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3441,0.3649,15.02,-0.2240,0.2056,105.76,0.3649,15.02,
5.302,0,STOP_BEFORE_SPIN,0.797,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3441,0.3649,15.02,-0.2241,0.2056,105.86,0.3649,15.02,
5.353,0,STOP_BEFORE_SPIN,0.849,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3441,0.3649,15.02,-0.2241,0.2056,105.86,0.3649,15.02,
5.402,0,STOP_BEFORE_SPIN,0.898,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3441,0.3649,15.02,-0.2241,0.2056,105.86,0.3649,15.02,
5.452,0,STOP_BEFORE_SPIN,0.948,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3441,0.3649,15.02,-0.2241,0.2056,105.86,0.3649,15.02,
5.504,0,STOP_BEFORE_SPIN,0.999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3441,0.3649,15.02,-0.2241,0.2056,105.87,0.3649,15.02,
5.554,0,STOP_BEFORE_SPIN,1.049,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3441,0.3649,15.02,-0.2241,0.2056,105.88,0.3649,15.02,INICIO_DRIFT_leg0
5.555,0,DRIFT,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3441,0.3649,15.02,-0.2241,0.2056,105.88,0.2633,0.00,
5.601,0,DRIFT,0.047,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3441,0.3649,15.02,-0.2241,0.2056,105.88,0.2633,0.00,
5.652,0,DRIFT,0.098,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3441,0.3649,17.90,-0.2241,0.2056,105.88,0.2633,2.89,
5.702,0,DRIFT,0.148,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3441,0.3649,20.77,-0.2241,0.2056,105.88,0.2633,5.75,
5.752,0,DRIFT,0.198,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3441,0.3649,23.62,-0.2243,0.2046,106.91,0.2633,8.60,
5.803,0,DRIFT,0.249,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3441,0.3649,26.57,-0.2244,0.2043,107.20,0.2633,11.55,
5.854,0,DRIFT,0.300,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3441,0.3649,29.36,-0.2246,0.2035,107.85,0.2633,14.34,
5.902,0,DRIFT,0.348,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3441,0.3649,32.21,-0.2246,0.2035,107.85,0.2633,17.20,
5.953,0,DRIFT,0.398,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3441,0.3649,35.12,-0.2246,0.2035,107.85,0.2633,20.11,
6.003,0,DRIFT,0.449,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3441,0.3649,37.98,-0.2246,0.2035,107.85,0.2633,22.96,
6.054,0,DRIFT,0.499,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3441,0.3649,40.91,-0.2242,0.2007,109.14,0.2633,25.89,
6.104,0,DRIFT,0.550,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3441,0.3649,43.67,-0.2243,0.2007,109.20,0.2633,28.66,
6.154,0,DRIFT,0.599,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3441,0.3649,46.64,-0.2243,0.2007,109.20,0.2633,31.63,
6.202,0,DRIFT,0.648,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3441,0.3649,49.41,-0.2243,0.2007,109.20,0.2633,34.40,
6.253,0,DRIFT,0.699,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3441,0.3649,52.32,-0.2243,0.2007,109.20,0.2633,37.30,
6.301,0,DRIFT,0.747,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,-0.2224,0.2002,113.08,-0.2247,0.1948,112.77,0.2509,98.06,
6.354,0,DRIFT,0.799,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,-0.2224,0.2002,115.96,-0.2247,0.1948,112.77,0.2509,100.94,
6.402,0,DRIFT,0.848,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,-0.2224,0.2002,118.83,-0.2247,0.1948,112.77,0.2509,103.81,
6.452,0,DRIFT,0.898,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,-0.2224,0.2002,121.70,-0.2247,0.1948,112.77,0.2509,106.68,
6.502,0,DRIFT,0.948,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,-0.2244,0.1924,117.64,-0.2246,0.1913,114.46,0.2440,102.63,
6.551,0,DRIFT,0.997,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,-0.2240,0.1825,122.69,-0.2235,0.1749,124.56,0.2343,107.67,
6.603,0,DRIFT,1.049,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,-0.2240,0.1825,125.54,-0.2235,0.1749,124.56,0.2343,110.53,
6.651,0,DRIFT,1.097,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,-0.2240,0.1825,128.41,-0.2235,0.1749,124.56,0.2343,113.40,
6.701,0,DRIFT,1.147,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,-0.2240,0.1825,131.27,-0.2235,0.1749,124.56,0.2343,116.26,
6.751,0,DRIFT,1.197,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,-0.2236,0.1664,134.24,-0.2246,0.1600,137.11,0.2186,119.23,
6.802,0,DRIFT,1.247,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,-0.2236,0.1664,137.15,-0.2246,0.1600,137.11,0.2186,122.13,
6.855,0,DRIFT,1.300,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,-0.2236,0.1664,140.02,-0.2246,0.1600,137.11,0.2186,125.00,
6.902,0,DRIFT,1.348,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,-0.2236,0.1664,142.87,-0.2246,0.1600,137.11,0.2186,127.85,
6.952,0,DRIFT,1.398,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,-0.2236,0.1664,145.74,-0.2246,0.1600,137.11,0.2186,130.72,
7.001,0,DRIFT,1.447,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,-0.2241,0.1527,146.17,-0.2212,0.1458,148.18,0.2055,131.15,
7.051,0,DRIFT,1.497,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,-0.2241,0.1527,149.03,-0.2212,0.1458,148.18,0.2055,134.02,
