t_s,leg,state,phase_elapsed_s,cmd_vx,cmd_vy,cmd_wz,raw_vx,raw_vy,raw_wz,enc_dist_m,imu_yaw_deg,imu_heading_deg,kf_x,kf_y,kf_yaw_deg,opt_x,opt_y,opt_yaw_deg,lateral_err_m,heading_err_deg,event
0.552,0,WARMUP,0.552,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0000,0.0000,0.00,0.0002,0.0001,-0.10,0.0000,0.00,
0.602,0,WARMUP,0.602,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0000,0.0000,0.00,0.0002,0.0001,-0.08,0.0000,0.00,
0.652,0,WARMUP,0.652,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0000,0.0000,0.00,0.0002,0.0001,-0.08,0.0000,0.00,
0.702,0,WARMUP,0.702,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0000,0.0000,0.00,0.0002,0.0001,-0.08,0.0000,0.00,
0.752,0,WARMUP,0.752,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0000,0.0000,0.00,0.0002,0.0001,-0.12,0.0000,0.00,
0.805,0,WARMUP,0.805,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0000,0.0000,0.00,0.0002,0.0001,-0.10,0.0000,0.00,FIN_WARMUP
0.805,0,DRIVE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0000,0.0000,0.00,0.0002,0.0001,-0.10,0.0000,0.00,
0.851,0,DRIVE,0.046,0.300,-0.070,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0000,0.0000,0.00,0.0002,0.0001,-0.09,0.0000,0.00,
0.902,0,DRIVE,0.097,0.300,-0.069,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0150,-0.0035,0.00,0.0002,0.0001,-0.10,-0.0035,0.00,
0.952,0,DRIVE,0.147,0.300,-0.068,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0301,-0.0070,0.00,0.0003,0.0001,-0.09,-0.0070,0.00,
1.003,0,DRIVE,0.198,0.300,-0.067,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0455,-0.0105,0.00,0.0003,0.0001,-0.09,-0.0105,0.00,
1.057,0,DRIVE,0.252,0.300,-0.066,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0607,-0.0138,0.00,0.0006,0.0002,-0.04,-0.0138,0.00,
1.101,0,DRIVE,0.296,0.300,-0.069,0.001,0.000,0.000,0.000,0.000,0.0,0.0,0.0205,-0.0017,-0.05,0.0065,0.0021,-0.14,-0.0017,-0.05,
1.151,0,DRIVE,0.346,0.300,-0.068,0.001,0.000,0.000,0.000,0.000,0.0,0.0,0.0354,-0.0052,-0.05,0.0099,0.0032,-0.16,-0.0052,-0.05,
1.201,0,DRIVE,0.396,0.300,-0.070,0.002,0.000,0.000,0.000,0.000,0.0,0.0,0.0286,-0.0011,-0.09,0.0146,0.0044,-0.08,-0.0011,-0.09,
1.251,0,DRIVE,0.446,0.300,-0.070,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0350,0.0015,-0.01,0.0235,0.0072,0.13,0.0015,-0.01,
1.307,0,DRIVE,0.502,0.300,-0.069,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0501,-0.0020,-0.01,0.0235,0.0072,0.13,-0.0020,-0.01,
1.352,0,DRIVE,0.546,0.300,-0.068,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0650,-0.0055,-0.01,0.0235,0.0072,0.13,-0.0055,-0.01,
1.401,0,DRIVE,0.596,0.300,-0.067,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0800,-0.0089,-0.01,0.0235,0.0072,0.13,-0.0089,-0.01,
1.452,0,DRIVE,0.647,0.300,-0.073,0.003,0.000,0.000,0.000,0.000,0.0,0.0,0.0675,0.0114,-0.18,0.0726,0.0204,-0.39,0.0114,-0.18,
1.501,0,DRIVE,0.696,0.300,-0.075,0.007,0.000,0.000,0.000,0.000,0.0,0.0,0.0933,0.0174,-0.42,0.0852,0.0238,-0.57,0.0174,-0.42,
1.553,0,DRIVE,0.748,0.300,-0.076,0.009,0.000,0.000,0.000,0.000,0.0,0.0,0.1081,0.0209,-0.51,0.1010,0.0276,-0.70,0.0209,-0.51,
1.601,0,DRIVE,0.796,0.300,-0.078,0.014,0.000,0.000,0.000,0.000,0.0,0.0,0.1239,0.0257,-0.82,0.1145,0.0321,-1.11,0.0257,-0.82,
1.651,0,DRIVE,0.846,0.300,-0.078,0.017,0.000,0.000,0.000,0.000,0.0,0.0,0.1357,0.0277,-1.00,0.1227,0.0341,-1.18,0.0277,-1.00,
1.701,0,DRIVE,0.896,0.300,-0.077,0.017,0.000,0.000,0.000,0.000,0.0,0.0,0.1505,0.0235,-0.95,0.1227,0.0341,-1.18,0.0235,-0.95,
1.751,0,DRIVE,0.946,0.300,-0.076,0.016,0.000,0.000,0.000,0.000,0.0,0.0,0.1655,0.0194,-0.90,0.1227,0.0341,-1.18,0.0194,-0.90,
1.803,0,DRIVE,0.999,0.300,-0.080,0.016,0.000,0.000,0.000,0.000,0.0,0.0,0.1566,0.0346,-0.93,0.1591,0.0437,-0.94,0.0346,-0.93,
1.851,0,DRIVE,1.046,0.300,-0.083,0.002,0.000,0.000,0.000,0.000,0.0,0.0,0.1897,0.0428,-0.13,0.1906,0.0508,0.36,0.0428,-0.13,
1.901,0,DRIVE,1.096,0.300,-0.085,-0.007,0.000,0.000,0.000,0.000,0.0,0.0,0.2151,0.0487,0.42,0.2071,0.0556,0.47,0.0487,0.42,
1.951,0,DRIVE,1.146,0.300,-0.085,-0.009,0.000,0.000,0.000,0.000,0.0,0.0,0.2285,0.0512,0.53,0.2169,0.0581,0.70,0.0512,0.53,
2.001,0,DRIVE,1.196,0.300,-0.086,-0.013,0.000,0.000,0.000,0.000,0.0,0.0,0.2359,0.0531,0.72,0.2189,0.0586,0.82,0.0531,0.72,
2.055,0,DRIVE,1.250,0.300,-0.087,-0.011,0.000,0.000,0.000,0.000,0.0,0.0,0.2439,0.0562,0.64,0.2345,0.0632,0.80,0.0562,0.64,
2.102,0,DRIVE,1.297,0.300,-0.088,-0.013,0.000,0.000,0.000,0.000,0.0,0.0,0.2569,0.0605,0.76,0.2514,0.0680,1.00,0.0605,0.76,
2.153,0,DRIVE,1.348,0.300,-0.090,-0.016,0.000,0.000,0.000,0.000,0.0,0.0,0.2740,0.0652,0.90,0.2644,0.0721,0.98,0.0652,0.90,
2.202,0,DRIVE,1.397,0.300,-0.090,-0.022,0.000,0.000,0.000,0.000,0.0,0.0,0.2858,0.0674,1.24,0.2739,0.0735,1.39,0.0674,1.24,
2.252,0,DRIVE,1.447,0.300,-0.091,-0.022,0.000,0.000,0.000,0.000,0.0,0.0,0.2928,0.0684,1.25,0.2797,0.0751,1.04,0.0684,1.25,
2.303,0,DRIVE,1.498,0.300,-0.089,-0.021,0.000,0.000,0.000,0.000,0.0,0.0,0.3078,0.0642,1.19,0.2797,0.0751,1.04,0.0642,1.19,
2.352,0,DRIVE,1.547,0.300,-0.088,-0.020,0.000,0.000,0.000,0.000,0.0,0.0,0.3232,0.0600,1.13,0.2797,0.0751,1.04,0.0600,1.13,
2.401,0,DRIVE,1.596,0.300,-0.092,-0.012,0.000,0.000,0.000,0.000,0.0,0.0,0.3029,0.0728,0.70,0.2945,0.0796,0.77,0.0728,0.70,
2.451,0,DRIVE,1.646,0.300,-0.093,-0.016,0.000,0.000,0.000,0.000,0.0,0.0,0.3284,0.0781,0.90,0.3315,0.0863,1.14,0.0781,0.90,
2.502,0,DRIVE,1.697,0.300,-0.095,-0.019,0.000,0.000,0.000,0.000,0.0,0.0,0.3533,0.0818,1.09,0.3427,0.0879,1.09,0.0818,1.09,
2.553,0,DRIVE,1.749,0.300,-0.095,-0.013,0.000,0.000,0.000,0.000,0.0,0.0,0.3674,0.0845,0.72,0.3580,0.0907,0.61,0.0845,0.72,
2.601,0,DRIVE,1.796,0.300,-0.096,-0.010,0.000,0.000,0.000,0.000,0.0,0.0,0.3785,0.0853,0.58,0.3668,0.0922,0.49,0.0853,0.58,
2.652,0,DRIVE,1.847,0.300,-0.094,-0.010,0.000,0.000,0.000,0.000,0.0,0.0,0.3939,0.0806,0.55,0.3668,0.0922,0.49,0.0806,0.55,
2.702,0,DRIVE,1.897,0.300,-0.093,-0.009,0.000,0.000,0.000,0.000,0.0,0.0,0.4087,0.0761,0.53,0.3668,0.0922,0.49,0.0761,0.53,
2.752,0,DRIVE,1.947,0.300,-0.096,-0.008,0.000,0.000,0.000,0.000,0.0,0.0,0.3889,0.0876,0.48,0.3753,0.0933,0.64,0.0876,0.48,
2.803,0,DRIVE,1.998,0.300,-0.099,-0.033,0.000,0.000,0.000,0.000,0.0,0.0,0.4146,0.0950,1.89,0.4158,0.1046,2.89,0.0950,1.89,
2.851,0,DRIVE,2.046,0.300,-0.100,-0.041,0.000,0.000,0.000,0.000,0.0,0.0,0.4340,0.0996,2.37,0.4230,0.1075,2.85,0.0996,2.37,
2.901,0,DRIVE,2.096,0.300,-0.101,-0.047,0.000,0.000,0.000,0.000,0.0,0.0,0.4448,0.1043,2.72,0.4334,0.1112,2.84,0.1043,2.72,
2.951,0,DRIVE,2.146,0.300,-0.102,-0.050,0.000,0.000,0.000,0.000,0.0,0.0,0.4546,0.1070,2.84,0.4425,0.1145,3.51,0.1070,2.84,
3.003,0,DRIVE,2.198,0.300,-0.103,-0.059,0.000,0.000,0.000,0.000,0.0,0.0,0.4632,0.1105,3.40,0.4522,0.1183,3.68,0.1105,3.40,
3.053,0,DRIVE,2.248,0.300,-0.104,-0.059,0.000,0.000,0.000,0.000,0.0,0.0,0.4713,0.1139,3.38,0.4590,0.1222,3.94,0.1139,3.38,
3.101,0,DRIVE,2.296,0.300,-0.105,-0.069,0.000,0.000,0.000,0.000,0.0,0.0,0.4798,0.1182,3.96,0.4667,0.1240,4.50,0.1182,3.96,
3.154,0,DRIVE,2.349,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4896,0.1203,4.21,0.4752,0.1274,4.68,0.1203,4.21,FIN_DRIVE_leg0_KF_0.50m
3.154,0,STOP_BEFORE_SPIN,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4896,0.1203,4.21,0.4752,0.1274,4.68,0.1203,4.21,
3.202,0,STOP_BEFORE_SPIN,0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4818,0.1286,4.73,0.4856,0.1311,4.93,0.1286,4.73,
3.252,0,STOP_BEFORE_SPIN,0.098,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4839,0.1297,4.83,0.4916,0.1333,5.15,0.1297,4.83,
3.301,0,STOP_BEFORE_SPIN,0.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4915,0.1331,5.08,0.4945,0.1344,5.25,0.1331,5.08,
3.352,0,STOP_BEFORE_SPIN,0.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4915,0.1331,5.08,0.4960,0.1350,5.21,0.1331,5.08,
3.401,0,STOP_BEFORE_SPIN,0.247,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4915,0.1331,5.08,0.4957,0.1348,5.12,0.1331,5.08,
3.451,0,STOP_BEFORE_SPIN,0.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4915,0.1331,5.08,0.4957,0.1349,5.18,0.1331,5.08,
3.502,0,STOP_BEFORE_SPIN,0.348,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4915,0.1331,5.08,0.4957,0.1348,5.16,0.1331,5.08,
3.551,0,STOP_BEFORE_SPIN,0.397,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4915,0.1331,5.08,0.4957,0.1349,5.20,0.1331,5.08,
3.601,0,STOP_BEFORE_SPIN,0.447,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4915,0.1331,5.08,0.4957,0.1348,5.12,0.1331,5.08,
3.651,0,STOP_BEFORE_SPIN,0.497,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4915,0.1331,5.08,0.4956,0.1348,5.12,0.1331,5.08,
3.701,0,STOP_BEFORE_SPIN,0.547,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4915,0.1331,5.08,0.4957,0.1349,5.19,0.1331,5.08,
3.751,0,STOP_BEFORE_SPIN,0.597,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4915,0.1331,5.08,0.4956,0.1349,5.20,0.1331,5.08,
3.801,0,STOP_BEFORE_SPIN,0.647,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4915,0.1331,5.08,0.4957,0.1348,5.13,0.1331,5.08,
3.852,0,STOP_BEFORE_SPIN,0.698,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4915,0.1331,5.08,0.4956,0.1348,5.14,0.1331,5.08,
3.901,0,STOP_BEFORE_SPIN,0.747,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4915,0.1331,5.08,0.4957,0.1348,5.11,0.1331,5.08,
3.951,0,STOP_BEFORE_SPIN,0.797,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4915,0.1331,5.08,0.4956,0.1348,5.14,0.1331,5.08,
4.001,0,STOP_BEFORE_SPIN,0.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4915,0.1331,5.08,0.4957,0.1348,5.11,0.1331,5.08,
4.051,0,STOP_BEFORE_SPIN,0.897,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4915,0.1331,5.08,0.4956,0.1349,5.21,0.1331,5.08,
4.102,0,STOP_BEFORE_SPIN,0.948,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4915,0.1331,5.08,0.4957,0.1348,5.11,0.1331,5.08,
4.151,0,STOP_BEFORE_SPIN,0.997,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4915,0.1331,5.08,0.4956,0.1348,5.14,0.1331,5.08,
4.204,0,STOP_BEFORE_SPIN,1.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4915,0.1331,5.08,0.4957,0.1348,5.11,0.1331,5.08,INICIO_DRIFT_leg0
4.205,0,DRIFT,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4915,0.1331,5.08,0.4957,0.1348,5.11,0.0890,0.00,
4.252,0,DRIFT,0.047,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4915,0.1331,5.08,0.4956,0.1348,5.14,0.0890,0.00,
4.301,0,DRIFT,0.097,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4915,0.1331,7.91,0.4957,0.1348,5.10,0.0890,2.83,
4.352,0,DRIFT,0.148,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4915,0.1331,10.83,0.4954,0.1348,5.42,0.0890,5.75,
4.402,0,DRIFT,0.198,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4915,0.1331,13.70,0.4955,0.1350,5.68,0.0890,8.63,
4.451,0,DRIFT,0.247,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4915,0.1331,16.51,0.4955,0.1350,5.68,0.0890,11.43,
4.503,0,DRIFT,0.299,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4915,0.1331,19.38,0.4955,0.1350,5.68,0.0890,14.30,
4.552,0,DRIFT,0.348,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4915,0.1331,22.27,0.4956,0.1350,5.73,0.0890,17.20,
4.602,0,DRIFT,0.398,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4915,0.1331,25.15,0.4956,0.1351,5.81,0.0890,20.07,
4.652,0,DRIFT,0.448,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4915,0.1331,27.98,0.4956,0.1351,5.81,0.0890,22.91,
4.702,0,DRIFT,0.498,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4915,0.1331,30.86,0.4956,0.1351,5.81,0.0890,25.78,
4.753,0,DRIFT,0.549,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4915,0.1331,33.70,0.4953,0.1351,5.95,0.0890,28.63,
4.802,0,DRIFT,0.597,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4915,0.1331,36.58,0.4953,0.1351,5.95,0.0890,31.50,
4.852,0,DRIFT,0.648,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4915,0.1331,39.49,0.4953,0.1351,5.95,0.0890,34.41,
4.904,0,DRIFT,0.699,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4915,0.1331,42.42,0.4953,0.1351,5.95,0.0890,37.34,
4.952,0,DRIFT,0.748,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4915,0.1331,45.21,0.4949,0.1355,6.73,0.0890,40.13,
5.003,0,DRIFT,0.799,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4915,0.1331,48.03,0.4949,0.1355,6.73,0.0890,42.95,
5.051,0,DRIFT,0.847,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4915,0.1331,50.89,0.4949,0.1355,6.73,0.0890,45.81,
5.101,0,DRIFT,0.897,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4915,0.1331,53.76,0.4933,0.1370,9.11,0.0890,48.68,
5.151,0,DRIFT,0.947,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4911,0.1386,15.30,0.4911,0.1387,11.86,0.0946,10.22,
5.201,0,DRIFT,0.997,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4911,0.1386,18.15,0.4911,0.1387,11.86,0.0946,13.08,
5.253,0,DRIFT,1.049,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4911,0.1386,21.02,0.4911,0.1387,11.86,0.0946,15.94,
5.302,0,DRIFT,1.098,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4911,0.1386,23.93,0.4900,0.1392,12.86,0.0946,18.85,
5.352,0,DRIFT,1.147,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4814,0.1429,24.38,0.4749,0.1448,27.81,0.0997,19.30,
5.401,0,DRIFT,1.197,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4814,0.1429,27.23,0.4749,0.1448,27.81,0.0997,22.16,
5.453,0,DRIFT,1.249,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4724,0.1438,32.29,0.4683,0.1461,35.03,0.1014,27.22,
5.503,0,DRIFT,1.299,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4724,0.1438,35.08,0.4669,0.1463,36.47,0.1014,30.00,
5.551,0,DRIFT,1.347,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4724,0.1438,37.95,0.4669,0.1463,36.47,0.1014,32.87,
5.601,0,DRIFT,1.397,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4724,0.1438,40.81,0.4669,0.1463,36.47,0.1014,35.73,
5.652,0,DRIFT,1.447,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4724,0.1438,43.68,0.4669,0.1463,36.47,0.1014,38.60,
5.701,0,DRIFT,1.497,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4643,0.1453,42.81,0.4616,0.1442,42.63,0.1036,37.73,
5.753,0,DRIFT,1.549,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4643,0.1453,45.67,0.4616,0.1442,42.63,0.1036,40.60,
5.801,0,DRIFT,1.597,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4579,0.1421,46.91,0.4559,0.1401,44.09,0.1010,41.83,
5.852,0,DRIFT,1.648,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4579,0.1421,49.79,0.4559,0.1401,44.09,0.1010,44.72,
5.901,0,DRIFT,1.697,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4579,0.1421,52.64,0.4559,0.1401,44.09,0.1010,47.56,
5.952,0,DRIFT,1.748,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4579,0.1421,55.53,0.4559,0.1401,44.09,0.1010,50.45,
6.003,0,DRIFT,1.799,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4579,0.1421,58.37,0.4559,0.1401,44.09,0.1010,53.29,
6.053,1,DRIFT,1.849,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4379,0.1117,71.31,0.4113,0.0588,117.17,0.0725,66.23,FIN_DRIFT_leg0_OPT_112.1deg_1.85s
6.055,1,STOP_BEFORE_DRIVE,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4379,0.1117,71.31,0.4113,0.0588,117.17,0.0725,66.23,
6.101,1,STOP_BEFORE_DRIVE,0.046,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4379,0.1117,71.31,0.4113,0.0588,117.17,0.0725,66.23,
6.152,1,STOP_BEFORE_DRIVE,0.097,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4379,0.1117,71.31,0.4113,0.0588,117.17,0.0725,66.23,
6.201,1,STOP_BEFORE_DRIVE,0.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4379,0.1117,71.31,0.4113,0.0588,117.17,0.0725,66.23,
6.252,1,STOP_BEFORE_DRIVE,0.197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4163,0.0567,117.14,0.4161,0.0518,122.48,0.0197,112.06,
6.301,1,STOP_BEFORE_DRIVE,0.246,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4163,0.0567,117.14,0.4161,0.0520,122.41,0.0197,112.06,
6.351,1,STOP_BEFORE_DRIVE,0.296,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4163,0.0567,117.14,0.4161,0.0521,122.39,0.0197,112.06,
6.401,1,STOP_BEFORE_DRIVE,0.346,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4163,0.0567,117.14,0.4161,0.0521,122.40,0.0197,112.06,
6.453,1,STOP_BEFORE_DRIVE,0.398,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4163,0.0567,117.14,0.4161,0.0521,122.40,0.0197,112.06,
6.502,1,STOP_BEFORE_DRIVE,0.447,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4163,0.0567,117.14,0.4161,0.0521,122.40,0.0197,112.06,
6.552,1,STOP_BEFORE_DRIVE,0.497,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4163,0.0567,117.14,0.4161,0.0521,122.40,0.0197,112.06,
6.602,1,STOP_BEFORE_DRIVE,0.547,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4163,0.0567,117.14,0.4161,0.0521,122.39,0.0197,112.06,
6.654,1,STOP_BEFORE_DRIVE,0.599,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4163,0.0567,117.14,0.4161,0.0521,122.39,0.0197,112.06,
6.702,1,STOP_BEFORE_DRIVE,0.647,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4163,0.0567,117.14,0.4161,0.0521,122.39,0.0197,112.06,
6.755,1,STOP_BEFORE_DRIVE,0.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4163,0.0567,117.14,0.4161,0.0521,122.39,0.0197,112.06,
6.802,1,STOP_BEFORE_DRIVE,0.748,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4163,0.0567,117.14,0.4161,0.0521,122.39,0.0197,112.06,
6.852,1,STOP_BEFORE_DRIVE,0.797,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4163,0.0567,117.14,0.4161,0.0521,122.39,0.0197,112.06,
6.902,1,STOP_BEFORE_DRIVE,0.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4163,0.0567,117.14,0.4161,0.0521,122.39,0.0197,112.06,
6.952,1,STOP_BEFORE_DRIVE,0.897,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4163,0.0567,117.14,0.4161,0.0521,122.39,0.0197,112.06,
7.002,1,STOP_BEFORE_DRIVE,0.947,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4163,0.0567,117.14,0.4161,0.0521,122.39,0.0197,112.06,
