t_s,leg,state,phase_elapsed_s,cmd_vx,cmd_vy,cmd_wz,raw_vx,raw_vy,raw_wz,enc_dist_m,imu_yaw_deg,imu_heading_deg,kf_x,kf_y,kf_yaw_deg,opt_x,opt_y,opt_yaw_deg,lateral_err_m,heading_err_deg,event
2.501,0,DRIVE,1.697,0.200,0.000,-0.001,0.000,0.000,0.000,0.000,0.0,0.0,0.1062,0.0305,0.18,0.1114,0.0321,0.19,0.0303,0.08,
2.554,0,DRIVE,1.749,0.200,0.000,0.001,0.000,0.000,0.000,0.000,0.0,0.0,0.0212,0.0061,0.04,0.1114,0.0321,0.19,0.0060,-0.06,
2.601,0,DRIVE,1.796,0.200,0.000,0.001,0.000,0.000,0.000,0.000,0.0,0.0,0.0037,0.0010,0.01,0.1114,0.0321,0.19,0.0010,-0.09,
2.657,0,DRIVE,1.852,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1048,0.0302,0.12,0.1141,0.0329,0.23,0.0300,0.02,
2.703,0,DRIVE,1.898,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1270,0.0365,0.08,0.1513,0.0434,-0.30,0.0362,-0.02,
2.751,0,DRIVE,1.947,0.200,0.000,0.005,0.000,0.000,0.000,0.000,0.0,0.0,0.1549,0.0445,-0.27,0.1644,0.0474,-0.24,0.0442,-0.37,
2.804,0,DRIVE,2.000,0.200,0.000,0.007,0.000,0.000,0.000,0.000,0.0,0.0,0.1675,0.0481,-0.42,0.1746,0.0500,-0.46,0.0478,-0.52,
2.851,0,DRIVE,2.047,0.200,0.000,0.009,0.000,0.000,0.000,0.000,0.0,0.0,0.1760,0.0505,-0.51,0.1828,0.0527,-0.50,0.0502,-0.61,
2.901,0,DRIVE,2.097,0.200,0.000,0.003,0.000,0.000,0.000,0.000,0.0,0.0,0.0351,0.0101,-0.10,0.1828,0.0527,-0.50,0.0100,-0.20,
2.951,0,DRIVE,2.146,0.200,0.000,0.002,0.000,0.000,0.000,0.000,0.0,0.0,0.0043,0.0012,-0.01,0.1828,0.0527,-0.50,0.0012,-0.11,
3.001,0,DRIVE,2.197,0.200,0.000,0.006,0.000,0.000,0.000,0.000,0.0,0.0,0.1746,0.0506,-0.33,0.1860,0.0539,-0.43,0.0502,-0.43,
3.053,0,DRIVE,2.248,0.200,0.000,0.009,0.000,0.000,0.000,0.000,0.0,0.0,0.2123,0.0617,-0.55,0.2233,0.0649,-0.53,0.0613,-0.65,
3.101,0,DRIVE,2.296,0.200,0.000,0.006,0.000,0.000,0.000,0.000,0.0,0.0,0.2214,0.0642,-0.33,0.2313,0.0670,-0.30,0.0638,-0.43,
3.152,0,DRIVE,2.347,0.200,0.000,0.010,0.000,0.000,0.000,0.000,0.0,0.0,0.2328,0.0672,-0.64,0.2414,0.0699,-0.67,0.0668,-0.74,
3.201,0,DRIVE,2.396,0.200,0.000,0.007,0.000,0.000,0.000,0.000,0.0,0.0,0.2404,0.0693,-0.42,0.2501,0.0720,-0.41,0.0689,-0.52,
3.251,0,DRIVE,2.446,0.200,0.000,0.003,0.000,0.000,0.000,0.000,0.0,0.0,0.0479,0.0138,-0.08,0.2501,0.0720,-0.41,0.0137,-0.18,
3.304,0,DRIVE,2.499,0.200,0.000,0.008,0.000,0.000,0.000,0.000,0.0,0.0,0.2520,0.0722,-0.49,0.2623,0.0753,-0.52,0.0717,-0.59,
3.351,0,DRIVE,2.546,0.200,0.000,0.009,0.000,0.000,0.000,0.000,0.0,0.0,0.2649,0.0756,-0.52,0.2753,0.0782,-0.42,0.0751,-0.62,
3.401,0,DRIVE,2.596,0.200,0.000,0.009,0.000,0.000,0.000,0.000,0.0,0.0,0.2758,0.0786,-0.55,0.2841,0.0810,-0.69,0.0780,-0.65,
3.453,0,DRIVE,2.648,0.200,0.000,0.010,0.000,0.000,0.000,0.000,0.0,0.0,0.2829,0.0802,-0.63,0.2916,0.0826,-0.58,0.0797,-0.73,
3.501,0,DRIVE,2.696,0.200,0.000,0.008,0.000,0.000,0.000,0.000,0.0,0.0,0.2801,0.0793,-0.47,0.2948,0.0834,-0.41,0.0787,-0.57,
3.553,0,DRIVE,2.748,0.200,0.000,0.003,0.000,0.000,0.000,0.000,0.0,0.0,0.0555,0.0157,-0.09,0.2948,0.0834,-0.41,0.0156,-0.19,
3.602,0,DRIVE,2.797,0.200,0.000,0.007,0.000,0.000,0.000,0.000,0.0,0.0,0.2744,0.0774,-0.37,0.2981,0.0841,-0.41,0.0769,-0.47,
3.652,0,DRIVE,2.847,0.200,0.000,0.010,0.000,0.000,0.000,0.000,0.0,0.0,0.2992,0.0846,-0.60,0.3089,0.0870,-0.71,0.0840,-0.70,
3.701,0,DRIVE,2.897,0.200,0.000,0.009,0.000,0.000,0.000,0.000,0.0,0.0,0.3133,0.0884,-0.54,0.3237,0.0916,-0.54,0.0878,-0.64,
3.753,0,DRIVE,2.948,0.200,0.000,0.006,0.000,0.000,0.000,0.000,0.0,0.0,0.3310,0.0937,-0.35,0.3456,0.0980,-0.28,0.0931,-0.45,
3.805,0,DRIVE,3.001,0.200,0.000,0.005,0.000,0.000,0.000,0.000,0.0,0.0,0.3467,0.0983,-0.23,0.3562,0.1010,-0.16,0.0977,-0.33,
3.851,0,DRIVE,3.046,0.200,0.000,0.001,0.000,0.000,0.000,0.000,0.0,0.0,0.3422,0.0972,0.01,0.3609,0.1026,0.06,0.0966,-0.09,
3.902,0,DRIVE,3.097,0.200,0.000,0.001,0.000,0.000,0.000,0.000,0.0,0.0,0.0680,0.0193,0.00,0.3609,0.1026,0.06,0.0192,-0.10,
3.951,0,DRIVE,3.147,0.200,0.000,0.001,0.000,0.000,0.000,0.000,0.0,0.0,0.0083,0.0024,0.00,0.3609,0.1026,0.06,0.0023,-0.10,
4.002,0,DRIVE,3.197,0.200,0.000,-0.002,0.000,0.000,0.000,0.000,0.0,0.0,0.3664,0.1044,0.27,0.3795,0.1082,0.44,0.1038,0.17,
4.053,0,DRIVE,3.248,0.200,0.000,-0.008,0.000,0.000,0.000,0.000,0.0,0.0,0.3875,0.1110,0.69,0.3992,0.1144,0.91,0.1103,0.59,
4.103,0,DRIVE,3.299,0.200,0.000,-0.018,0.000,0.000,0.000,0.000,0.0,0.0,0.3966,0.1139,1.37,0.4080,0.1170,1.39,0.1131,1.27,
4.152,0,DRIVE,3.348,0.200,0.000,-0.035,0.000,0.000,0.000,0.000,0.0,0.0,0.3808,0.1100,2.58,0.4157,0.1202,3.51,0.1093,2.48,
4.201,0,DRIVE,3.396,0.200,0.000,-0.038,0.000,0.000,0.000,0.000,0.0,0.0,0.4072,0.1176,2.82,0.4200,0.1209,2.36,0.1168,2.72,
4.252,0,DRIVE,3.447,0.200,0.000,-0.004,0.000,0.000,0.000,0.000,0.0,0.0,0.0579,0.0167,0.40,0.4200,0.1209,2.36,0.0166,0.30,
4.303,0,DRIVE,3.498,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0104,0.0030,0.07,0.4200,0.1209,2.36,0.0029,-0.03,
4.353,0,DRIVE,3.548,0.200,0.000,-0.065,0.000,0.000,0.000,0.000,0.0,0.0,0.4219,0.1223,4.73,0.4420,0.1281,5.33,0.1215,4.63,
4.403,0,DRIVE,3.598,0.200,0.000,-0.192,0.000,0.000,0.000,0.000,0.0,0.0,0.3563,0.1472,13.88,0.3617,0.1570,17.23,0.1466,13.78,
4.451,0,DRIVE,3.647,0.200,0.000,-0.013,0.000,0.000,0.000,0.000,0.0,0.0,0.4539,0.1301,1.03,0.4693,0.1337,-0.66,0.1293,0.93,
4.502,0,DRIVE,3.697,0.200,0.000,-0.007,0.000,0.000,0.000,0.000,0.0,0.0,0.4672,0.1334,0.58,0.4795,0.1373,2.61,0.1326,0.48,
4.553,0,DRIVE,3.748,0.200,0.000,-0.011,0.000,0.000,0.000,0.000,0.0,0.0,0.4668,0.1333,0.85,0.4839,0.1379,-0.02,0.1325,0.75,
4.601,0,DRIVE,3.797,0.200,0.000,-0.001,0.000,0.000,0.000,0.000,0.0,0.0,0.0928,0.0265,0.17,0.4839,0.1379,-0.02,0.0263,0.07,
4.651,0,DRIVE,3.847,0.200,0.000,0.001,0.000,0.000,0.000,0.000,0.0,0.0,0.0160,0.0046,0.03,0.4839,0.1379,-0.02,0.0045,-0.07,
4.701,0,DRIVE,3.897,0.200,0.000,0.005,0.000,0.000,0.000,0.000,0.0,0.0,0.4715,0.1344,-0.29,0.4904,0.1397,-0.64,0.1335,-0.38,
4.752,0,DRIVE,3.948,0.200,0.000,0.009,0.000,0.000,0.000,0.000,0.0,0.0,0.5094,0.1457,-0.52,0.5291,0.1517,-0.43,0.1448,-0.62,
4.803,0,DRIVE,3.998,0.200,0.000,0.007,0.000,0.000,0.000,0.000,0.0,0.0,0.5263,0.1508,-0.44,0.5392,0.1546,-0.37,0.1498,-0.54,
4.852,0,DRIVE,4.047,0.200,0.000,0.008,0.000,0.000,0.000,0.000,0.0,0.0,0.5330,0.1531,-0.46,0.5504,0.1584,-0.31,0.1521,-0.56,
4.901,0,DRIVE,4.096,0.200,0.000,0.006,0.000,0.000,0.000,0.000,0.0,0.0,0.5375,0.1547,-0.29,0.5547,0.1595,-0.35,0.1537,-0.39,
4.951,0,DRIVE,4.147,0.200,0.000,0.002,0.000,0.000,0.000,0.000,0.0,0.0,0.0763,0.0220,-0.04,0.5547,0.1595,-0.35,0.0218,-0.14,
5.001,0,DRIVE,4.196,0.200,0.000,0.001,0.000,0.000,0.000,0.000,0.0,0.0,0.0137,0.0039,-0.01,0.5547,0.1595,-0.35,0.0039,-0.11,
5.054,0,DRIVE,4.249,0.200,0.000,0.001,0.000,0.000,0.000,0.000,0.0,0.0,0.0017,0.0005,-0.00,0.5547,0.1595,-0.35,0.0004,-0.10,
5.102,0,DRIVE,4.297,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5700,0.1642,0.13,0.5887,0.1700,0.31,0.1632,0.03,
5.151,0,DRIVE,4.347,0.200,0.000,-0.007,0.000,0.000,0.000,0.000,0.0,0.0,0.5863,0.1694,0.59,0.5989,0.1732,0.88,0.1684,0.49,
5.201,0,DRIVE,4.396,0.200,0.000,-0.010,0.000,0.000,0.000,0.000,0.0,0.0,0.5895,0.1702,0.81,0.6081,0.1757,0.88,0.1691,0.71,
5.251,0,DRIVE,4.447,0.200,0.000,-0.015,0.000,0.000,0.000,0.000,0.0,0.0,0.6007,0.1738,1.19,0.6160,0.1782,1.10,0.1727,1.10,
5.303,0,DRIVE,4.498,0.200,0.000,-0.001,0.000,0.000,0.000,0.000,0.0,0.0,0.0855,0.0247,0.17,0.6160,0.1782,1.10,0.0245,0.07,
5.352,0,DRIVE,4.548,0.200,0.000,0.001,0.000,0.000,0.000,0.000,0.0,0.0,0.0153,0.0044,0.03,0.6160,0.1782,1.10,0.0044,-0.07,
5.405,0,DRIVE,4.601,0.200,0.000,-0.011,0.000,0.000,0.000,0.000,0.0,0.0,0.6101,0.1759,0.90,0.6323,0.1823,0.96,0.1748,0.80,
5.452,0,DRIVE,4.648,0.200,0.000,-0.013,0.000,0.000,0.000,0.000,0.0,0.0,0.6394,0.1846,1.01,0.6569,0.1895,1.09,0.1834,0.91,
5.502,0,DRIVE,4.698,0.200,0.000,-0.014,0.000,0.000,0.000,0.000,0.0,0.0,0.6424,0.1856,1.07,0.6637,0.1919,1.12,0.1844,0.97,
5.555,0,DRIVE,4.750,0.200,0.000,-0.013,0.000,0.000,0.000,0.000,0.0,0.0,0.6631,0.1915,1.07,0.6778,0.1955,1.08,0.1903,0.97,
5.601,0,DRIVE,4.796,0.200,0.000,-0.014,0.000,0.000,0.000,0.000,0.0,0.0,0.6654,0.1921,1.08,0.6844,0.1977,1.17,0.1909,0.98,
5.651,0,DRIVE,4.846,0.200,0.000,-0.002,0.000,0.000,0.000,0.000,0.0,0.0,0.1324,0.0382,0.21,0.6844,0.1977,1.17,0.0380,0.11,
5.702,0,DRIVE,4.897,0.200,0.000,0.001,0.000,0.000,0.000,0.000,0.0,0.0,0.0228,0.0066,0.04,0.6844,0.1977,1.17,0.0065,-0.06,
5.752,0,DRIVE,4.947,0.200,0.000,-0.013,0.000,0.000,0.000,0.000,0.0,0.0,0.6646,0.1920,1.01,0.6938,0.2003,1.10,0.1908,0.91,
5.803,0,DRIVE,4.998,0.200,0.000,-0.013,0.000,0.000,0.000,0.000,0.0,0.0,0.7054,0.2043,1.04,0.7233,0.2098,1.06,0.2030,0.94,
5.854,0,DRIVE,5.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.7102,0.2062,0.99,0.7321,0.2128,1.09,0.2049,0.89,FIN_DRIVE_leg0_TIMEOUT_5.0s
5.855,0,STOP_BEFORE_SPIN,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.7102,0.2062,0.99,0.7321,0.2128,1.09,0.2049,0.89,
5.901,0,STOP_BEFORE_SPIN,0.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.7232,0.2104,1.04,0.7389,0.2150,1.08,0.2091,0.94,
5.952,0,STOP_BEFORE_SPIN,0.098,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.7255,0.2111,1.06,0.7451,0.2170,1.10,0.2098,0.96,
6.001,0,STOP_BEFORE_SPIN,0.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1034,0.0301,0.15,0.7451,0.2170,1.10,0.0299,0.05,
6.051,0,STOP_BEFORE_SPIN,0.197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0132,0.0038,0.02,0.7451,0.2170,1.10,0.0038,-0.08,
6.102,0,STOP_BEFORE_SPIN,0.247,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.7124,0.2075,0.97,0.7472,0.2177,1.07,0.2062,0.87,
6.151,0,STOP_BEFORE_SPIN,0.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.7540,0.2200,0.94,0.7698,0.2247,1.02,0.2187,0.84,
6.201,0,STOP_BEFORE_SPIN,0.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.7523,0.2197,0.96,0.7717,0.2253,0.99,0.2183,0.86,
6.252,0,STOP_BEFORE_SPIN,0.397,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.7544,0.2203,0.92,0.7720,0.2253,0.93,0.2189,0.82,
6.301,0,STOP_BEFORE_SPIN,0.447,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.7403,0.2161,0.88,0.7719,0.2254,0.95,0.2148,0.78,
6.351,0,STOP_BEFORE_SPIN,0.497,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1051,0.0307,0.12,0.7719,0.2254,0.95,0.0305,0.02,
6.402,0,STOP_BEFORE_SPIN,0.547,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0189,0.0055,0.02,0.7719,0.2254,0.95,0.0054,-0.08,
6.451,0,STOP_BEFORE_SPIN,0.597,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.7113,0.2077,0.80,0.7719,0.2253,0.94,0.2064,0.70,
6.502,0,STOP_BEFORE_SPIN,0.647,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.7670,0.2238,0.87,0.7804,0.2277,0.88,0.2224,0.77,
6.553,0,STOP_BEFORE_SPIN,0.698,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.7635,0.2230,0.86,0.7838,0.2290,0.93,0.2216,0.76,
6.602,0,STOP_BEFORE_SPIN,0.747,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.7713,0.2254,0.89,0.7841,0.2291,0.91,0.2240,0.79,
6.652,0,STOP_BEFORE_SPIN,0.797,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.7612,0.2223,0.85,0.7839,0.2290,0.89,0.2210,0.75,
6.704,0,STOP_BEFORE_SPIN,0.850,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1083,0.0316,0.12,0.7839,0.2290,0.89,0.0314,0.02,
6.766,0,STOP_BEFORE_SPIN,0.911,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0194,0.0057,0.02,0.7839,0.2290,0.89,0.0056,-0.08,
6.802,0,STOP_BEFORE_SPIN,0.948,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0057,0.0017,0.01,0.7839,0.2290,0.89,0.0016,-0.09,
6.853,0,STOP_BEFORE_SPIN,0.998,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.7700,0.2249,0.84,0.7846,0.2291,0.83,0.2235,0.74,
6.905,0,STOP_BEFORE_SPIN,1.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.7626,0.2227,0.79,0.7861,0.2296,0.86,0.2213,0.69,INICIO_DRIFT_leg0
6.906,0,DRIFT,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.7626,0.2227,0.79,0.7861,0.2296,0.86,0.2122,0.00,
6.953,0,DRIFT,0.048,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.7693,0.2248,0.82,0.7877,0.2301,0.90,0.2142,0.03,
7.002,0,DRIFT,0.097,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.7588,0.2217,0.80,0.7878,0.2301,0.88,0.2112,0.02,
7.053,0,DRIFT,0.148,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.7721,0.2255,0.83,0.7874,0.2300,0.85,0.2149,0.04,
7.101,0,DRIFT,0.196,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1098,0.0321,0.12,0.7874,0.2300,0.85,0.0305,-0.67,
7.151,0,DRIFT,0.246,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0140,0.0041,0.01,0.7874,0.2300,0.85,0.0039,-0.77,
