t_s,leg,state,phase_elapsed_s,cmd_vx,cmd_vy,cmd_wz,raw_vx,raw_vy,raw_wz,enc_dist_m,imu_yaw_deg,imu_heading_deg,kf_x,kf_y,kf_yaw_deg,opt_x,opt_y,opt_yaw_deg,lateral_err_m,heading_err_deg,event
0.751,0,WARMUP,0.752,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,-0.0003,0.0000,0.39,-0.0003,0.0000,0.41,0.0000,0.00,
0.803,0,WARMUP,0.803,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,-0.0003,0.0000,0.37,-0.0004,-0.0000,0.34,0.0000,0.00,FIN_WARMUP
0.803,0,DRIVE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,-0.0003,0.0000,0.37,-0.0004,-0.0000,0.34,0.0000,0.00,
0.851,0,DRIVE,0.048,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,-0.0003,0.0000,0.34,-0.0002,0.0000,0.32,0.0000,0.00,
0.901,0,DRIVE,0.098,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,-0.0003,0.0000,0.34,-0.0004,0.0000,0.45,0.0000,0.00,
0.951,0,DRIVE,0.148,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,-0.0003,-0.0000,0.41,-0.0003,-0.0000,0.46,-0.0000,0.00,
1.001,0,DRIVE,0.198,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,-0.0001,-0.0000,0.08,-0.0003,-0.0000,0.46,-0.0000,0.00,
1.054,0,DRIVE,0.251,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,-0.0000,-0.0000,0.01,-0.0003,-0.0000,0.46,-0.0000,0.00,
1.101,0,DRIVE,0.298,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0022,0.0005,-0.03,0.0056,0.0013,-0.17,0.0005,0.00,
1.153,0,DRIVE,0.350,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0063,0.0015,-0.24,0.0072,0.0017,-0.31,0.0015,0.00,
1.201,0,DRIVE,0.398,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0085,0.0021,-0.32,0.0098,0.0025,-0.34,0.0020,0.00,
1.251,0,DRIVE,0.448,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0105,0.0026,-0.34,0.0114,0.0029,-0.47,0.0026,0.00,
1.319,0,DRIVE,0.516,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0015,0.0004,-0.05,0.0114,0.0029,-0.47,0.0004,0.00,
1.351,0,DRIVE,0.548,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0002,0.0000,-0.01,0.0114,0.0029,-0.47,0.0000,0.00,
1.401,0,DRIVE,0.598,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0000,0.0000,-0.00,0.0114,0.0029,-0.47,0.0000,0.00,
1.451,0,DRIVE,0.648,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0177,0.0046,-0.58,0.0265,0.0070,-0.80,0.0045,0.00,
1.501,0,DRIVE,0.698,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0298,0.0079,-0.71,0.0332,0.0088,-0.76,0.0077,0.00,
1.553,0,DRIVE,0.750,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0361,0.0097,-0.67,0.0395,0.0107,-0.61,0.0094,0.00,
1.601,0,DRIVE,0.798,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0429,0.0117,-0.75,0.0474,0.0128,-0.81,0.0114,0.00,
1.651,0,DRIVE,0.848,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0480,0.0129,-0.67,0.0519,0.0139,-0.58,0.0126,0.00,
1.702,0,DRIVE,0.898,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0068,0.0018,-0.09,0.0519,0.0139,-0.58,0.0018,0.00,
1.751,0,DRIVE,0.948,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0009,0.0002,-0.01,0.0519,0.0139,-0.58,0.0002,0.00,
1.803,0,DRIVE,1.000,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0589,0.0157,-0.60,0.0656,0.0176,-0.58,0.0153,0.00,
1.852,0,DRIVE,1.049,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0645,0.0173,-0.64,0.0658,0.0175,-0.84,0.0169,0.00,
1.902,0,DRIVE,1.099,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0663,0.0175,-0.79,0.0687,0.0180,-0.67,0.0171,0.00,
1.953,0,DRIVE,1.150,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0683,0.0179,-0.67,0.0716,0.0188,-0.73,0.0175,0.00,
2.001,0,DRIVE,1.198,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0677,0.0177,-0.67,0.0732,0.0190,-0.84,0.0172,0.00,
2.053,0,DRIVE,1.250,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0134,0.0035,-0.13,0.0732,0.0190,-0.84,0.0034,0.00,
2.102,0,DRIVE,1.299,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0023,0.0006,-0.02,0.0732,0.0190,-0.84,0.0006,0.00,
2.152,0,DRIVE,1.349,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0792,0.0204,-0.78,0.0892,0.0228,-0.98,0.0199,0.00,
2.201,0,DRIVE,1.398,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0899,0.0229,-0.94,0.0932,0.0238,-0.86,0.0223,0.00,
2.252,0,DRIVE,1.449,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0940,0.0238,-0.79,0.0988,0.0249,-0.84,0.0232,0.00,
2.303,0,DRIVE,1.500,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1010,0.0255,-0.99,0.1054,0.0266,-1.15,0.0249,0.00,
2.351,0,DRIVE,1.548,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1018,0.0257,-0.95,0.1074,0.0271,-1.04,0.0250,0.00,
2.401,0,DRIVE,1.598,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0144,0.0036,-0.13,0.1074,0.0271,-1.04,0.0035,0.00,
2.452,0,DRIVE,1.649,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0018,0.0005,-0.02,0.1074,0.0271,-1.04,0.0004,0.00,
2.501,0,DRIVE,1.698,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1112,0.0279,-1.20,0.1146,0.0287,-1.33,0.0272,0.00,
2.553,0,DRIVE,1.750,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1250,0.0315,-1.34,0.1282,0.0323,-1.55,0.0306,0.00,
2.601,0,DRIVE,1.798,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1256,0.0315,-1.51,0.1280,0.0321,-1.57,0.0307,0.00,
2.655,0,DRIVE,1.852,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1258,0.0315,-1.53,0.1285,0.0320,-1.72,0.0307,0.00,
2.701,0,DRIVE,1.898,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1258,0.0312,-1.43,0.1300,0.0322,-1.40,0.0304,0.00,
2.751,0,DRIVE,1.948,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0250,0.0062,-0.28,0.1300,0.0322,-1.40,0.0060,0.00,
2.803,0,DRIVE,2.000,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0030,0.0008,-0.03,0.1300,0.0322,-1.40,0.0007,0.00,
2.852,0,DRIVE,2.049,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1287,0.0320,-1.66,0.1319,0.0329,-1.80,0.0312,0.00,
2.901,0,DRIVE,2.098,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1299,0.0320,-1.80,0.1342,0.0330,-2.09,0.0312,0.00,
2.952,0,DRIVE,2.149,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1344,0.0332,-1.74,0.1380,0.0342,-1.86,0.0324,0.00,
3.001,0,DRIVE,2.198,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1360,0.0337,-1.73,0.1413,0.0351,-1.64,0.0328,0.00,
3.053,0,DRIVE,2.250,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1358,0.0338,-1.50,0.1434,0.0357,-1.68,0.0330,0.00,
3.102,0,DRIVE,2.299,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0193,0.0048,-0.21,0.1434,0.0357,-1.68,0.0047,0.00,
3.152,0,DRIVE,2.349,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0025,0.0006,-0.03,0.1434,0.0357,-1.68,0.0006,0.00,
3.201,0,DRIVE,2.398,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1413,0.0352,-1.65,0.1469,0.0366,-1.63,0.0343,0.00,
3.251,0,DRIVE,2.448,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1614,0.0404,-1.68,0.1721,0.0430,-1.89,0.0394,0.00,
3.303,0,DRIVE,2.500,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1726,0.0431,-1.91,0.1805,0.0451,-2.14,0.0420,0.00,
3.351,0,DRIVE,2.548,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1828,0.0456,-2.03,0.1871,0.0468,-2.02,0.0444,0.00,
3.402,0,DRIVE,2.599,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1798,0.0450,-1.77,0.1894,0.0474,-2.02,0.0438,0.00,
3.451,0,DRIVE,2.648,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0357,0.0089,-0.35,0.1894,0.0474,-2.02,0.0087,0.00,
3.501,0,DRIVE,2.698,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0062,0.0015,-0.06,0.1894,0.0474,-2.02,0.0015,0.00,
3.553,0,DRIVE,2.750,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1918,0.0478,-2.07,0.1970,0.0490,-2.38,0.0466,0.00,
3.603,0,DRIVE,2.800,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.2044,0.0506,-2.57,0.2129,0.0527,-2.82,0.0493,0.00,
3.652,0,DRIVE,2.849,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.2132,0.0526,-2.77,0.2196,0.0540,-2.83,0.0512,0.00,
3.702,0,DRIVE,2.899,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.2214,0.0542,-3.03,0.2284,0.0556,-3.20,0.0527,0.00,
3.751,0,DRIVE,2.948,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0315,0.0077,-0.43,0.2284,0.0556,-3.20,0.0075,0.00,
3.803,0,DRIVE,3.000,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0040,0.0010,-0.05,0.2284,0.0556,-3.20,0.0010,0.00,
3.852,0,DRIVE,3.049,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0005,0.0001,-0.01,0.2284,0.0556,-3.20,0.0001,0.00,
3.902,0,DRIVE,3.099,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.2435,0.0590,-3.26,0.2629,0.0636,-3.30,0.0574,0.00,
3.952,0,DRIVE,3.148,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.2636,0.0635,-3.09,0.2717,0.0651,-3.01,0.0618,0.00,
4.004,0,DRIVE,3.201,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.2576,0.0618,-2.73,0.2739,0.0657,-3.08,0.0601,0.00,
4.053,0,DRIVE,3.250,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.2761,0.0661,-3.05,0.2837,0.0675,-3.25,0.0643,0.00,
4.101,0,DRIVE,3.298,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.2719,0.0647,-2.94,0.2860,0.0680,-3.24,0.0629,0.00,
4.151,0,DRIVE,3.348,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0539,0.0128,-0.58,0.2860,0.0680,-3.24,0.0125,0.00,
4.201,0,DRIVE,3.398,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0093,0.0022,-0.10,0.2860,0.0680,-3.24,0.0021,0.00,
4.253,0,DRIVE,3.450,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.2853,0.0674,-3.33,0.2964,0.0698,-3.49,0.0656,0.00,
4.303,0,DRIVE,3.500,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3097,0.0727,-3.62,0.3228,0.0757,-3.84,0.0707,0.00,
4.351,0,DRIVE,3.548,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3238,0.0757,-3.75,0.3300,0.0769,-3.78,0.0736,0.00,
4.402,0,DRIVE,3.599,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3288,0.0766,-3.71,0.3388,0.0791,-3.88,0.0745,0.00,
4.451,0,DRIVE,3.648,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3346,0.0782,-3.78,0.3448,0.0808,-3.92,0.0761,0.00,
4.501,0,DRIVE,3.698,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0476,0.0111,-0.54,0.3448,0.0808,-3.92,0.0108,0.00,
4.554,0,DRIVE,3.750,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0085,0.0020,-0.10,0.3448,0.0808,-3.92,0.0019,0.00,
4.603,0,DRIVE,3.800,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3434,0.0802,-3.84,0.3566,0.0831,-3.97,0.0779,0.00,
4.651,0,DRIVE,3.848,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3689,0.0858,-3.87,0.3862,0.0900,-4.01,0.0834,0.00,
4.703,0,DRIVE,3.900,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3837,0.0895,-3.84,0.3993,0.0930,-3.88,0.0870,0.00,
4.751,0,DRIVE,3.948,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3994,0.0933,-3.87,0.4070,0.0953,-3.94,0.0907,0.00,
4.803,0,DRIVE,4.000,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3809,0.0893,-3.46,0.4100,0.0961,-3.97,0.0868,0.00,
4.851,0,DRIVE,4.048,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0755,0.0177,-0.68,0.4100,0.0961,-3.97,0.0172,0.00,
4.901,0,DRIVE,4.098,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0130,0.0030,-0.12,0.4100,0.0961,-3.97,0.0030,0.00,
4.955,0,DRIVE,4.152,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3942,0.0922,-3.50,0.4163,0.0973,-3.79,0.0897,0.00,
5.002,0,DRIVE,4.199,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4356,0.1018,-3.50,0.4515,0.1058,-3.35,0.0990,0.00,
5.054,0,DRIVE,4.250,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4467,0.1045,-3.23,0.4585,0.1071,-3.25,0.1017,0.00,
5.102,0,DRIVE,4.299,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4508,0.1051,-3.05,0.4671,0.1089,-3.25,0.1022,0.00,
5.152,0,DRIVE,4.349,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4627,0.1080,-3.26,0.4745,0.1107,-3.36,0.1050,0.00,
5.201,0,DRIVE,4.398,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0922,0.0215,-0.65,0.4745,0.1107,-3.36,0.0209,0.00,
5.251,0,DRIVE,4.448,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0159,0.0037,-0.11,0.4745,0.1107,-3.36,0.0036,0.00,
5.304,0,DRIVE,4.501,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4690,0.1090,-3.12,0.4852,0.1127,-3.21,0.1059,0.00,
5.351,0,DRIVE,4.548,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5002,0.1160,-3.44,0.5139,0.1193,-3.66,0.1128,0.00,
5.401,0,DRIVE,4.598,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5109,0.1185,-3.59,0.5235,0.1213,-3.74,0.1152,0.00,
5.451,0,DRIVE,4.648,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5232,0.1212,-3.58,0.5360,0.1245,-3.74,0.1178,0.00,
5.501,0,DRIVE,4.698,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5131,0.1192,-3.43,0.5394,0.1254,-3.73,0.1159,0.00,
5.553,0,DRIVE,4.750,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1017,0.0236,-0.67,0.5394,0.1254,-3.73,0.0230,0.00,
5.601,0,DRIVE,4.798,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0124,0.0029,-0.08,0.5394,0.1254,-3.73,0.0028,0.00,
5.651,0,DRIVE,4.848,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4355,0.1011,-2.47,0.5410,0.1257,-3.67,0.0983,0.00,
5.701,0,DRIVE,4.898,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5692,0.1331,-3.44,0.5850,0.1372,-3.46,0.1294,0.00,
5.751,0,DRIVE,4.948,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5779,0.1356,-3.29,0.5926,0.1390,-3.41,0.1319,0.00,
5.803,0,DRIVE,5.000,0.200,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5796,0.1359,-3.32,0.5999,0.1406,-3.60,0.1322,0.00,
5.854,0,DRIVE,5.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5743,0.1348,-3.28,0.6045,0.1419,-3.73,0.1311,0.00,FIN_DRIVE_leg0_TIMEOUT_5.0s
5.855,0,STOP_BEFORE_SPIN,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5743,0.1348,-3.28,0.6045,0.1419,-3.73,0.1311,0.00,
5.901,0,STOP_BEFORE_SPIN,0.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.1141,0.0268,-0.65,0.6045,0.1419,-3.73,0.0261,0.00,
5.952,0,STOP_BEFORE_SPIN,0.097,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0518,0.0122,-0.29,0.6045,0.1419,-3.73,0.0118,0.00,
6.002,0,STOP_BEFORE_SPIN,0.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.6106,0.1430,-3.54,0.6319,0.1477,-3.43,0.1391,0.00,
6.051,0,STOP_BEFORE_SPIN,0.196,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.6221,0.1452,-3.22,0.6341,0.1479,-3.38,0.1412,0.00,
6.101,0,STOP_BEFORE_SPIN,0.246,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.6250,0.1459,-3.29,0.6336,0.1479,-3.42,0.1419,0.00,
6.151,0,STOP_BEFORE_SPIN,0.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.6232,0.1455,-3.30,0.6336,0.1479,-3.42,0.1415,0.00,
6.201,0,STOP_BEFORE_SPIN,0.346,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.6133,0.1432,-3.13,0.6336,0.1479,-3.32,0.1392,0.00,
6.251,0,STOP_BEFORE_SPIN,0.396,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0870,0.0203,-0.44,0.6336,0.1479,-3.32,0.0198,0.00,
6.301,0,STOP_BEFORE_SPIN,0.446,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0156,0.0036,-0.08,0.6336,0.1479,-3.32,0.0035,0.00,
6.351,0,STOP_BEFORE_SPIN,0.496,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.6126,0.1430,-3.16,0.6337,0.1480,-3.34,0.1391,0.00,
6.401,0,STOP_BEFORE_SPIN,0.546,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.6244,0.1457,-3.19,0.6365,0.1486,-3.24,0.1417,0.00,
6.452,0,STOP_BEFORE_SPIN,0.597,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.6237,0.1456,-3.28,0.6379,0.1488,-3.57,0.1416,0.00,
6.502,0,STOP_BEFORE_SPIN,0.647,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.6239,0.1454,-3.43,0.6406,0.1493,-3.58,0.1414,0.00,
6.552,0,STOP_BEFORE_SPIN,0.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.6226,0.1451,-3.27,0.6416,0.1495,-3.44,0.1411,0.00,
6.601,0,STOP_BEFORE_SPIN,0.746,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.6280,0.1464,-3.32,0.6413,0.1495,-3.44,0.1423,0.00,
6.651,0,STOP_BEFORE_SPIN,0.796,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.6288,0.1466,-3.34,0.6414,0.1495,-3.48,0.1425,0.00,
6.702,0,STOP_BEFORE_SPIN,0.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.6227,0.1451,-3.29,0.6413,0.1495,-3.51,0.1411,0.00,
6.751,0,STOP_BEFORE_SPIN,0.896,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.6294,0.1467,-3.40,0.6433,0.1498,-3.54,0.1426,0.00,
6.801,0,STOP_BEFORE_SPIN,0.946,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.6274,0.1460,-3.47,0.6456,0.1503,-3.73,0.1420,0.00,
6.851,0,STOP_BEFORE_SPIN,0.996,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.6360,0.1481,-3.48,0.6470,0.1507,-3.57,0.1440,0.00,
6.903,0,STOP_BEFORE_SPIN,1.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.6281,0.1463,-3.39,0.6467,0.1506,-3.61,0.1422,0.00,INICIO_DRIFT_leg0
6.904,0,DRIFT,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.6281,0.1463,-3.39,0.6467,0.1506,-3.61,0.1832,0.00,
6.951,0,DRIFT,0.048,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.6333,0.1475,-3.49,0.6475,0.1506,-3.62,0.1847,0.00,
7.001,0,DRIFT,0.098,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.6332,0.1473,-3.46,0.6496,0.1511,-3.48,0.1845,0.00,
7.051,0,DRIFT,0.148,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.6363,0.1479,-3.29,0.6499,0.1511,-3.43,0.1853,0.00,
