t_s,leg,state,phase_elapsed_s,cmd_vx,cmd_vy,cmd_wz,raw_vx,raw_vy,raw_wz,enc_dist_m,imu_yaw_deg,imu_heading_deg,kf_x,kf_y,kf_yaw_deg,opt_x,opt_y,opt_yaw_deg,lateral_err_m,heading_err_deg,event
0.953,0,DRIVE,0.149,0.300,-0.039,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0302,-0.0040,0.00,0.0001,-0.0000,-0.16,-0.0040,0.00,
1.002,0,DRIVE,0.198,0.300,-0.038,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0450,-0.0059,0.00,0.0001,-0.0000,-0.16,-0.0059,0.00,
1.054,0,DRIVE,0.251,0.300,-0.038,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0600,-0.0078,0.00,0.0001,-0.0000,-0.16,-0.0078,0.00,
1.102,0,DRIVE,0.298,0.300,-0.037,-0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0751,-0.0097,0.00,0.0028,0.0009,-0.13,-0.0097,0.00,
1.151,0,DRIVE,0.347,0.300,-0.040,0.002,0.000,0.000,0.000,0.000,0.0,0.0,0.0230,0.0005,-0.10,0.0105,0.0033,-0.13,0.0005,-0.10,
1.202,0,DRIVE,0.398,0.300,-0.040,0.002,0.000,0.000,0.000,0.000,0.0,0.0,0.0382,-0.0015,-0.10,0.0105,0.0033,-0.13,-0.0015,-0.10,
1.252,0,DRIVE,0.448,0.300,-0.039,0.002,0.000,0.000,0.000,0.000,0.0,0.0,0.0531,-0.0035,-0.09,0.0105,0.0033,-0.13,-0.0035,-0.09,
1.304,0,DRIVE,0.500,0.300,-0.038,0.002,0.000,0.000,0.000,0.000,0.0,0.0,0.0682,-0.0055,-0.09,0.0105,0.0033,-0.13,-0.0055,-0.09,
1.354,0,DRIVE,0.550,0.300,-0.038,0.001,0.000,0.000,0.000,0.000,0.0,0.0,0.0839,-0.0075,-0.08,0.0105,0.0033,-0.13,-0.0075,-0.08,
1.404,0,DRIVE,0.600,0.300,-0.037,0.001,0.000,0.000,0.000,0.000,0.0,0.0,0.0987,-0.0094,-0.08,0.0105,0.0033,-0.13,-0.0094,-0.08,
1.453,0,DRIVE,0.649,0.300,-0.044,0.004,0.000,0.000,0.000,0.000,0.0,0.0,0.0657,0.0123,-0.25,0.0753,0.0210,-0.49,0.0123,-0.25,
1.501,0,DRIVE,0.697,0.300,-0.045,0.009,0.000,0.000,0.000,0.000,0.0,0.0,0.0914,0.0181,-0.54,0.0804,0.0226,-0.69,0.0181,-0.54,
1.554,0,DRIVE,0.750,0.300,-0.045,0.009,0.000,0.000,0.000,0.000,0.0,0.0,0.1065,0.0157,-0.51,0.0804,0.0226,-0.69,0.0157,-0.51,
1.601,0,DRIVE,0.798,0.300,-0.044,0.009,0.000,0.000,0.000,0.000,0.0,0.0,0.1214,0.0133,-0.49,0.0804,0.0226,-0.69,0.0133,-0.49,
1.652,0,DRIVE,0.848,0.300,-0.043,0.008,0.000,0.000,0.000,0.000,0.0,0.0,0.1366,0.0110,-0.46,0.0804,0.0226,-0.69,0.0110,-0.46,
1.701,0,DRIVE,0.897,0.300,-0.050,0.018,0.000,0.000,0.000,0.000,0.0,0.0,0.1441,0.0323,-1.03,0.1549,0.0415,-1.18,0.0323,-1.03,
1.752,0,DRIVE,0.948,0.300,-0.052,0.023,0.000,0.000,0.000,0.000,0.0,0.0,0.1802,0.0410,-1.32,0.1754,0.0471,-1.50,0.0410,-1.32,
1.803,0,DRIVE,0.999,0.300,-0.054,0.019,0.000,0.000,0.000,0.000,0.0,0.0,0.1981,0.0455,-1.10,0.1893,0.0510,-1.27,0.0455,-1.10,
1.851,0,DRIVE,1.047,0.300,-0.055,0.019,0.000,0.000,0.000,0.000,0.0,0.0,0.2101,0.0488,-1.11,0.1975,0.0534,-1.17,0.0488,-1.11,
1.902,0,DRIVE,1.098,0.300,-0.054,0.018,0.000,0.000,0.000,0.000,0.0,0.0,0.2252,0.0458,-1.05,0.1975,0.0534,-1.17,0.0458,-1.05,
1.952,0,DRIVE,1.148,0.300,-0.053,0.017,0.000,0.000,0.000,0.000,0.0,0.0,0.2401,0.0428,-1.00,0.1975,0.0534,-1.17,0.0428,-1.00,
2.002,0,DRIVE,1.198,0.300,-0.052,0.017,0.000,0.000,0.000,0.000,0.0,0.0,0.2551,0.0399,-0.95,0.1975,0.0534,-1.17,0.0399,-0.95,
2.055,0,DRIVE,1.252,0.300,-0.051,0.016,0.000,0.000,0.000,0.000,0.0,0.0,0.2702,0.0371,-0.90,0.1975,0.0534,-1.17,0.0371,-0.90,
2.102,0,DRIVE,1.298,0.300,-0.060,0.007,0.000,0.000,0.000,0.000,0.0,0.0,0.2721,0.0663,-0.38,0.2803,0.0752,-0.29,0.0663,-0.38,
2.151,0,DRIVE,1.347,0.300,-0.059,0.006,0.000,0.000,0.000,0.000,0.0,0.0,0.2870,0.0632,-0.37,0.2803,0.0752,-0.29,0.0632,-0.37,
2.202,0,DRIVE,1.399,0.300,-0.058,0.006,0.000,0.000,0.000,0.000,0.0,0.0,0.3022,0.0601,-0.35,0.2803,0.0752,-0.29,0.0601,-0.35,
2.253,0,DRIVE,1.449,0.300,-0.057,0.006,0.000,0.000,0.000,0.000,0.0,0.0,0.3173,0.0571,-0.33,0.2803,0.0752,-0.29,0.0571,-0.33,
2.303,0,DRIVE,1.499,0.300,-0.063,0.003,0.000,0.000,0.000,0.000,0.0,0.0,0.3180,0.0768,-0.16,0.3217,0.0845,0.04,0.0768,-0.16,
2.352,0,DRIVE,1.548,0.300,-0.065,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3483,0.0838,-0.01,0.3446,0.0901,-0.14,0.0838,-0.01,
2.401,0,DRIVE,1.597,0.300,-0.064,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.3632,0.0805,-0.01,0.3446,0.0901,-0.14,0.0805,-0.01,
2.452,0,DRIVE,1.648,0.300,-0.067,0.008,0.000,0.000,0.000,0.000,0.0,0.0,0.3738,0.0895,-0.46,0.3700,0.0963,-0.96,0.0895,-0.46,
2.502,0,DRIVE,1.698,0.300,-0.066,0.008,0.000,0.000,0.000,0.000,0.0,0.0,0.3889,0.0860,-0.44,0.3700,0.0963,-0.96,0.0860,-0.44,
2.555,0,DRIVE,1.751,0.300,-0.065,0.007,0.000,0.000,0.000,0.000,0.0,0.0,0.4040,0.0826,-0.42,0.3700,0.0963,-0.96,0.0826,-0.42,
2.603,0,DRIVE,1.799,0.300,-0.064,0.007,0.000,0.000,0.000,0.000,0.0,0.0,0.4190,0.0792,-0.40,0.3700,0.0963,-0.96,0.0792,-0.40,
2.652,0,DRIVE,1.848,0.300,-0.068,0.019,0.000,0.000,0.000,0.000,0.0,0.0,0.3961,0.0947,-1.09,0.3832,0.0996,-1.22,0.0947,-1.09,
2.702,0,DRIVE,1.898,0.300,-0.071,0.029,0.000,0.000,0.000,0.000,0.0,0.0,0.4331,0.1035,-1.67,0.4362,0.1119,-2.15,0.1035,-1.67,
2.752,0,DRIVE,1.948,0.300,-0.070,0.028,0.000,0.000,0.000,0.000,0.0,0.0,0.4479,0.0995,-1.59,0.4362,0.1119,-2.15,0.0995,-1.59,
2.804,0,DRIVE,2.000,0.300,-0.069,0.026,0.000,0.000,0.000,0.000,0.0,0.0,0.4629,0.0956,-1.51,0.4362,0.1119,-2.15,0.0956,-1.51,
2.853,0,DRIVE,2.049,0.300,-0.068,0.025,0.000,0.000,0.000,0.000,0.0,0.0,0.4780,0.0917,-1.43,0.4362,0.1119,-2.15,0.0917,-1.43,
2.902,0,DRIVE,2.099,0.300,-0.073,0.045,0.000,0.000,0.000,0.000,0.0,0.0,0.4742,0.1112,-2.56,0.4730,0.1185,-3.15,0.1112,-2.56,
2.953,0,DRIVE,2.149,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5002,0.1158,-2.70,0.4983,0.1227,-2.72,0.1158,-2.70,FIN_DRIVE_leg0_KF_0.51m
2.953,0,STOP_BEFORE_SPIN,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5002,0.1158,-2.70,0.4983,0.1227,-2.72,0.1158,-2.70,
3.002,0,STOP_BEFORE_SPIN,0.049,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5002,0.1158,-2.70,0.4983,0.1227,-2.72,0.1158,-2.70,
3.052,0,STOP_BEFORE_SPIN,0.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5002,0.1158,-2.70,0.4983,0.1227,-2.72,0.1158,-2.70,
3.102,0,STOP_BEFORE_SPIN,0.149,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5002,0.1158,-2.70,0.4983,0.1227,-2.72,0.1158,-2.70,
3.151,0,STOP_BEFORE_SPIN,0.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5317,0.1278,-2.61,0.5513,0.1317,-2.46,0.1278,-2.61,
3.201,0,STOP_BEFORE_SPIN,0.248,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5480,0.1311,-2.53,0.5526,0.1321,-2.49,0.1311,-2.53,
3.252,0,STOP_BEFORE_SPIN,0.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5480,0.1311,-2.53,0.5526,0.1321,-2.49,0.1311,-2.53,
3.303,0,STOP_BEFORE_SPIN,0.350,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5480,0.1311,-2.53,0.5526,0.1321,-2.49,0.1311,-2.53,
3.352,0,STOP_BEFORE_SPIN,0.399,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5571,0.1333,-2.50,0.5579,0.1335,-2.50,0.1333,-2.50,
3.401,0,STOP_BEFORE_SPIN,0.448,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5571,0.1333,-2.50,0.5586,0.1337,-2.51,0.1333,-2.50,
3.452,0,STOP_BEFORE_SPIN,0.499,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5571,0.1333,-2.50,0.5586,0.1337,-2.51,0.1333,-2.50,
3.503,0,STOP_BEFORE_SPIN,0.550,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5571,0.1333,-2.50,0.5585,0.1337,-2.57,0.1333,-2.50,
3.552,0,STOP_BEFORE_SPIN,0.599,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5571,0.1333,-2.50,0.5585,0.1337,-2.53,0.1333,-2.50,
3.602,0,STOP_BEFORE_SPIN,0.649,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5571,0.1333,-2.50,0.5585,0.1337,-2.53,0.1333,-2.50,
3.655,0,STOP_BEFORE_SPIN,0.703,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5571,0.1333,-2.50,0.5585,0.1337,-2.53,0.1333,-2.50,
3.702,0,STOP_BEFORE_SPIN,0.749,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5571,0.1333,-2.50,0.5585,0.1337,-2.53,0.1333,-2.50,
3.752,0,STOP_BEFORE_SPIN,0.799,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5571,0.1333,-2.50,0.5585,0.1337,-2.54,0.1333,-2.50,
3.802,0,STOP_BEFORE_SPIN,0.849,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5571,0.1333,-2.50,0.5585,0.1337,-2.54,0.1333,-2.50,
3.852,0,STOP_BEFORE_SPIN,0.899,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5571,0.1333,-2.50,0.5585,0.1337,-2.54,0.1333,-2.50,
3.903,0,STOP_BEFORE_SPIN,0.950,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5571,0.1333,-2.50,0.5585,0.1337,-2.54,0.1333,-2.50,
3.959,0,STOP_BEFORE_SPIN,1.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5571,0.1333,-2.50,0.5585,0.1337,-2.54,0.1333,-2.50,INICIO_DRIFT_leg0
3.961,0,DRIFT,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5571,0.1333,-2.50,0.5585,0.1337,-2.54,0.1575,0.00,
4.002,0,DRIFT,0.042,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5571,0.1333,-2.50,0.5585,0.1337,-2.53,0.1575,0.00,
4.052,0,DRIFT,0.092,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5571,0.1333,0.34,0.5585,0.1337,-2.53,0.1575,2.85,
4.102,0,DRIFT,0.142,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5571,0.1333,3.21,0.5585,0.1337,-2.53,0.1575,5.71,
4.152,0,DRIFT,0.192,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5571,0.1333,6.09,0.5585,0.1337,-2.53,0.1575,8.59,
4.201,0,DRIFT,0.241,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5571,0.1333,8.91,0.5583,0.1341,-1.90,0.1575,11.41,
4.254,0,DRIFT,0.294,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5571,0.1333,11.79,0.5583,0.1341,-1.90,0.1575,14.29,
4.302,0,DRIFT,0.342,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5571,0.1333,14.67,0.5583,0.1341,-1.88,0.1575,17.18,
4.352,0,DRIFT,0.392,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5571,0.1333,17.54,0.5583,0.1341,-1.87,0.1575,20.04,
4.402,0,DRIFT,0.442,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5571,0.1333,20.40,0.5583,0.1341,-1.87,0.1575,22.90,
4.452,0,DRIFT,0.492,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5571,0.1333,23.26,0.5583,0.1341,-1.87,0.1575,25.77,
4.505,0,DRIFT,0.545,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5571,0.1333,26.12,0.5583,0.1341,-1.87,0.1575,28.62,
4.554,0,DRIFT,0.593,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5571,0.1333,29.08,0.5583,0.1341,-1.84,0.1575,31.59,
4.602,0,DRIFT,0.642,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5571,0.1333,31.84,0.5583,0.1342,-1.79,0.1575,34.34,
4.652,0,DRIFT,0.692,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5571,0.1333,34.70,0.5582,0.1343,-1.63,0.1575,37.21,
4.703,0,DRIFT,0.743,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5571,0.1333,37.63,0.5582,0.1349,-1.09,0.1575,40.14,
4.754,0,DRIFT,0.794,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5571,0.1333,40.44,0.5582,0.1349,-1.09,0.1575,42.94,
4.804,0,DRIFT,0.843,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5571,0.1333,43.40,0.5582,0.1358,-0.31,0.1575,45.90,
4.853,0,DRIFT,0.893,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5569,0.1386,6.02,0.5563,0.1397,3.92,0.1628,8.53,
4.902,0,DRIFT,0.942,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5547,0.1420,10.19,0.5542,0.1428,7.83,0.1661,12.69,
4.951,0,DRIFT,0.991,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5547,0.1420,13.03,0.5520,0.1449,10.29,0.1661,15.53,
5.003,0,DRIFT,1.043,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5507,0.1458,15.44,0.5497,0.1468,13.19,0.1697,17.95,
5.051,0,DRIFT,1.091,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5507,0.1458,18.32,0.5497,0.1468,13.19,0.1697,20.82,
5.102,0,DRIFT,1.142,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5507,0.1458,21.21,0.5497,0.1468,13.19,0.1697,23.71,
5.153,0,DRIFT,1.193,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5507,0.1458,24.15,0.5487,0.1474,14.23,0.1697,26.65,
5.202,0,DRIFT,1.242,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5411,0.1501,25.67,0.5365,0.1512,28.31,0.1736,28.18,
5.254,0,DRIFT,1.293,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5343,0.1512,32.02,0.5310,0.1515,31.36,0.1744,34.52,
5.302,0,DRIFT,1.342,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5285,0.1514,36.37,0.5272,0.1514,34.07,0.1743,38.87,
5.351,0,DRIFT,1.391,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5285,0.1514,39.21,0.5225,0.1513,37.68,0.1743,41.71,
5.402,0,DRIFT,1.441,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5285,0.1514,42.08,0.5225,0.1513,37.68,0.1743,44.59,
5.452,0,DRIFT,1.492,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5285,0.1514,44.96,0.5225,0.1513,37.68,0.1743,47.47,
5.503,0,DRIFT,1.543,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5224,0.1513,41.80,0.5173,0.1501,40.79,0.1739,44.30,
5.551,0,DRIFT,1.591,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5150,0.1496,45.63,0.5073,0.1480,48.13,0.1720,48.13,
5.601,0,DRIFT,1.641,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5084,0.1482,50.49,0.5065,0.1474,48.81,0.1703,52.99,
5.651,0,DRIFT,1.691,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5084,0.1482,53.36,0.5063,0.1472,48.82,0.1703,55.86,
5.702,0,DRIFT,1.742,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5084,0.1482,56.24,0.5061,0.1472,48.97,0.1703,58.74,
5.755,0,DRIFT,1.795,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5084,0.1482,59.19,0.5061,0.1471,48.98,0.1703,61.70,
5.802,0,DRIFT,1.842,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5084,0.1482,61.99,0.5061,0.1471,48.98,0.1703,64.50,
5.852,0,DRIFT,1.892,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5084,0.1482,64.85,0.5061,0.1471,48.90,0.1703,67.35,
5.902,0,DRIFT,1.942,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5084,0.1482,67.70,0.5056,0.1468,49.14,0.1703,70.20,
5.953,0,DRIFT,1.993,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5084,0.1482,70.65,0.5056,0.1467,49.08,0.1703,73.16,
6.004,0,DRIFT,2.044,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5084,0.1482,73.43,0.5054,0.1468,49.30,0.1703,75.93,
6.053,0,DRIFT,2.093,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5084,0.1482,76.36,0.5048,0.1468,49.86,0.1703,78.86,
6.102,0,DRIFT,2.142,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5084,0.1482,79.16,0.5046,0.1468,50.09,0.1703,81.67,
6.152,0,DRIFT,2.192,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5084,0.1482,82.05,0.5046,0.1468,50.09,0.1703,84.56,
6.207,1,DRIFT,2.247,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5084,0.1482,85.05,0.5037,0.1467,50.77,0.1703,87.55,FIN_DRIFT_leg0_OPT_87.5deg_2.24s
6.210,1,STOP_BEFORE_DRIVE,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.5084,0.1482,85.05,0.5037,0.1467,50.77,0.1703,87.55,
6.253,1,STOP_BEFORE_DRIVE,0.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4991,0.1458,55.26,0.4964,0.1453,56.79,0.1675,57.76,
6.301,1,STOP_BEFORE_DRIVE,0.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4991,0.1458,55.26,0.4949,0.1455,57.86,0.1675,57.76,
6.352,1,STOP_BEFORE_DRIVE,0.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4991,0.1458,55.26,0.4953,0.1460,57.87,0.1675,57.76,
6.402,1,STOP_BEFORE_DRIVE,0.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4991,0.1458,55.26,0.4953,0.1460,57.88,0.1675,57.76,
6.455,1,STOP_BEFORE_DRIVE,0.245,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4991,0.1458,55.26,0.4953,0.1460,57.88,0.1675,57.76,
6.503,1,STOP_BEFORE_DRIVE,0.293,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4991,0.1458,55.26,0.4953,0.1460,57.88,0.1675,57.76,
6.553,1,STOP_BEFORE_DRIVE,0.343,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4991,0.1458,55.26,0.4953,0.1460,57.89,0.1675,57.76,
6.604,1,STOP_BEFORE_DRIVE,0.394,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4991,0.1458,55.26,0.4953,0.1460,57.88,0.1675,57.76,
6.652,1,STOP_BEFORE_DRIVE,0.442,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4991,0.1458,55.26,0.4953,0.1460,57.85,0.1675,57.76,
6.702,1,STOP_BEFORE_DRIVE,0.492,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4991,0.1458,55.26,0.4953,0.1460,57.88,0.1675,57.76,
6.754,1,STOP_BEFORE_DRIVE,0.544,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4991,0.1458,55.26,0.4953,0.1460,57.85,0.1675,57.76,
6.802,1,STOP_BEFORE_DRIVE,0.592,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4991,0.1458,55.26,0.4953,0.1460,57.85,0.1675,57.76,
6.852,1,STOP_BEFORE_DRIVE,0.643,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4991,0.1458,55.26,0.4953,0.1460,57.88,0.1675,57.76,
6.902,1,STOP_BEFORE_DRIVE,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4991,0.1458,55.26,0.4953,0.1461,57.89,0.1675,57.76,
6.952,1,STOP_BEFORE_DRIVE,0.742,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.4991,0.1458,55.26,0.4953,0.1460,57.85,0.1675,57.76,
