t_s,leg,state,phase_elapsed_s,cmd_vx,cmd_vy,cmd_wz,raw_vx,raw_vy,raw_wz,enc_dist_m,imu_yaw_deg,imu_heading_deg,kf_x,kf_y,kf_yaw_deg,opt_x,opt_y,opt_yaw_deg,lateral_err_m,heading_err_deg,event
0.602,0,WARMUP,0.602,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.1,0.0000,0.0000,1.08,0.0000,0.0000,0.00,0.0000,0.05,
0.652,0,WARMUP,0.652,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.1,0.0000,0.0000,1.08,0.0000,0.0000,0.00,0.0000,0.05,
0.702,0,WARMUP,0.702,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.1,0.0000,0.0000,1.08,0.0000,0.0000,0.00,0.0000,0.05,
0.752,0,WARMUP,0.752,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.1,0.0000,0.0000,1.08,0.0000,0.0000,0.00,0.0000,0.05,
0.805,0,WARMUP,0.805,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.1,0.0000,0.0000,1.08,0.0000,0.0000,0.00,0.0000,0.05,FIN_WARMUP
0.806,0,DRIVE,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.1,0.0000,0.0000,1.08,0.0000,0.0000,0.00,0.0000,0.00,
0.852,0,DRIVE,0.047,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.1,0.0000,0.0000,1.08,0.0000,0.0000,0.00,0.0000,0.00,
0.902,0,DRIVE,0.097,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.1,0.0150,0.0003,1.08,0.0000,0.0000,0.00,0.0000,0.00,
0.952,0,DRIVE,0.147,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.1,0.0300,0.0006,1.08,0.0000,0.0000,0.00,-0.0000,0.00,
1.005,0,DRIVE,0.200,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.1,0.0459,0.0009,1.08,0.0000,0.0000,0.00,0.0000,0.00,
1.055,0,DRIVE,0.250,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.1,0.0600,0.0011,1.08,0.0000,0.0000,0.00,0.0000,0.01,
1.103,0,DRIVE,0.298,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.1,0.0752,0.0014,1.08,0.0000,0.0000,0.00,0.0000,0.02,
1.152,0,DRIVE,0.347,0.300,0.000,-0.000,0.000,0.000,0.000,0.000,0.0,0.1,0.0900,0.0017,1.08,0.0000,0.0000,0.00,-0.0000,0.02,
1.204,0,DRIVE,0.399,0.300,0.000,-0.001,0.000,0.000,0.000,0.000,0.0,0.1,0.1055,0.0020,1.08,0.0000,0.0000,0.00,-0.0000,0.05,
1.252,0,DRIVE,0.447,0.300,0.000,-0.001,0.000,0.000,0.000,0.000,0.0,0.1,0.1200,0.0023,1.08,0.0000,0.0000,0.00,-0.0000,0.05,
1.308,0,DRIVE,0.503,0.300,0.000,-0.001,0.000,0.000,0.000,0.000,0.0,0.1,0.1360,0.0026,1.08,0.0000,0.0000,0.00,-0.0000,0.05,
1.352,0,DRIVE,0.547,0.300,0.000,-0.001,0.000,0.000,0.000,0.000,0.0,0.1,0.1500,0.0028,1.08,0.0000,0.0000,0.00,-0.0000,0.05,
1.402,0,DRIVE,0.597,0.300,0.000,-0.001,0.000,0.000,0.000,0.000,0.0,0.1,0.1650,0.0031,1.07,0.0000,0.0000,0.00,-0.0000,0.05,
1.452,0,DRIVE,0.647,0.300,0.000,-0.001,0.000,0.000,0.000,0.000,0.0,0.1,0.1801,0.0034,1.07,0.0000,0.0000,0.00,-0.0000,0.08,
1.502,0,DRIVE,0.697,0.300,0.000,-0.001,0.000,0.000,0.000,0.000,0.0,0.1,0.1950,0.0037,1.07,0.0000,0.0000,0.00,-0.0000,0.08,
1.556,0,DRIVE,0.751,0.300,0.000,-0.002,0.000,0.000,0.000,0.000,0.0,0.2,0.2103,0.0040,1.06,0.0000,0.0000,0.00,-0.0000,0.11,
1.602,0,DRIVE,0.797,0.300,0.000,-0.002,0.000,0.000,0.000,0.000,0.0,0.2,0.2250,0.0042,1.06,0.0000,0.0000,0.00,-0.0000,0.11,
1.653,0,DRIVE,0.848,0.300,0.000,-0.002,0.000,0.000,0.000,0.000,0.0,0.2,0.2401,0.0045,1.05,0.0000,0.0000,0.00,-0.0000,0.14,
1.702,0,DRIVE,0.897,0.300,0.000,-0.003,0.000,0.000,0.000,0.000,0.0,0.2,0.2550,0.0048,1.04,0.0000,0.0000,0.00,-0.0000,0.16,
1.752,0,DRIVE,0.947,0.300,0.000,-0.003,0.000,0.000,0.000,0.000,0.0,0.2,0.2700,0.0051,1.04,0.0000,0.0000,0.00,-0.0001,0.18,
1.805,0,DRIVE,1.000,0.300,0.000,-0.003,0.000,0.000,0.000,0.000,0.0,0.2,0.2850,0.0053,1.03,0.0000,0.0000,0.00,-0.0001,0.18,
1.853,0,DRIVE,1.048,0.300,0.000,-0.003,0.000,0.000,0.000,0.000,0.0,0.2,0.3003,0.0056,1.02,0.0000,0.0000,0.00,-0.0001,0.18,
1.903,0,DRIVE,1.098,0.300,0.000,0.001,0.000,0.000,0.000,0.000,0.0,-0.0,0.3153,0.0059,1.01,0.0000,0.0000,0.00,-0.0001,-0.08,
1.953,0,DRIVE,1.148,0.300,0.000,0.007,0.000,0.000,0.000,0.000,0.0,-0.4,0.3301,0.0061,1.01,0.0000,0.0000,0.00,-0.0001,-0.42,
2.002,0,DRIVE,1.197,0.300,0.000,0.010,0.000,0.000,0.000,0.000,0.0,-0.5,0.3450,0.0064,1.03,0.0000,0.0000,0.00,-0.0001,-0.57,
2.055,0,DRIVE,1.250,0.300,0.000,0.016,0.000,0.000,0.000,0.000,0.0,-0.9,0.3600,0.0067,1.06,0.0000,0.0000,0.00,-0.0001,-0.93,
2.103,0,DRIVE,1.298,0.300,0.000,0.016,0.000,0.000,0.000,0.000,0.0,-0.9,0.3751,0.0069,1.11,0.0000,0.0000,0.00,-0.0002,-0.93,
2.154,0,DRIVE,1.349,0.300,0.000,0.025,0.000,0.000,0.000,0.000,0.0,-1.4,0.3905,0.0072,1.16,0.0000,0.0000,0.00,-0.0001,-1.42,
2.202,0,DRIVE,1.397,0.300,0.000,0.025,0.000,0.000,0.000,0.000,0.0,-1.4,0.4050,0.0075,1.23,0.0000,0.0000,0.00,-0.0001,-1.42,
2.253,0,DRIVE,1.448,0.300,0.000,0.031,0.000,0.000,0.000,0.000,0.0,-1.7,0.4203,0.0079,1.30,0.0000,0.0000,0.00,-0.0001,-1.75,
2.308,0,DRIVE,1.503,0.300,0.000,0.031,0.000,0.000,0.000,0.000,0.0,-1.7,0.4358,0.0082,1.39,0.0000,0.0000,0.00,-0.0000,-1.75,
2.352,0,DRIVE,1.547,0.300,0.000,0.030,0.000,0.000,0.000,0.000,0.0,-1.7,0.4500,0.0086,1.47,0.0000,0.0000,0.00,0.0000,-1.74,
2.402,0,DRIVE,1.597,0.300,0.000,0.036,0.000,0.000,0.000,0.000,0.0,-2.0,0.4650,0.0089,1.56,0.0000,0.0000,0.00,0.0001,-2.05,
2.453,0,DRIVE,1.648,0.300,0.000,0.042,0.000,0.000,0.000,0.000,0.0,-2.3,0.4801,0.0094,1.66,0.0000,0.0000,0.00,0.0003,-2.39,
2.503,0,DRIVE,1.698,0.300,0.000,0.046,0.000,0.000,0.000,0.000,0.0,-2.6,0.4952,0.0098,1.78,0.0000,0.0000,0.00,0.0004,-2.64,
2.555,0,DRIVE,1.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,-2.8,0.5099,0.0103,1.91,0.0000,0.0000,0.00,0.0006,-2.90,FIN_DRIVE_leg0_KF_0.51m
2.556,0,STOP_BEFORE_SPIN,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,-2.8,0.5099,0.0103,1.91,0.0000,0.0000,0.00,0.0006,-2.90,
2.604,0,STOP_BEFORE_SPIN,0.049,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,-3.1,0.5099,0.0103,1.91,0.0000,0.0000,0.00,0.0006,-3.16,
2.653,0,STOP_BEFORE_SPIN,0.097,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,-3.3,0.5099,0.0103,1.91,0.0000,0.0000,0.00,0.0006,-3.38,
2.702,0,STOP_BEFORE_SPIN,0.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,-3.3,0.5099,0.0103,1.91,0.0000,0.0000,0.00,0.0006,-3.38,
2.752,0,STOP_BEFORE_SPIN,0.197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,-3.8,0.5099,0.0103,1.91,0.0000,0.0000,0.00,0.0006,-3.86,
2.802,0,STOP_BEFORE_SPIN,0.247,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,-3.8,0.5099,0.0103,1.91,0.0000,0.0000,0.00,0.0006,-3.86,
2.852,0,STOP_BEFORE_SPIN,0.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,-3.8,0.5099,0.0103,1.91,0.0000,0.0000,0.00,0.0006,-3.86,
2.902,0,STOP_BEFORE_SPIN,0.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,-4.4,0.5099,0.0103,1.91,0.0000,0.0000,0.00,0.0006,-4.43,
2.952,0,STOP_BEFORE_SPIN,0.397,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,-4.7,0.5099,0.0103,1.91,0.0000,0.0000,0.00,0.0006,-4.78,
3.002,0,STOP_BEFORE_SPIN,0.447,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,-4.9,0.5099,0.0103,1.91,0.0000,0.0000,0.00,0.0006,-4.96,
3.052,0,STOP_BEFORE_SPIN,0.497,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,-5.2,0.5099,0.0103,1.91,0.0000,0.0000,0.00,0.0006,-5.21,
3.103,0,STOP_BEFORE_SPIN,0.548,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,-5.4,0.5099,0.0103,1.91,0.0000,0.0000,0.00,0.0006,-5.41,
3.152,0,STOP_BEFORE_SPIN,0.597,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,-5.4,0.5099,0.0103,1.91,0.0000,0.0000,0.00,0.0006,-5.41,
3.202,0,STOP_BEFORE_SPIN,0.646,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,-5.9,0.5099,0.0103,1.91,0.0000,0.0000,0.00,0.0006,-5.96,
3.251,0,STOP_BEFORE_SPIN,0.696,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,-5.9,0.5099,0.0103,1.91,0.0000,0.0000,0.00,0.0006,-5.96,
3.303,0,STOP_BEFORE_SPIN,0.747,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,-6.5,0.5099,0.0103,1.91,0.0000,0.0000,0.00,0.0006,-6.52,
3.353,0,STOP_BEFORE_SPIN,0.798,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,-6.8,0.5099,0.0103,1.91,0.0000,0.0000,0.00,0.0006,-6.83,
3.402,0,STOP_BEFORE_SPIN,0.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,-6.8,0.5099,0.0103,1.91,0.0000,0.0000,0.00,0.0006,-6.83,
3.453,0,STOP_BEFORE_SPIN,0.898,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,-7.2,0.5099,0.0103,1.91,0.0000,0.0000,0.00,0.0006,-7.30,
3.502,0,STOP_BEFORE_SPIN,0.947,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,-7.2,0.5099,0.0103,1.91,0.0000,0.0000,0.00,0.0006,-7.30,
3.553,0,STOP_BEFORE_SPIN,0.998,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,-7.6,0.5099,0.0103,1.91,0.0000,0.0000,0.00,0.0006,-7.61,
3.604,0,STOP_BEFORE_SPIN,1.049,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,-7.6,0.5099,0.0103,1.91,0.0000,0.0000,0.00,0.0006,-7.61,INICIO_DRIFT_leg0
3.606,0,DRIFT,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,-7.6,0.5099,0.0103,1.91,0.0000,0.0000,0.00,-0.0068,-7.61,
3.653,0,DRIFT,0.048,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,-7.6,0.5099,0.0103,1.91,0.0000,0.0000,0.00,-0.0068,-7.61,
3.702,0,DRIFT,0.097,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,-7.6,0.5099,0.0103,4.72,0.0000,0.0000,0.00,-0.0068,-7.61,
3.752,0,DRIFT,0.147,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,-7.6,0.5099,0.0103,7.57,0.0000,0.0000,0.00,-0.0068,-7.61,
3.802,0,DRIFT,0.197,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,-7.6,0.5099,0.0103,10.44,0.0000,0.0000,0.00,-0.0068,-7.61,
3.852,0,DRIFT,0.247,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,-7.6,0.5099,0.0103,13.30,0.0000,0.0000,0.00,-0.0068,-7.61,
3.906,0,DRIFT,0.301,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,-7.6,0.5099,0.0103,16.24,0.0000,0.0000,0.00,-0.0068,-7.61,
3.952,0,DRIFT,0.347,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,-7.5,0.5099,0.0103,19.03,0.0000,0.0000,0.00,-0.0068,-7.58,
4.002,0,DRIFT,0.397,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.2,-7.3,0.5099,0.0103,21.90,0.0000,0.0000,0.00,-0.0068,-7.38,
4.052,0,DRIFT,0.447,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.2,-7.3,0.5099,0.0103,24.76,0.0000,0.0000,0.00,-0.0068,-7.38,
4.103,0,DRIFT,0.498,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.3,-7.2,0.5099,0.0103,27.69,0.0000,0.0000,0.00,-0.0068,-7.28,
4.155,0,DRIFT,0.550,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.3,-7.2,0.5099,0.0103,30.49,0.0000,0.0000,0.00,-0.0068,-7.28,
4.202,0,DRIFT,0.597,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.5,-7.1,0.5099,0.0103,33.36,0.0000,0.0000,0.00,-0.0068,-7.13,
4.252,0,DRIFT,0.647,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.6,-7.0,0.5099,0.0103,36.22,0.0000,0.0000,0.00,-0.0068,-7.01,
4.302,0,DRIFT,0.697,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.6,-7.0,0.5099,0.0103,39.09,0.0000,0.0000,0.00,-0.0068,-7.01,
4.352,0,DRIFT,0.747,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.6,-7.0,0.5099,0.0103,41.95,0.0000,0.0000,0.00,-0.0068,-7.01,
4.405,0,DRIFT,0.800,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.6,-7.0,0.5099,0.0103,44.82,0.0000,0.0000,0.00,-0.0068,-7.01,
4.454,0,DRIFT,0.849,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.9,-6.7,0.5099,0.0103,47.78,0.0000,0.0000,0.00,-0.0068,-6.71,
4.502,0,DRIFT,0.897,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,1.0,-6.6,0.5099,0.0103,50.55,0.0000,0.0000,0.00,-0.0068,-6.66,
4.552,0,DRIFT,0.947,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,1.0,-6.5,0.5099,0.0103,53.41,0.0000,0.0000,0.00,-0.0068,-6.58,
4.602,0,DRIFT,0.997,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,1.0,-6.5,0.5099,0.0103,56.28,0.0000,0.0000,0.00,-0.0068,-6.58,
4.655,0,DRIFT,1.050,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,1.1,-6.4,0.5099,0.0103,59.15,0.0000,0.0000,0.00,-0.0068,-6.49,
4.703,0,DRIFT,1.098,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,1.2,-6.4,0.5099,0.0103,62.05,0.0000,0.0000,0.00,-0.0068,-6.42,
4.752,0,DRIFT,1.147,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,1.2,-6.3,0.5099,0.0103,64.87,0.0000,0.0000,0.00,-0.0068,-6.39,
4.802,0,DRIFT,1.197,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,1.2,-6.3,0.5099,0.0103,67.73,0.0000,0.0000,0.00,-0.0068,-6.37,
4.854,0,DRIFT,1.249,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,1.3,-6.2,0.5099,0.0103,70.70,0.0000,0.0000,0.00,-0.0068,-6.30,
4.907,0,DRIFT,1.302,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,1.4,-6.2,0.5099,0.0103,73.58,0.0000,0.0000,0.00,-0.0068,-6.23,
4.954,0,DRIFT,1.349,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,1.4,-6.1,0.5099,0.0103,76.42,0.0000,0.0000,0.00,-0.0068,-6.17,
5.002,0,DRIFT,1.397,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,1.4,-6.1,0.5099,0.0103,79.19,0.0000,0.0000,0.00,-0.0068,-6.16,
5.054,0,DRIFT,1.449,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,1.5,-6.1,0.5099,0.0103,82.16,0.0000,0.0000,0.00,-0.0068,-6.14,
5.102,0,DRIFT,1.497,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,1.5,-6.1,0.5099,0.0103,84.92,0.0000,0.0000,0.00,-0.0068,-6.14,
5.155,0,DRIFT,1.550,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,1.5,-6.1,0.5099,0.0103,87.78,0.0000,0.0000,0.00,-0.0068,-6.14,
5.202,0,DRIFT,1.597,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,1.5,-6.1,0.5099,0.0103,90.65,0.0000,0.0000,0.00,-0.0068,-6.12,
5.254,0,DRIFT,1.649,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,1.9,-5.6,0.5099,0.0103,93.65,0.0000,0.0000,0.00,-0.0068,-5.67,
5.305,0,DRIFT,1.700,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,2.2,-5.4,0.5099,0.0103,96.56,0.0000,0.0000,0.00,-0.0068,-5.41,
5.352,0,DRIFT,1.747,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,2.3,-5.3,0.5099,0.0103,99.25,0.0000,0.0000,0.00,-0.0068,-5.36,
5.405,0,DRIFT,1.800,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,2.5,-5.0,0.5099,0.0103,102.11,0.0000,0.0000,0.00,-0.0068,-5.08,
5.452,0,DRIFT,1.847,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,2.5,-5.0,0.5099,0.0103,104.98,0.0000,0.0000,0.00,-0.0068,-5.08,
5.502,0,DRIFT,1.897,0.000,-0.000,1.000,-0.024,0.014,0.375,0.000,3.3,-4.3,0.5099,0.0103,107.83,0.0000,0.0000,0.00,-0.0068,-4.32,
5.552,0,DRIFT,1.947,0.000,-0.000,1.000,-0.024,0.014,0.375,0.000,3.6,-4.0,0.5099,0.0103,110.70,0.0000,0.0000,0.00,-0.0068,-4.04,
5.604,0,DRIFT,1.999,0.000,-0.000,1.000,-0.024,0.014,0.375,0.000,3.6,-4.0,0.5099,0.0103,113.70,0.0000,0.0000,0.00,-0.0068,-4.04,
5.656,0,DRIFT,2.051,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,3.6,-4.0,0.5099,0.0103,116.54,0.0000,0.0000,0.00,-0.0068,-4.04,
5.704,0,DRIFT,2.099,0.000,-0.000,1.000,-0.034,0.044,0.717,0.000,4.0,-3.6,0.5099,0.0103,119.42,0.0000,0.0000,0.00,-0.0068,-3.62,
5.752,0,DRIFT,2.147,0.000,-0.000,1.000,-0.034,0.044,0.717,0.000,4.1,-3.5,0.5099,0.0103,122.16,0.0000,0.0000,0.00,-0.0068,-3.52,
5.802,0,DRIFT,2.197,0.000,-0.000,1.000,-0.034,0.044,0.717,0.000,4.3,-3.2,0.5099,0.0103,125.03,0.0000,0.0000,0.00,-0.0068,-3.28,
5.852,0,DRIFT,2.247,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,8.1,0.6,0.5099,0.0103,127.89,0.0000,0.0000,0.00,-0.0068,0.54,
5.905,0,DRIFT,2.300,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,11.4,3.8,0.5099,0.0103,130.76,0.0000,0.0000,0.00,-0.0068,3.76,
5.952,0,DRIFT,2.347,0.000,-0.000,1.000,-0.034,0.044,0.717,0.000,14.8,7.2,0.5099,0.0103,133.62,0.0000,0.0000,0.00,-0.0068,7.15,
6.003,0,DRIFT,2.399,0.000,-0.000,1.000,-0.034,0.044,0.717,0.000,19.4,11.9,0.5099,0.0103,136.57,0.0000,0.0000,0.00,-0.0068,11.83,
6.052,0,DRIFT,2.447,0.000,-0.000,1.000,-0.004,0.024,0.990,0.000,20.4,12.9,0.5099,0.0103,139.35,0.0000,0.0000,0.00,-0.0068,12.81,
6.104,1,DRIFT,2.499,0.000,0.000,0.000,-0.034,0.044,0.717,0.000,23.6,16.1,0.5099,0.0103,142.22,0.0000,0.0000,0.00,-0.0068,16.03,FIN_DRIFT_leg0_TIMEOUT_2.5s_2.50s
6.108,1,STOP_BEFORE_DRIVE,0.001,0.000,0.000,0.000,-0.034,0.044,0.717,0.000,23.6,16.1,0.5099,0.0103,142.22,0.0000,0.0000,0.00,-0.0068,16.03,
6.152,1,STOP_BEFORE_DRIVE,0.045,0.000,0.000,0.000,-0.034,0.044,0.717,0.000,23.6,19.1,0.5099,0.0103,142.22,0.0000,0.0000,0.00,-0.0068,19.00,
6.204,1,STOP_BEFORE_DRIVE,0.097,0.000,0.000,0.000,-0.034,0.044,0.717,0.000,23.6,23.1,0.5099,0.0103,142.22,0.0000,0.0000,0.00,-0.0068,23.05,
6.252,1,STOP_BEFORE_DRIVE,0.145,0.000,0.000,0.000,-0.034,0.044,0.717,0.000,23.6,23.5,0.5099,0.0103,142.22,0.0000,0.0000,0.00,-0.0068,23.49,
6.302,1,STOP_BEFORE_DRIVE,0.195,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.6,23.5,0.5099,0.0103,142.22,0.0000,0.0000,0.00,-0.0068,23.49,
6.352,1,STOP_BEFORE_DRIVE,0.245,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.6,31.7,0.5099,0.0103,142.22,0.0000,0.0000,0.00,-0.0068,31.68,
6.402,1,STOP_BEFORE_DRIVE,0.295,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.6,31.7,0.5099,0.0103,142.22,0.0000,0.0000,0.00,-0.0068,31.68,
6.452,1,STOP_BEFORE_DRIVE,0.345,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.6,31.7,0.5099,0.0103,142.22,0.0000,0.0000,0.00,-0.0068,31.68,
6.502,1,STOP_BEFORE_DRIVE,0.395,0.000,0.000,0.000,0.009,0.019,0.751,0.000,23.6,31.7,0.5099,0.0103,142.22,0.0000,0.0000,0.00,-0.0068,31.68,
6.552,1,STOP_BEFORE_DRIVE,0.445,0.000,0.000,0.000,0.009,0.019,0.751,0.000,23.6,44.2,0.5099,0.0103,142.22,0.0000,0.0000,0.00,-0.0068,44.15,
6.603,1,STOP_BEFORE_DRIVE,0.496,0.000,0.000,0.000,0.009,0.019,0.751,0.000,23.6,48.2,0.5099,0.0103,142.22,0.0000,0.0000,0.00,-0.0068,48.12,
6.652,1,STOP_BEFORE_DRIVE,0.545,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.6,51.0,0.5099,0.0103,142.22,0.0000,0.0000,0.00,-0.0068,50.91,
6.703,1,STOP_BEFORE_DRIVE,0.596,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.6,51.0,0.5099,0.0103,142.22,0.0000,0.0000,0.00,-0.0068,50.91,
6.752,1,STOP_BEFORE_DRIVE,0.645,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.6,51.0,0.5099,0.0103,142.22,0.0000,0.0000,0.00,-0.0068,50.91,
6.802,1,STOP_BEFORE_DRIVE,0.695,0.000,0.000,0.000,0.009,0.019,0.751,0.000,23.6,58.6,0.5099,0.0103,142.22,0.0000,0.0000,0.00,-0.0068,58.56,
6.852,1,STOP_BEFORE_DRIVE,0.745,0.000,0.000,0.000,0.009,0.019,0.751,0.000,23.6,58.6,0.5099,0.0103,142.22,0.0000,0.0000,0.00,-0.0068,58.56,
6.902,1,STOP_BEFORE_DRIVE,0.795,0.000,0.000,0.000,0.009,0.019,0.751,0.000,23.6,58.6,0.5099,0.0103,142.22,0.0000,0.0000,0.00,-0.0068,58.56,
6.952,1,STOP_BEFORE_DRIVE,0.845,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.6,58.6,0.5099,0.0103,142.22,0.0000,0.0000,0.00,-0.0068,58.56,
